,Location,Location_code,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval
60,NSW1,Cell 2127,2022,3.715741565503834,128474706.54329446,60,0.43889473470843243,4595.774129746461,-15.514023258827361,-5.755035917202611,-9.574712984170045,-10.976979011246714,50703436.419056505,-25249759.205918606,-2016674.7423105638,-30200.631943850596,AA,0,0,26692.046924081496,27658.771771387546,19311.50482597996,120000.0,Lined Rock,135.20962596339757,44829.0,-8201728.358758407,1576800.0,907.0556979368348,0,1.2000000000000002,0,1
61,NSW1,Cell 2127,2022,3.427655642644006,135667073.79287344,60,0.3591849403083621,4595.774129746455,-20.092803089760157,-8.903442158413487,-13.273426256263695,-14.991631155631843,57906792.529598966,-23143845.461657465,-2526112.4197666035,-39113.99001473311,AA,0,0,28916.384167754954,29963.66941900317,19311.50482597996,120000.00000000003,Lined Rock,135.20962596339754,48564.0,-9749218.86308974,1576800.0,995.9590624273778,0,1.3,0,1
62,NSW1,Cell 2127,2022,3.1408144218209286,142859441.04245245,60,0.27623920973755156,4595.774129746449,-24.69622112978715,-12.04596358473171,-16.9713644734969,-19.002560113485618,65402556.679224126,-21338973.169012897,-3044365.7796250614,-48075.310465985654,AA,0,0,31140.721411428414,32268.5670666188,19311.50482597996,120000.00000000003,Lined Rock,135.20962596339754,52300.0,-11293905.587176014,1576800.0,1084.8624269178995,0,1.4000000000000001,0,1
63,NSW1,Cell 2127,2022,2.8549615187579964,150051808.2920314,60,0.1907399676088906,4595.774129746449,-29.3199221431904,-15.197816258969796,-20.665882360821396,-23.01137846681775,73129481.53706971,-19770155.704013627,-3567127.452664324,-57076.115105410645,AA,0,0,33365.058655101864,34573.464714234426,19311.50482597996,120000.0,Lined Rock,135.20962596339757,56036.0,-12836366.054913426,1576800.0,1173.7657914081356,0,1.5,0,1
64,VIC1,Cell 36,2022,5.29447518363528,38816614.062977724,60,1.0,5277.1997044438585,37.67256147114708,28.072537858610772,41.35572198217062,45.24923001004716,0.0,-90315171.99979427,0.0,73335.91966383296,AA,0,0,0.0,0.0,16817.880553390914,119999.99999999999,Lined Rock,135.20962596339757,17115.0,6644724.866697726,1576800.0,29017.10577059579,0,0.0,0,1
65,VIC1,Cell 36,2022,5.0813388427987665,44155167.02683726,60,0.9735900685716933,5277.199704443897,33.48726957112828,25.5267558087225,37.20776107189734,40.49887473242289,2385190.004635465,-83218893.39462051,-1.0746794010252358e-09,65188.55143179639,AA,0,0,1936.0386776236644,1143.393664131296,16817.880553390914,120000.0,Lined Rock,135.20962596339757,17115.0,5500184.9780611675,1576800.0,28873.931556184565,0,0.1,0,1
66,VIC1,Cell 36,2022,4.868273928282364,49493719.990696795,60,0.9469131870690887,5277.199704443878,29.29944435483662,22.98281909763696,33.067270358124816,35.74826373603648,4794407.010084704,-76146131.38854678,3.8064229546108663e-10,57036.25167741529,AA,0,0,3872.077355247329,2286.787328262592,16817.880553390914,120000.0,Lined Rock,135.20962596339757,17115.0,4355805.98231254,1576800.0,28421.706650283413,0,0.2,0,1
67,VIC1,Cell 36,2022,4.655286115124471,54832272.95455632,60,0.919676659690278,5277.19970444388,25.10685486786185,20.43603859841296,28.917190144275473,30.997785977052178,7254104.793390479,-69124116.09543703,4.3183567832727476e-10,48874.67747610439,AA,0,0,5808.116032870994,3430.180992393888,16817.880553390914,119999.99999999994,Lined Rock,135.20962596339763,17115.0,3211600.662881194,1576800.0,28164.619027068104,0,0.30000000000000004,0,1
68,VIC1,Cell 36,2022,4.442373410487074,60170825.91841585,60,0.8922682870110749,5277.199704443875,20.912827853126604,17.887620397559544,24.772015949353555,26.24737534854307,9729266.33450263,-62117698.54916554,-6.143863195973154e-11,40710.30488741979,AA,0,0,7744.154710494658,4573.574656525184,16817.880553390914,119999.99999999994,Lined Rock,135.20962596339763,17115.0,2067564.5307571571,1576800.0,28508.079966950296,0,0.4,0,1
69,VIC1,Cell 36,2022,4.229538079077402,65509378.88227539,60,0.8644676544689651,5277.199704443876,16.715391753188392,15.35228460231035,20.62717703510895,21.496972111432658,12239791.342885537,-55146659.22302004,-1.232281388041656e-09,32539.295946206734,AA,0,0,9680.193388118321,5716.96832065648,16817.880553390914,120000.0,Lined Rock,135.20962596339757,17115.0,923702.6873552332,1576800.0,28613.5007717811,0,0.5,0,1
70,VIC1,Cell 36,2022,4.0168046342475,70847931.8461349,60,0.8362116832061671,5277.199704443873,12.514157601518047,12.817993400563976,16.48484827681017,16.74677747579142,14791442.007553658,-48217161.91113562,-1.8040471339020314e-09,24360.893464288467,AA,0,0,11616.232065741988,6860.361984787776,16817.880553390914,119999.99999999971,Lined Rock,135.20962596339777,17115.0,-219929.64924814456,1576800.0,28787.62867331045,0,0.6000000000000001,0,1
71,VIC1,Cell 36,2022,3.804643981664851,76186484.80999443,60,0.8074845411950013,5277.199704443858,8.343771725083764,10.284538161337172,12.367998132211156,12.038766354599172,17387326.565577123,-41416094.65156837,-75239.3493887136,16242.542291496393,AA,0,0,13552.27074336565,8003.755648919072,16817.880553390914,119999.99999999971,Lined Rock,135.20962596339777,17313.0,-1362271.7304008543,1576800.0,28813.919472318747,0,0.7000000000000001,0,1
72,VIC1,Cell 36,2022,3.595105493178525,81525037.773854,60,0.7770620796132602,5277.199704443856,4.346777599031963,7.781290217099493,8.432567858171705,7.55700279719375,20138242.76633213,-35221637.716479085,-595647.0817212585,8461.727059448887,AA,0,0,15488.309420989315,9147.149313050368,16817.880553390914,120000.0,Lined Rock,135.20962596339757,19786.0,-2498707.1996291676,1576800.0,29149.109142609177,0,0.8,0,1
73,VIC1,Cell 36,2022,3.3888027071387046,86863590.73771353,60,0.7423045895674403,5277.199704443858,0.4643885632695637,5.322893467880084,4.6401694545658225,3.258289334483104,23280506.690873824,-29783887.22582747,-1486051.2967182405,904.009736498084,AA,0,0,17424.34809861298,10290.542977181663,16817.880553390914,119999.9999999998,Lined Rock,135.20962596339774,22259.0,-3627854.0179751185,1576800.0,29243.157935420244,0,0.9,0,1
74,VIC1,Cell 36,2022,3.185783278816879,92202143.70157306,60,0.7015471840338401,5277.199704443867,-3.368102228736583,2.9096076546573064,0.9463865589588367,-0.9175297737839851,26965541.733705617,-25134198.762436457,-2621827.2710030815,-6556.572338607214,AA,0,0,19360.386776236643,11433.93664131296,16817.880553390914,119999.99999999981,Lined Rock,135.2096259633977,24733.0,-4749604.838535733,1576800.0,29311.597992067414,0,1.0,0,1
75,VIC1,Cell 36,2022,2.991977399606755,97540696.6654326,60,0.6435985229196943,5277.199704443855,-7.147955913629127,0.5745203418439925,-2.567972772859526,-4.84947133798648,32207960.22700093,-22528660.97923181,-4235519.354588314,-13914.687511864699,AA,0,0,21296.42545386031,12577.330305444257,16817.880553390914,120000.0,Lined Rock,135.20962596339757,27206.0,-5850601.48161159,1576800.0,29270.54715007247,0,1.1,0,1
76,VIC1,Cell 36,2022,2.7997384873238853,102879249.62929213,60,0.5825866072800941,5277.199704443854,-10.913314909894675,-1.752315991048686,-6.032437712109396,-8.732298743601342,37723695.33886103,-20294469.188340805,-5961000.119666013,-21244.5863579283,AA,0,0,23232.464131483976,13720.723969575552,16817.880553390914,119999.99999999965,Lined Rock,135.2096259633978,29679.0,-6948068.419757602,1576800.0,29103.705385261237,0,1.2000000000000002,0,1
77,VIC1,Cell 36,2022,2.6087485608284213,108217802.59315164,60,0.5189270203376535,5277.19970444385,-14.673504428328625,-4.056175381605902,-9.46849886168999,-12.581183890727111,43478512.03397778,-18367106.010055076,-7755947.592355496,-28564.421953813053,AA,0,0,25168.502809107635,14864.117633706848,16817.880553390914,119999.99999999978,Lined Rock,135.20962596339777,32152.0,-8042721.928204201,1576800.0,29272.345365721958,0,1.3,0,1
78,VIC1,Cell 36,2022,2.418868740127919,113556355.5570112,60,0.4526870455285689,5277.199704443851,-18.437159999877316,-6.345362488720146,-12.878966869658063,-16.407222834988076,49466170.96181931,-16718184.928643033,-9597951.649018092,-35891.00479976117,AA,0,0,27104.5414867313,16007.511297838144,16817.880553390914,119999.99999999983,Lined Rock,135.20962596339768,34625.0,-9134874.844054388,1576800.0,29542.759018647597,0,1.4000000000000001,0,1
79,VIC1,Cell 36,2022,2.2298471258828174,118894908.5208707,60,0.3850171246322101,5277.199704443861,-22.20007225185711,-8.624257835991934,-16.27479818700724,-20.217269900448194,55583995.9355846,-15231348.87352556,-11470768.001535553,-43216.14065028184,AA,0,0,29040.580164354964,17150.904961969438,16817.880553390914,119999.9999999996,Lined Rock,135.20962596339785,37099.0,-10225094.588563317,1576800.0,29563.45682873301,0,1.5,0,1
