,Location,Location_code,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,Capacity factor,Unnamed: 0,wind_capex+wind_OM,pv_capex+pv_OM,hydrogen_storage_capex,electrolyser_capex+electrolyser_OM,wind_OM,pv_OM,electrolyser_OM,grid_electricity_cost,LCOH_sum
262,SA1,Cell 267,2021,4.99896325223078,86947242.26472354,60,1.0,5704.784255668777,-0.0,0.0,0.0,-0.0,0.0,0.0,-5463133.697138135,-0.0,AA,0,0,17903.03125705095,12948.232925234552,15557.348062290905,74213.26102251638,Lined Rock,190.60162207905697,0,0.0,1576800.0,49752.43271787868,0,1,0,1,0.35412025799886104,,,,,,,,,,
263,SA1,Cell 268,2021,5.022089977789004,87319096.79992211,60,1.0,5628.767719398952,-0.0,0.0,0.0,-0.0,0.0,0.0,-5605553.664966664,-0.0,AA,0,0,18145.93923769188,12550.63242785183,15767.4501258673,74167.28235438143,Lined Rock,190.6897577284925,0,0.0,1576800.0,59807.13853243516,0,1,0,1,0.35644478564850046,,,,,,,,,,
264,SA1,Cell 309,2021,5.086628272096027,88601526.47949964,60,1.0,5552.258996064471,-0.0,0.0,0.0,-0.0,0.0,0.0,-5080882.117995238,-0.0,AA,0,0,18397.136076835784,11619.692898018116,15984.72159685298,105974.72716862104,Lined Rock,147.14587940361693,0,0.0,1576800.0,65783.53352172028,0,1,0,1,0.36252315858127426,,,,,,,,,,
265,SA1,Cell 310,2021,4.907343431361973,85286240.10938805,60,1.0,5619.134975874585,-0.0,0.0,0.0,-0.0,0.0,0.0,-4145714.577876027,-0.0,AA,0,0,18177.189485421382,10578.662778295926,15794.47987399637,73524.8136950652,Lined Rock,191.9593650887848,0,0.0,1576800.0,49696.27962401826,0,1,0,1,0.37468450467093417,,,,,,,,,,
266,SA1,Cell 360,2021,5.117387759747607,89231130.24818118,60,1.0,5730.930740084921,-0.0,0.0,0.0,-0.0,0.0,0.0,-5927442.845939853,-0.0,AA,0,0,17820.97056465683,13970.194335408722,15486.37006986344,106263.17073811992,Lined Rock,146.8735746641144,0,0.0,1576800.0,68759.21609855069,0,1,0,1,0.34532075773128695,,,,,,,,,,
267,SA1,Cell 361,2021,4.936351656726076,85907502.94589008,60,1.0,5723.484472441114,-0.0,0.0,0.0,-0.0,0.0,0.0,-4398745.433321933,-0.0,AA,0,0,17844.264305105902,11733.01456687649,15506.517876139134,84085.64179905967,Lined Rock,173.59418967365173,0,0.0,1576800.0,51378.32251754754,0,1,0,1,0.36522585949671243,,,,,,,,,,
268,SA1,Cell 418,2021,5.08172737943588,88613648.98606595,60,1.0,5846.817701138052,-0.0,0.0,0.0,-0.0,0.0,0.0,-6701680.621129044,-0.0,AA,0,0,17466.094980818514,14790.733736568727,15179.422178400271,99042.43075279715,Lined Rock,154.28005647749052,0,0.0,1576800.0,67192.50171920727,0,1,0,1,0.34307585454362755,,,,,,,,,,
269,SA1,Cell 419,2021,5.205967165651143,90817572.89691453,60,1.0,5750.440201180159,-0.0,0.0,0.0,-0.0,0.0,0.0,-6607375.94911405,-0.0,AA,0,0,17760.226299815047,15533.038266087222,15433.82961664321,108836.98691885476,Lined Rock,144.47313632065135,0,0.0,1576800.0,73334.05871073004,0,1,0,1,0.3319520167742094,,,,,,,,,,
270,SA1,Cell 420,2021,5.03813966281998,87812743.0727605,60,1.0,5865.098113761375,-0.0,0.0,0.0,-0.0,0.0,0.0,-5571245.176263246,-0.0,AA,0,0,17411.3962287231,14509.204726394708,15132.11076170665,92032.28992715648,Lined Rock,162.5513283399054,0,0.0,1576800.0,52521.07490777769,0,1,0,1,0.34262793334686054,,,,,,,,,,
271,SA1,Cell 478,2021,5.045246937588789,87954101.29672408,60,1.0,5834.796861245106,-0.0,0.0,0.0,-0.0,0.0,0.0,-6280328.631607042,-0.0,AA,0,0,17502.250597859183,14141.117865134309,15210.69480159727,97185.15317020734,Lined Rock,156.3587260924645,0,0.0,1576800.0,67082.4822507119,0,1,0,1,0.3480456655992674,,,,,,,,,,
272,SA1,Cell 480,2021,5.004869130855504,87214402.74631003,60,1.0,5903.706472712897,-0.0,0.0,0.0,-0.0,0.0,0.0,-5678231.093830582,-0.0,AA,0,0,17296.9852863263,14513.279534155228,15033.151579592391,87053.00736695016,Lined Rock,169.24764079719827,0,0.0,1576800.0,50145.723616266005,0,1,0,1,0.34406353924852523,,,,,,,,,,
273,SA1,Cell 537,2021,5.003550819884725,87211977.55359824,60,1.0,5888.218660330102,-0.0,0.0,0.0,-0.0,0.0,0.0,-6487412.055649503,-0.0,AA,0,0,17342.701226097623,14163.036736649832,15072.693356930968,91926.327231403,Lined Rock,162.68336556162956,0,0.0,1576800.0,64602.045475497456,0,1,0,1,0.35031667957275364,,,,,,,,,,
274,SA1,Cell 538,2021,5.078657016736446,88528913.07757321,60,1.0,5806.357306562062,-0.0,0.0,0.0,-0.0,0.0,0.0,-6274118.222959977,-0.0,AA,0,0,17588.385576879115,14428.650274174986,15285.196828210122,96841.6552446092,Lined Rock,156.75241350667375,0,0.0,1576800.0,65161.78153284651,0,1,0,1,0.34412476444819134,,,,,,,,,,
275,SA1,Cell 540,2021,4.875469960087112,84893485.6653372,60,1.0,5921.633491641996,-0.0,0.0,0.0,-0.0,0.0,0.0,-5261883.434460699,-0.0,AA,0,0,17244.36804736965,12844.710452150946,14987.64055745414,79065.23670904833,Lined Rock,181.7232946871177,0,0.0,1576800.0,47021.2141607765,0,1,0,1,0.36229714725922846,,,,,,,,,,
276,SA1,Cell 597,2021,4.887616592981818,85141314.28956385,60,1.0,5910.72506040215,-0.0,0.0,0.0,-0.0,0.0,0.0,-5697495.032029569,-0.0,AA,0,0,17276.347150137666,12691.085765242426,15015.300725165203,85792.43397679015,Lined Rock,171.04961919491362,0,0.0,1576800.0,57916.91101464177,0,1,0,1,0.3654195817430266,,,,,,,,,,
277,SA1,Cell 598,2021,4.981008974849139,86803127.45614462,60,1.0,5862.353503606932,-0.0,0.0,0.0,-0.0,0.0,0.0,-5883219.931913028,-0.0,AA,0,0,17419.586902704406,13541.721624128251,15139.195244896588,91967.9540277852,Lined Rock,162.63149589009325,0,0.0,1576800.0,63697.630266149776,0,1,0,1,0.3543994953114567,,,,,,,,,,
278,SA1,Cell 659,2021,4.88468379773552,85086834.3872841,60,1.0,5912.439838004568,-0.0,0.0,0.0,-0.0,0.0,0.0,-5428489.103347489,-0.0,AA,0,0,17271.312299772304,12681.702101710283,15010.945856095985,85159.64540529324,Lined Rock,171.99301179966233,0,0.0,1576800.0,56982.059413882096,0,1,0,1,0.36458105910842725,,,,,,,,,,
279,TAS1,Cell 2,2021,5.348739727888868,92775591.79762694,60,1.0,4732.750171721749,-0.0,0.0,0.0,-0.0,0.0,0.0,-1739136.102844878,-0.0,AA,0,0,21597.184843269748,5506.655379113658,18752.588044052,109973.68829693877,Lined Rock,143.4384711349574,0,0.0,1576800.0,54999.43788568731,0,1,0,1,0.38773408760338696,,,,,,,,,,
280,TAS1,Cell 3,2021,5.269791026059536,91378610.6030386,60,1.0,4794.44647249174,-0.0,0.0,0.0,-0.0,0.0,0.0,-2209317.213334434,-0.0,AA,0,0,21318.191828684743,5397.61747667814,18511.27440778089,101952.63893444985,Lined Rock,151.16248211590383,0,0.0,1576800.0,44658.27939177371,0,1,0,1,0.39536822296260155,,,,,,,,,,
281,TAS1,Cell 4,2021,5.111626077155249,88484597.631227,60,1.0,4687.605340821782,-0.0,0.0,0.0,-0.0,0.0,0.0,-590313.0187784445,-0.0,AA,0,0,21805.98444647467,1421.037467265661,18933.188234262027,96429.05301764124,Lined Rock,157.2253035292482,0,0.0,1576800.0,31479.026982821164,0,1,0,1,0.4467855162516014,,,,,,,,,,
282,TAS1,Cell 6,2021,5.3100661518639605,92127811.50613014,60,1.0,4888.91127782755,-0.0,0.0,0.0,-0.0,0.0,0.0,-2705342.732956009,-0.0,AA,0,0,20904.663122687976,7541.504924047921,18153.594786680347,97968.60020418404,Lined Rock,155.46200967313357,0,0.0,1576800.0,45732.71905355026,0,1,0,1,0.3732628109612385,,,,,,,,,,
283,TAS1,Cell 7,2021,5.208921516234988,90398739.03625138,60,1.0,5105.216222045588,-0.0,0.0,0.0,-0.0,0.0,0.0,-4568577.05505664,-0.0,AA,0,0,20015.40793232496,9230.852611193786,17384.43788187892,84597.12658231288,Lined Rock,172.83164277616098,0,0.0,1576800.0,31653.573945135144,0,1,0,1,0.37029176887610077,,,,,,,,,,
284,TAS1,Cell 8,2021,5.231195811897343,90640972.4193882,60,1.0,4774.006767427214,-0.0,0.0,0.0,-0.0,0.0,0.0,-2227723.865614093,-0.0,AA,0,0,21409.82218575033,4748.743855680697,18590.52963461596,94335.28055776434,Lined Rock,159.70247637233402,0,0.0,1576800.0,27114.292002855065,0,1,0,1,0.4038180881441137,,,,,,,,,,
285,TAS1,Cell 9,2021,5.781186750031607,100323129.27496864,60,1.0,4744.8182490127965,-0.0,0.0,0.0,-0.0,0.0,0.0,-3542164.8069565445,-0.0,AA,0,0,21542.041742880432,13423.647188813076,18704.892290486143,93931.58957207196,Lined Rock,160.18467942687295,0,0.0,1576800.0,57988.18227437653,0,1,0,1,0.3063571221159623,,,,,,,,,,
286,TAS1,Cell 10,2021,5.327973083064427,92397121.71441342,60,1.0,4797.321654413653,-0.0,0.0,0.0,-0.0,0.0,0.0,-2187123.1748945345,-0.0,AA,0,0,21305.36514824088,6465.355483768924,18500.180033594497,100184.51446057676,Lined Rock,153.03310801898402,0,0.0,1576800.0,38527.79744199968,0,1,0,1,0.3802281314161862,,,,,,,,,,
287,TAS1,Cell 11,2021,4.817398263648152,83630817.87820956,60,1.0,5004.509971164109,-0.0,0.0,0.0,-0.0,0.0,0.0,-41263.277445970925,-0.0,AA,0,0,20419.859932493822,148.23838046741207,17734.266650900354,119999.99999980698,Lined Rock,135.20962596354545,0,0.0,1576800.0,46114.617608206056,0,1,0,1,0.501398495156749,,,,,,,,,,
288,TAS1,Cell 12,2021,5.927265377556339,102927244.57157032,60,1.0,4923.372519101924,-0.0,0.0,0.0,-0.0,0.0,0.0,-8181825.59967605,-0.0,AA,0,0,20757.75617953156,18946.436699491987,18026.52834847844,78254.0729978381,Lined Rock,183.12377258198453,0,0.0,1576800.0,66430.97137366647,0,1,0,1,0.28315758751187436,,,,,,,,,,
289,TAS1,Cell 14,2021,5.309841853644746,91934233.00177649,60,1.0,4477.710768576152,-0.0,0.0,0.0,-0.0,0.0,0.0,-187562.05178148585,-0.0,AA,0,0,22832.062476873965,710.455438492974,19820.689381850872,114864.10211871142,Lined Rock,139.2561130707884,0,0.0,1576800.0,53544.16827828641,0,1,0,1,0.43884775605146775,,,,,,,,,,
290,TAS1,Cell 15,2021,5.8684159726895615,101517689.71595944,60,1.0,4341.8451168024085,-0.0,0.0,0.0,-0.0,0.0,0.0,-2574255.5013101283,-0.0,AA,0,0,23549.139109825668,8721.530111783612,20440.921289950587,85532.84451285908,Lined Rock,171.4366280499628,0,0.0,1576800.0,41771.81477462101,0,1,0,1,0.32858874692801543,,,,,,,,,,
291,TAS1,Cell 16,2021,5.521842778945099,95674556.28612413,60,1.0,4607.280254188659,-0.0,0.0,0.0,-0.0,0.0,0.0,-2971435.7986002085,-0.0,AA,0,0,22187.613816457957,6913.390731309312,19263.27668151391,97942.11425326532,Lined Rock,155.49116245542757,0,0.0,1576800.0,35237.14825603196,0,1,0,1,0.3659588188667188,,,,,,,,,,
292,TAS1,Cell 17,2021,6.094926036511862,105850371.42929472,60,1.0,4755.162545246882,-0.0,0.0,0.0,-0.0,0.0,0.0,-7094239.684455724,-0.0,AA,0,0,21494.99795755301,18858.199756645918,18664.201999662266,91205.4541333308,Lined Rock,163.62132493470452,0,0.0,1576800.0,72794.44270053993,0,1,0,1,0.27553071072421115,,,,,,,,,,
293,TAS1,Cell 18,2021,5.982182090785455,103861003.70169224,60,1.0,4800.644725731602,-0.0,0.0,0.0,-0.0,0.0,0.0,-6974140.68301757,-0.0,AA,0,0,21290.55949698668,17852.99780936443,18487.373958335716,85910.5402095694,Lined Rock,170.87354056202037,0,0.0,1576800.0,69908.01417893983,0,1,0,1,0.2836993252205455,,,,,,,,,,
294,TAS1,Cell 19,2021,5.412101142026486,93759221.28254163,60,1.0,4636.789160889835,-0.0,0.0,0.0,-0.0,0.0,0.0,-2722223.1740979645,-0.0,AA,0,0,22045.87872154855,5556.676749722425,19140.68360802537,97942.11425326527,Lined Rock,155.49116245542757,0,0.0,1576800.0,56859.15366880841,0,1,0,1,0.3847397554047498,,,,,,,,,,
295,TAS1,Cell 20,2021,4.401316463254802,76258668.41378766,60,1.0,5415.777114264555,-0.0,0.0,0.0,-0.0,0.0,0.0,8.379865690244515e-09,-0.0,AA,0,0,18862.86237448673,0.0,16387.549268220868,73933.8441295799,Lined Rock,191.13723251607948,0,0.0,1576800.0,27814.032835744696,0,1,0,1,0.5461498268550228,,,,,,,,,,
296,TAS1,Cell 21,2021,5.634949828372673,97403782.70232911,60,1.0,4276.629193949516,-0.0,0.0,0.0,-0.0,0.0,0.0,-1142174.9788719006,-0.0,AA,0,0,23909.521847005653,3320.129161400699,20752.632566620134,95853.69371498888,Lined Rock,157.8887537765409,0,0.0,1576800.0,38471.47421885834,0,1,0,1,0.38349012002068295,,,,,,,,,,
297,TAS1,Cell 22,2021,5.153725931848797,89472724.25761804,60,1.0,5145.403375943508,-0.0,0.0,0.0,-0.0,0.0,0.0,-3891620.440592394,-0.0,AA,0,0,19858.42951684278,8662.105406286226,17248.660173206154,88918.43372051099,Lined Rock,166.65612765982775,0,0.0,1576800.0,42753.30175195279,0,1,0,1,0.3769905390649011,,,,,,,,,,
298,TAS1,Cell 23,2021,4.9247491687658895,85365572.9029024,60,1.0,4837.295145669709,-0.0,0.0,0.0,-0.0,0.0,0.0,2.6065462677138385e-08,-0.0,AA,0,0,21128.61616883361,0.0,18347.301872858545,110254.10165468854,Lined Rock,143.19219798185702,0,0.0,1576800.0,61954.34002846943,0,1,0,1,0.4876797327019121,,,,,,,,,,
299,VIC1,Cell 25,2021,5.849133138043565,101328786.06284437,60,1.0,4464.774337711408,-0.0,0.0,0.0,-0.0,0.0,0.0,-3701705.5154282544,-0.0,AA,0,0,22898.45897581097,10133.955163280778,19878.118707162,95204.70051215716,Lined Rock,158.66396678815877,0,0.0,1576800.0,79949.22652830518,0,1,0,1,0.32484781964537734,,,,,,,,,,
300,VIC1,Cell 26,2021,5.933610183361707,102962041.27503145,60,1.0,4666.632129202921,-0.0,0.0,0.0,-0.0,0.0,0.0,-4988502.456941085,-0.0,AA,0,0,21904.362129615933,14755.290451722143,19018.27952761213,94458.82147299065,Lined Rock,159.5549085325897,0,0.0,1576800.0,79923.40619448395,0,1,0,1,0.29654078431306946,,,,,,,,,,
301,VIC1,Cell 28,2021,5.233405509212325,90381968.58620684,60,1.0,4457.443895444334,-0.0,0.0,0.0,-0.0,0.0,0.0,-117647.6148467546,-0.0,AA,0,0,22936.25368757045,349.94292378728886,19910.809057277205,81656.51861362411,Lined Rock,177.39836209442058,0,0.0,1576800.0,34684.11426133526,0,1,0,1,0.44328348281430857,,,,,,,,,,
302,VIC1,Cell 29,2021,6.129226429997767,106481906.82049106,60,1.0,4605.092558850393,-0.0,0.0,0.0,-0.0,0.0,0.0,-6704139.171645042,-0.0,AA,0,0,22198.193924580104,16305.959545722326,19272.42789401607,114272.94365516756,Lined Rock,139.74042089870088,0,0.0,1576800.0,58211.17705012822,0,1,0,1,0.2876158371976231,,,,,,,,,,
303,VIC1,Cell 32,2021,4.8976276305756805,85034944.21179143,60,1.0,5267.162581092026,-0.0,0.0,0.0,-0.0,0.0,0.0,-2354361.567012994,-0.0,AA,0,0,19397.4390843478,5831.60581859278,16849.928765120705,91146.8740273052,Lined Rock,163.6975460610987,0,0.0,1576800.0,58987.68040417528,0,1,0,1,0.41908974542524213,,,,,,,,,,
304,VIC1,Cell 33,2021,5.272875272663805,91556020.69282748,60,1.0,5203.069696257867,-0.0,0.0,0.0,-0.0,0.0,0.0,-4730792.949145103,-0.0,AA,0,0,19637.41060918107,11680.827845908336,17057.490955683596,79894.75318777919,Lined Rock,180.29113065433955,0,0.0,1576800.0,66854.5739878517,0,1,0,1,0.34626015093250934,,,,,,,,,,
305,VIC1,Cell 34,2021,5.598554858663958,97062810.3563614,60,1.0,4807.578875620542,-0.0,0.0,0.0,-0.0,0.0,0.0,-4190257.994184376,-0.0,AA,0,0,21259.73091857822,11839.023666267123,18460.708931012763,79952.61365282533,Lined Rock,180.1961254216967,0,0.0,1576800.0,70629.0238540882,0,1,0,1,0.32579172546516344,,,,,,,,,,
306,VIC1,Cell 35,2021,5.134763489349513,89241832.43862467,60,1.0,5431.558530175278,-0.0,0.0,0.0,-0.0,0.0,0.0,-5464777.287286683,-0.0,AA,0,0,18807.813685843543,12068.325732363906,16339.935175630775,79894.75318777742,Lined Rock,180.2911306543424,0,0.0,1576800.0,67254.21430836439,0,1,0,1,0.3538997357140339,,,,,,,,,,
307,VIC1,Cell 36,2021,4.906046355362498,85280085.8140097,60,1.0,5322.952270156525,-0.0,0.0,0.0,-0.0,0.0,0.0,-2879693.6105435416,-0.0,AA,0,0,19193.26016364096,6190.944156629798,16673.325211519295,102852.74594479408,Lined Rock,150.24639647014877,0,0.0,1576800.0,73188.92094540944,0,1,0,1,0.41893740196600043,,,,,,,,,,
308,VIC1,Cell 37,2021,4.998318048272408,86548925.98741679,60,1.0,4732.417706107038,-0.0,0.0,0.0,-0.0,0.0,0.0,-6.198699420423281e-08,-0.0,AA,0,0,21598.70797106449,0.0,18753.905465949345,102240.8878332694,Lined Rock,150.86911636463677,0,0.0,1576800.0,68669.01919681292,0,1,0,1,0.47703720704908686,,,,,,,,,,
309,VIC1,Cell 38,2021,4.98074935588429,86228604.99710736,60,1.0,4744.025689428678,-0.0,0.0,0.0,-0.0,0.0,0.0,2.6920114137851673e-08,-0.0,AA,0,0,21545.65460649476,0.0,18708.017219106336,99017.36158004602,Lined Rock,154.30765005951358,0,0.0,1576800.0,38891.80646420189,0,1,0,1,0.4782313794270833,,,,,,,,,,
310,VIC1,Cell 39,2021,6.309525129996877,109434318.8234749,60,1.0,4575.179887370991,-0.0,0.0,0.0,-0.0,0.0,0.0,-8755311.051127957,-0.0,AA,0,0,22343.87224377945,20177.856829487708,19398.43163996686,77736.20806773113,Lined Rock,184.0318762417969,0,0.0,1576800.0,61281.04348781862,0,1,0,1,0.26596327368276856,,,,,,,,,,
311,VIC1,Cell 40,2021,6.425419525574505,111710685.90665402,60,1.0,4711.663014724124,-0.0,0.0,0.0,-0.0,0.0,0.0,-8176846.822284319,-0.0,AA,0,0,21694.217179682724,23291.65320552691,18836.51568636412,101521.02405160504,Lined Rock,151.61911850770602,0,0.0,1576800.0,65045.32270824984,0,1,0,1,0.24979597837262463,,,,,,,,,,
312,VIC1,Cell 44,2021,5.348101764647818,92559523.21357004,60,1.0,4643.674575636342,-0.0,0.0,0.0,-0.0,0.0,0.0,-2052289.3624441803,-0.0,AA,0,0,22013.066378885687,5100.364584116615,19112.30273356406,84676.75899996825,Lined Rock,172.71292281613296,0,0.0,1576800.0,61210.11979480033,0,1,0,1,0.3887705944027541,,,,,,,,,,
313,VIC1,Cell 45,2021,5.2711078604124175,91383845.93877748,60,1.0,4945.654839220252,-0.0,0.0,0.0,-0.0,0.0,0.0,-3224518.8124142643,-0.0,AA,0,0,20663.857352459083,8278.686831599323,17945.311019664066,81775.34997813252,Lined Rock,177.2032443845713,0,0.0,1576800.0,63039.52260676318,0,1,0,1,0.36874939659542166,,,,,,,,,,
314,VIC1,Cell 46,2021,4.962951741494241,86028542.91698208,60,1.0,5164.550603304641,-0.0,0.0,0.0,-0.0,0.0,0.0,-3018453.899331085,-0.0,AA,0,0,19784.496200241992,6334.353957771541,17184.711914512132,73306.18078718221,Lined Rock,192.40196029361184,0,0.0,1576800.0,57837.60325192333,0,1,0,1,0.40775381553834017,,,,,,,,,,
315,VIC1,Cell 48,2021,5.735229856107448,99657135.40037537,60,1.0,4866.724676965613,-0.0,0.0,0.0,-0.0,0.0,0.0,-5943873.043288595,-0.0,AA,0,0,21000.34464919868,13981.354252159585,18236.354052608807,105344.67285737966,Lined Rock,147.76281549079516,0,0.0,1576800.0,81489.18061523593,0,1,0,1,0.31401140358343554,,,,,,,,,,
316,VIC1,Cell 49,2021,4.694083762661578,81263525.80919045,60,1.0,5041.468895609261,-0.0,0.0,0.0,-0.0,0.0,0.0,5.321980545147653e-08,-0.0,AA,0,0,20269.55025882136,0.0,17604.257037668463,82195.37514923961,Lined Rock,176.5367178352144,0,0.0,1576800.0,70206.48278767192,0,1,0,1,0.5082732176227169,,,,,,,,,,
317,VIC1,Cell 60,2021,5.331270123973108,92624377.10436969,60,1.0,5093.63265820158,-0.0,0.0,0.0,-0.0,0.0,0.0,-4273396.24418538,-0.0,AA,0,0,20061.115350814725,10620.47076646848,17423.97228877703,97549.94841603756,Lined Rock,155.94062937064933,0,0.0,1576800.0,57631.5172159881,0,1,0,1,0.35174361060293746,,,,,,,,,,
318,VIC1,Cell 61,2021,5.012480538887669,86962596.65366259,60,1.0,5097.658444416278,-0.0,0.0,0.0,-0.0,0.0,0.0,-2254256.970922056,-0.0,AA,0,0,20045.206507210496,5664.851036156101,17410.212012718795,90614.27028514714,Lined Rock,164.39053997837374,0,0.0,1576800.0,58505.32881300984,0,1,0,1,0.41081279666596277,,,,,,,,,,
319,VIC1,Cell 62,2021,5.049824539296657,87609890.43508916,60,1.0,5051.958861732013,-0.0,0.0,0.0,-0.0,0.0,0.0,-2459250.3853173405,-0.0,AA,0,0,20227.28890095821,5595.249033711123,17567.70328396643,93307.58826705928,Lined Rock,160.96222502464263,0,0.0,1576800.0,58713.59837241589,0,1,0,1,0.40994413491989495,,,,,,,,,,
320,VIC1,Cell 63,2021,5.138158686794804,89130872.86960264,60,1.0,4927.25340551264,-0.0,0.0,0.0,-0.0,0.0,0.0,-2290053.5775237,-0.0,AA,0,0,20741.34085040479,5148.095381394403,18012.329990257484,100091.84104940928,Lined Rock,153.13115328998026,0,0.0,1576800.0,63883.41492152578,0,1,0,1,0.4081691565817879,,,,,,,,,,
321,VIC1,Cell 65,2021,6.673617231729927,116417474.3805975,60,1.0,4704.667551901531,-0.0,0.0,0.0,-0.0,0.0,0.0,-13462591.75053098,-0.0,AA,0,0,25025.90897511433,20250.42693502269,18864.52407244877,120000.0,Lined Rock,135.20962596339757,0,0.0,1576800.0,66911.35622773772,0,1,0,1,0.261861987160349,,,,,,,,,,
322,VIC1,Cell 66,2021,7.05427991229586,123016384.11881512,60,1.0,4537.90336199085,-0.0,0.0,0.0,-0.0,0.0,0.0,-13482614.70034314,-0.0,AA,0,0,25841.464464563764,23932.60175283718,19557.77970705384,120000.0,Lined Rock,135.20962596339757,0,0.0,1576800.0,60645.29482598583,0,1,0,1,0.23824195309251525,,,,,,,,,,
323,VIC1,Cell 67,2021,5.912101431365128,102543466.22563846,60,1.0,4615.711809501801,-0.0,0.0,0.0,-0.0,0.0,0.0,-5997085.853007263,-0.0,AA,0,0,22146.93103510893,13640.748266024171,19228.0883098066,93914.5093584257,Lined Rock,160.20596247405885,0,0.0,1576800.0,69286.83280433592,0,1,0,1,0.3070151608512242,,,,,,,,,,
324,VIC1,Cell 68,2021,6.859874143675785,119146177.28634976,60,1.0,4384.777347862787,-0.0,0.0,0.0,-0.0,0.0,0.0,-9367843.21958651,-0.0,AA,0,0,22917.231642484243,25768.26741002188,20240.780145648576,108212.044306908,Lined Rock,145.04198085282556,0,0.0,1576800.0,81986.1914896865,0,1,0,1,0.23376950134292648,,,,,,,,,,
325,VIC1,Cell 76,2021,5.035590043938449,87501900.62457593,60,1.0,5360.053362622527,-0.0,0.0,0.0,-0.0,0.0,0.0,-3797914.4129814473,-0.0,AA,0,0,19059.8308440879,9309.475081567234,16557.91617758915,88145.19771789892,Lined Rock,167.7077668526361,0,0.0,1576800.0,54620.74189478876,0,1,0,1,0.37845101692968836,,,,,,,,,,
326,VIC1,Cell 79,2021,5.379001716120539,93580414.8719956,60,1.0,5259.367916874476,-0.0,0.0,0.0,-0.0,0.0,0.0,-5785701.341756575,-0.0,AA,0,0,19426.31085327624,13319.614686309604,16874.90125970468,101069.62332386506,Lined Rock,152.09668776623752,0,0.0,1576800.0,54788.807528282334,0,1,0,1,0.3348168451718406,,,,,,,,,,
327,VIC1,Cell 80,2021,5.896071678072976,102581472.7115374,60,1.0,4716.572696891549,-0.0,0.0,0.0,-0.0,0.0,0.0,-6794157.160481618,-0.0,AA,0,0,23165.772556489406,11060.881132326273,18816.907951871068,120000.0,Lined Rock,135.20962596339757,0,0.0,1576800.0,57912.74410685859,0,1,0,1,0.3238536398550136,,,,,,,,,,
328,VIC1,Cell 81,2021,7.123930561043704,124425867.782281,60,1.0,4700.783280268921,-0.0,0.0,0.0,-0.0,0.0,0.0,-19653434.02810417,-0.0,AA,0,0,25992.078265504777,25804.441799382737,18880.11188651096,120000.0,Lined Rock,135.20962596339757,0,0.0,1576800.0,38057.75351385662,0,1,0,1,0.24256141668242148,,,,,,,,,,
329,VIC1,Cell 82,2021,7.34996025832164,128591166.72836192,60,1.0,4757.021547835359,-0.0,0.0,0.0,-0.0,0.0,0.0,-17975821.529912263,-0.0,AA,0,0,27741.24826906754,26502.198342381973,18656.90819208128,120000.0,Lined Rock,135.20962596339757,0,0.0,1576800.0,61512.92164997135,0,1,0,1,0.2280817038609817,,,,,,,,,,
330,VIC1,Cell 83,2021,6.880256922249958,120156955.07485032,60,1.0,4635.553571947162,-0.0,0.0,0.0,-0.0,0.0,0.0,-12555234.829182643,-0.0,AA,0,0,27395.015526673786,18680.983243071325,19145.78548348795,120000.0,Lined Rock,135.20962596339757,0,0.0,1576800.0,56093.956181190464,0,1,0,1,0.2550694047911065,,,,,,,,,,
331,VIC1,Cell 84,2021,6.380136248869007,110962612.40796869,60,1.0,4648.764528164308,-0.0,0.0,0.0,-0.0,0.0,0.0,-8206058.254651751,-0.0,AA,0,0,21988.87276948548,20974.71147887984,19091.376590063344,118323.20451092896,Lined Rock,136.49429685381432,0,0.0,1576800.0,57091.99561858143,0,1,0,1,0.26162845293378634,,,,,,,,,,
332,VIC1,Cell 85,2021,6.327760180885916,109928903.13245337,60,1.0,4632.4953681950565,-0.0,0.0,0.0,-0.0,0.0,0.0,-8806050.929297041,-0.0,AA,0,0,22066.39010667743,20505.210860900435,19158.424829746666,100870.95267551715,Lined Rock,152.3068753558971,0,0.0,1576800.0,69239.64409530215,0,1,0,1,0.2658032564417819,,,,,,,,,,
333,VIC1,Cell 97,2021,5.101529721957168,88622478.01564758,60,1.0,5303.74042909893,-0.0,0.0,0.0,-0.0,0.0,0.0,-4285410.090213478,-0.0,AA,0,0,19263.086685633323,9829.01314899441,16733.721318408083,85910.54020961575,Lined Rock,170.8735405619529,0,0.0,1576800.0,43869.373487397286,0,1,0,1,0.37097918918577133,,,,,,,,,,
334,VIC1,Cell 98,2021,5.325317150438504,92629162.24766313,60,1.0,5306.231169246536,-0.0,0.0,0.0,-0.0,0.0,0.0,-5788044.28569726,-0.0,AA,0,0,19254.00542265285,13181.19384177183,16725.866524642002,95885.20790885092,Lined Rock,157.85111052692608,0,0.0,1576800.0,47364.284273880185,0,1,0,1,0.3380260826768508,,,,,,,,,,
