,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,h2_storage_p,h2_storage_level,price,CO2,Mean_CO2,Load,Time
6193,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.91561162819562,69955.50781007113,0.06547373416666666,1138.9100368922009,1102.7325349636405,0.0,2021-09-16 01:00:00
6194,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.91561162819562,69980.42342169932,0.062187914999999996,1258.321421860719,1105.5842821034287,0.0,2021-09-16 02:00:00
6195,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.91561162819562,70005.33903332752,0.06371749083333333,1212.1934886605213,1107.8191695129128,0.0,2021-09-16 03:00:00
6196,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.91561162819562,70030.25464495571,0.06568921083333333,1229.7275070589412,1105.3794205362728,0.0,2021-09-16 04:00:00
6197,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.5292236713487,1446.5292236713487,-24.915611628197443,24.915611628210172,70055.17025658392,0.0754826475,1247.9463333993965,1098.2479435869227,0.0,2021-09-16 05:00:00
6198,0.0,0.0,0.0,0.0,0.0,0.0,-397.56813017476844,0.0,0.0,397.56813017476844,0.0,-397.56813017476844,397.56813017476844,-6.847876257931543,6.847876257932512,70062.01813284185,0.11150129833333333,0.0,0.0,0.0,2021-09-16 06:00:00
6199,0.0,0.0,0.0,0.0,0.0,-203.91660095882727,-644.8525977550448,0.0,0.0,644.8525977550448,203.91660095882727,-848.7691987138721,848.7691987138721,-14.619548206193663,14.619548206188483,70076.63768104804,0.12496799083333333,0.0,0.0,0.0,2021-09-16 07:00:00
6200,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-4039.6177007325314,-1004.6412887651471,0.0,0.0,1004.6412887651471,4039.6177007325314,-6490.788213169028,6490.788213169028,-111.79999382919092,111.7999938291905,70188.43767487723,0.04311156333333333,810.8865641790186,991.4399463047376,0.0,2021-09-16 08:00:00
6201,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5335.94888893601,-332.00062627380805,0.0,0.0,332.00062627380805,5335.94888893601,-7114.478738881167,7114.478738881167,-122.54269481340593,122.5426948134118,70310.98036969065,0.0,762.6518799114424,1007.3026509858769,0.0,2021-09-16 09:00:00
6202,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-5697.393713083491,-302.4680051946723,0.0,0.0,302.4680051946723,5697.393713083491,-7446.390941949513,7446.390941949513,-128.25968650011464,128.25968650011055,70439.24005619076,0.01666765583333333,930.9577473663936,995.0630652787531,0.0,2021-09-16 10:00:00
