,Location,Location_code,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,wind_capex+wind_OM,pv_capex+pv_OM,hydrogen_storage_capex,electrolyser_capex+electrolyser_OM,wind_OM,pv_OM,electrolyser_OM,grid_electricity_cost,LCOH_sum
54,TAS1,Cell 7,2023,5.327534286,92816537.78,60,1,5329.405145,0,0,0,0,0,0,-6723119.298,0,AA,0,0,19169.91977,12595.46178,16653.13705,120000,Lined Rock,135.209626,0,0,1576800,66144.43393,0,1,0,1,2.235237677,0.762547696,0.804947132,1.524801782,0.212755959,0.095057075,0.414994499,0,5.327534286
55,TAS1,Cell 8,2023,5.361558927,93290862.95,60,1,5132.367227,0,0,0,0,0,0,-5593637.641,0,AA,0,0,19909.08173,10889.47074,17292.47155,116992.1065,Lined Rock,137.540049,0,0,1576800,62515.48113,0,1,0,1,2.321424926,0.6592645,0.798296519,1.582572982,0.220959494,0.082182079,0.430158826,0,5.361558927
56,TAS1,Cell 9,2023,5.986864395,104181727.7,60,1,4888.301894,0,0,0,0,0,0,-5299954.023,0,AA,0,0,20907.27954,17970.64277,18155.85785,117994.7377,Lined Rock,136.7459506,0,0,1576800,55937.51572,0,1,0,1,2.437816095,1.087969022,0.800489451,1.660589828,0.23203792,0.135623192,0.45063742,0,5.986864395
57,TAS1,Cell 10,2023,5.610148558,97683723.86,60,1,5115.078858,0,0,0,0,0,0,-6091140.407,0,AA,0,0,19976.65427,14668.3463,17350.91809,120000,Lined Rock,135.209626,0,0,1576800,61452.45488,0,1,0,1,2.329303972,0.888043159,0.804947132,1.587854296,0.221709443,0.11070099,0.431545114,0,5.610148558
58,TAS1,Cell 11,2023,5.081019971,88519134.72,60,1,5428.794578,0,0,0,0,0,0,-5716586.293,0,AA,0,0,18817.43178,9657.572722,16348.2543,120000,Lined Rock,135.209626,0,0,1576800,63000.9441,0,1,0,1,2.194137117,0.584683591,0.804947132,1.497252131,0.208843897,0.07288503,0.407763008,0,5.081019971
59,TAS1,Cell 12,2023,6.042414851,104661529.8,60,1,4767.839448,0,0,0,0,0,0,-9292025.201,0,AA,0,0,19257.46132,23161.76397,18614.57695,70209.66619,Lined Rock,198.8651389,0,0,1576800,55460.80561,0,1,0,1,2.245445136,1.402247099,0.692682261,1.702040356,0.213727532,0.174800223,0.461517743,0,6.042414851
60,TAS1,Cell 14,2023,5.559048942,96567461.83,60,1,4769.901083,0,0,0,0,0,0,-3076429.718,0,AA,0,0,21428.32251,9154.35539,18606.5314,120000,Lined Rock,135.209626,0,0,1576800,43259.23682,0,1,0,1,2.498570385,0.554218077,0.804947132,1.701313348,0.237820677,0.069087284,0.461326912,0,5.559048942
61,TAS1,Cell 15,2023,6.069570039,105306666.4,60,1,4585.768037,0,0,0,0,0,0,-5236502.452,0,AA,0,0,22292.08938,15733.55751,19353.6423,94992.73364,Lined Rock,158.9171582,0,0,1576800,46105.73475,0,1,0,1,2.59928673,0.952532605,0.748927324,1.76882338,0.247407131,0.118740065,0.479047579,0,6.069570039
62,TAS1,Cell 16,2023,5.734834216,99647109.09,60,1,4892.189517,0,0,0,0,0,0,-7173139.082,0,AA,0,0,20890.59904,14454.56293,18141.43013,101952.6389,Lined Rock,151.1624821,0,0,1576800,52749.34056,0,1,0,1,2.435871126,0.875100401,0.764576571,1.659286118,0.231852792,0.109087582,0.45029521,0,5.734834216
63,TAS1,Cell 17,2023,6.241673835,108052859.2,60,1,4619.852142,0,0,0,0,0,0,-9144983.269,0,AA,0,0,20436.72844,23662.68682,19210.85601,60225.66709,Lined Rock,224.3177735,0,0,1576800,54850.15957,0,1,0,1,2.382949222,1.432573702,0.670229909,1.755921002,0.226815543,0.178580653,0.475660841,0,6.241673835
64,TAS1,Cell 18,2023,6.088294602,105595608.6,60,1,4803.282077,0,0,0,0,0,0,-9231687.924,0,AA,0,0,20489.83279,21720.06701,18477.22305,71018.53208,Lined Rock,197.1330643,0,0,1576800,58972.31161,0,1,0,1,2.389141258,1.314964654,0.694559833,1.689628856,0.227404917,0.163919836,0.458259857,0,6.088294602
65,TAS1,Cell 19,2023,5.692007313,98808163.19,60,1,4922.883738,0,0,0,0,0,0,-8104118.604,0,AA,0,0,20759.82546,14842.58389,18028.31816,83905.27787,Lined Rock,173.8630852,0,0,1576800,54269.16951,0,1,0,1,2.420622756,0.898591758,0.723727644,1.649065155,0.230401411,0.112015949,0.447612316,0,5.692007313
66,TAS1,Cell 20,2023,4.515170609,78408315.34,60,1,5351.379652,0,0,0,0,0,0,0,0,AA,0,0,19090.85902,0,16584.75385,104580.0545,Lined Rock,148.5120157,0,0,1576800,35410.00265,0,1,0,1,2.226019091,0,0.770528942,1.518622576,0.211878509,0,0.413372523,0,4.515170609
67,TAS1,Cell 21,2023,5.724912097,99294164.04,60,1,4793.596888,0,0,0,0,0,0,-6171060.025,0,AA,0,0,21321.98492,13652.91625,18514.55522,81900.01553,Lined Rock,176.9985471,0,0,1576800,43230.6299,0,1,0,1,2.486171283,0.826567537,0.719171031,1.693002246,0.236640497,0.10303761,0.459145336,0,5.724912097
68,TAS1,Cell 22,2023,5.164763376,89692233.44,60,1,5303.466669,0,0,0,0,0,0,-6007245.718,0,AA,0,0,19264.08534,11171.33143,16734.5851,77889.49085,Lined Rock,183.7532253,0,0,1576800,48762.63349,0,1,0,1,2.246217505,0.676328759,0.710055565,1.532161547,0.213801049,0.084309262,0.416926359,0,5.164763376
69,TAS1,Cell 23,2023,5.049236945,87587658.51,60,1,5224.357106,0,0,0,0,0,0,-4517941.501,0,AA,0,0,19557.05493,8471.137231,16987.98771,73878.96617,Lined Rock,191.2424273,0,0,1576800,39644.06123,0,1,0,1,2.280378142,0.51285505,0.700944378,1.555059376,0.21705255,0.063931084,0.422936796,0,5.049236945
70,VIC1,Cell 25,2023,5.811989026,100739938.7,60,1,4726.66288,0,0,0,0,0,0,-5870925.447,0,AA,0,0,21625.10656,14417.15135,18776.7388,73878.96617,Lined Rock,191.2424273,0,0,1576800,68484.38803,0,1,0,1,2.521515663,0.872835449,0.700944378,1.716693537,0.240004671,0.108805239,0.465364048,0,5.811989026
