,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,H2CP_h2_storage,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Direct_pipeline_supply,Time,,
6800,-14059.79797,0,14059.79797,-14059.79797,0,-2665.345435,0,0,0,0,2665.345435,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1055.854483,0.012094643,9367.444222,8695.016463,180,180,11/10/2021 8:00,,
6801,-11443.62311,0,11443.62311,-11443.62311,0,-5281.520296,0,0,0,0,5281.520296,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1168.683587,0,2377.527136,7129.453055,180,180,11/10/2021 9:00,,
6802,-9272.50677,0,9272.50677,-9272.50677,0,-6470.810116,-981.8265158,-4.55E-13,0,981.8265158,6470.810116,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1281.51269,0,1284.304004,5734.23591,180,180,11/10/2021 10:00,,
6803,-5972.585216,0,5972.585216,-5972.585216,0,-8061.722189,-2690.835997,0,0,2690.835997,8061.722189,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1394.341793,0.000986688,413.6214348,3617.963613,180,180,11/10/2021 11:00,,
6804,-1047.43908,0,1047.43908,-1047.43908,0,-11966.27871,-3711.425607,0,0,3711.425607,11966.27871,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1507.170897,0.034302694,919.529349,648.4119282,180,180,11/10/2021 12:00,,
6805,-203.1260131,0,203.1260131,-203.1260131,0,-12745.8763,-3776.141086,0,0,3776.141086,12745.8763,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1620,0.045107655,165.0518729,132.8283754,180,180,11/10/2021 13:00,,
6806,16689.96842,-16689.96842,0,0,16689.96842,-13288.06634,-3401.902077,0,0,3401.902077,13288.06634,0,0,0,0,0,-180,0,1440,0.169786921,-7121.385698,-11403.02579,180,0,11/10/2021 14:00,,
6807,-1118.415789,0,1118.415789,-1118.415789,0,-12737.80632,-2868.92129,0,0,2868.92129,12737.80632,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1552.829103,0.062245718,855.3966681,765.6504171,180,180,11/10/2021 15:00,,
6808,7260.9056,-7260.9056,0,0,7260.9056,-9463.271246,-3240.108444,0,0,3240.108444,9463.271246,-5363.384586,5363.384586,-95.28855864,79.08950367,95.28855864,-180,-95.28855864,1468.117662,0.075989008,-3206.678206,-5080.906514,180,95.28855864,11/10/2021 16:00,,
6809,6734.210031,-6734.210031,0,0,6734.210031,-2384.960554,-4349.249477,0,0,4349.249477,2384.960554,0,0,0,0,0,-180,0,1288.117662,0.085479485,-4616.941735,-4705.8291,180,0,11/10/2021 17:00,,
6810,3348.79712,-3348.79712,0,0,3348.79712,0,-3348.79712,0,0,3348.79712,0,0,0,0,0,0,-180,0,1108.117662,0.077456494,-2460.140221,-2372.958315,180,0,11/10/2021 18:00,,
6811,0,0,0,0,0,0,-1632.18587,0,0,1632.18587,0,-1608.467104,1608.467104,-28.57682672,23.71876618,28.57682672,-180,-28.57682672,956.6944887,0.071169724,0,0,180,28.57682672,11/10/2021 19:00,,
6812,905.3222578,-905.3222578,0,0,905.3222578,0,-905.3222578,0,0,905.3222578,0,0,0,0,0,0,-180,0,776.6944887,0.098934178,-738.5702606,-658.2902134,180,0,11/10/2021 20:00,,
6813,-16014.1139,0,16014.1139,-16014.1139,0,0,-711.0294989,0,0,711.0294989,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,889.5235921,0.062871436,8600.947025,11731.9475,180,180,11/10/2021 21:00,,
6814,1154.029903,-1154.029903,0,0,1154.029903,0,-1154.029903,0,0,1154.029903,0,0,0,0,0,0,-180,0,709.5235921,0.155825035,-580.2190561,-866.8981782,180,0,11/10/2021 22:00,,
6815,-15117.00483,0,15117.00483,-15117.00483,0,0,-1608.138572,0,0,1608.138572,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,822.3526954,0.055257412,13542.19981,11554.69266,180,180,11/10/2021 23:00,,
6816,2065.505807,-2065.505807,0,0,2065.505807,0,-2065.505807,0,0,2065.505807,0,0,0,0,0,0,-180,0,642.3526954,0.104983363,-1428.285356,-1591.665398,180,0,12/10/2021 0:00,,
6817,3311.80092,-3311.80092,0,0,3311.80092,0,-3311.80092,0,0,3311.80092,0,0,0,0,0,0,-180,0,462.3526954,0.086323338,-2302.380288,-2562.591383,180,0,12/10/2021 1:00,,
6818,-13312.20274,0,13312.20274,-13312.20274,0,0,-3412.940666,0,0,3412.940666,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,575.1817988,0.05840501,8380.338673,10131.14937,180,180,12/10/2021 2:00,,
6819,-13623.13142,0,13623.13142,-13623.13142,0,0,-3102.011981,0,0,3102.011981,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,688.0109021,0.060516667,6838.702307,10379.96667,180,180,12/10/2021 3:00,,
6820,0,0,0,0,0,0,-1827.080174,0,0,1827.080174,0,-1800.529223,1800.529223,-31.98909787,26.55095123,31.98909787,-180,-31.98909787,540,0.07117086,0,0,180,31.98909787,12/10/2021 4:00,,
6821,1200.442958,-1200.442958,0,0,1200.442958,0,-1200.442958,0,0,1200.442958,0,0,0,0,0,0,-180,0,360,0.121759817,-735.612933,-927.2106477,180,0,12/10/2021 5:00,,
6822,5989.421335,-5989.421335,0,0,5989.421335,-4211.778782,-1777.642553,0,0,1777.642553,4211.778782,0,0,0,0,0,-180,0,180,0.093301902,-3527.729838,-4429.968142,180,0,12/10/2021 6:00,,
6823,13728.63637,-13728.63637,0,0,13728.63637,-12202.18487,-1526.451502,-2.27E-13,0,1526.451502,12202.18487,0,0,0,0,0,-180,0,0,0.078553737,-9505.85996,-9470.747728,180,0,12/10/2021 7:00,,
6824,-1465.914543,0,1465.914543,-1465.914543,0,-14226.99911,-1032.229745,0,-1.82E-12,1032.229745,14226.99911,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,112.8291034,0.033735808,1227.404442,971.6020914,180,180,12/10/2021 8:00,,
6825,-745.0006801,0,745.0006801,-745.0006801,0,-14436.44324,-1543.699479,0,0,1543.699479,14436.44324,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,225.6582067,0.060217126,517.6019055,486.5995469,180,180,12/10/2021 9:00,,
6826,-256.174831,0,256.174831,-256.174831,0,-14436.44324,-2032.525328,-1.14E-12,0,2032.525328,14436.44324,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,338.4873101,0.05083996,216.9323857,166.6356795,180,180,12/10/2021 10:00,,
6827,659.1524729,-659.1524729,0,0,659.1524729,-14436.44324,-2947.852632,0,0,2947.852632,14436.44324,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,451.3164134,0.035080583,-548.3600105,-423.0217943,180,180,12/10/2021 11:00,,
6828,1172.958746,-1172.958746,0,0,1172.958746,-14376.1999,-3521.902244,-9.09E-13,0,3521.902244,14376.1999,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,564.1455168,0.027387709,-528.0477146,-762.9785249,180,180,12/10/2021 12:00,,
6829,1544.911749,-1544.911749,0,0,1544.911749,-14214.23729,-4055.817865,0,0,4055.817865,14214.23729,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,676.9746201,0.066160193,-975.4018449,-1041.32214,180,180,12/10/2021 13:00,,
6830,1801.714865,-1801.714865,0,0,1801.714865,-13919.02616,-4607.832104,0,0,4607.832104,13919.02616,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,789.8037235,0.072777438,-766.2268038,-1244.491626,180,180,12/10/2021 14:00,,
6831,17676.75052,-17676.75052,0,0,17676.75052,-12841.59002,-4835.160502,0,0,4835.160502,12841.59002,0,0,0,0,0,-180,0,609.8037235,0.094770025,-13313.71769,-12316.7967,180,0,12/10/2021 15:00,,
6832,-2894.487393,0,2894.487393,-2894.487393,0,-9687.353942,-4143.302067,0,0,4143.302067,9687.353942,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,722.6328268,0.053509263,1281.781798,2046.172996,180,180,12/10/2021 16:00,,
6833,0,0,0,0,0,-2488.931923,-3766.50707,0,4.55E-13,3766.50707,2488.931923,-6164.535562,6164.535562,-109.5222054,90.9034305,109.5222054,-180,-109.5222054,652.1550323,0.065366821,0,0,180,109.5222054,12/10/2021 17:00,,
6834,4010.74377,-4010.74377,0,0,4010.74377,0,-4010.74377,0,0,4010.74377,0,0,0,0,0,0,-180,0,472.1550323,0.15017252,-2704.113999,-2929.752475,180,0,12/10/2021 18:00,,
6835,2301.791772,-2301.791772,0,0,2301.791772,0,-2301.791772,0,0,2301.791772,0,0,0,0,0,0,-180,0,292.1550323,0.105509198,-1980.890824,-1700.968596,180,0,12/10/2021 19:00,,
6836,0,0,0,0,0,0,-1222.294847,0,0,1222.294847,0,-1204.532578,1204.532578,-21.40032498,17.76226974,21.40032498,-180,-21.40032498,133.5553572,0.071220388,0,0,180,21.40032498,12/10/2021 20:00,,
6837,-15431.26582,0,15431.26582,-15431.26582,0,0,-1293.877582,0,0,1293.877582,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,246.3844606,0.054016494,7948.834662,11351.68183,180,180,12/10/2021 21:00,,
6838,1523.466465,-1523.466465,0,0,1523.466465,0,-1568.384322,0,0,1568.384322,0,-44.26511518,44.26511518,-0.786436057,0.652741927,0.786436057,-180,-0.786436057,67.17089665,0.075340551,-1154.606316,-1144.226239,180,0.786436057,12/10/2021 22:00,,
6839,-15153.4529,0,15153.4529,-15153.4529,0,0,-1571.690499,0,0,1571.690499,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,180,0.059706988,11382.55846,11676.27208,180,180,12/10/2021 23:00,,
6840,1386.015051,-1386.015051,0,0,1386.015051,0,-1386.015051,0,0,1386.015051,0,0,0,0,0,0,-180,0,0,0.081390496,-1087.802369,-1065.842193,180,0,13/10/2021 0:00,,
6841,-15813.06827,0,15813.06827,-15813.06827,0,0,-912.0751268,0,0,912.0751268,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,112.8291034,0.044823803,11672.02707,11833.36617,180,180,13/10/2021 1:00,,
6842,-15690.56031,0,15690.56031,-15690.56031,0,0,-1034.583088,0,0,1034.583088,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,225.6582067,0.036937208,14135.16716,11725.10023,180,180,13/10/2021 2:00,,
6843,-15649.61691,0,15649.61691,-15649.61691,0,0,-1075.526493,0,0,1075.526493,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,338.4873101,0.040247457,14504.68067,11814.24764,180,180,13/10/2021 3:00,,
6844,-15948.55765,0,15948.55765,-15948.55765,0,0,-776.5857479,0,0,776.5857479,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,451.3164134,0.045045274,10479.5198,12040.90442,180,180,13/10/2021 4:00,,
6845,-5469.865573,0,5469.865573,-5469.865573,0,0,-673.6976878,0,0,673.6976878,0,-6054.285597,6054.285597,-107.5634497,89.27766325,107.5634497,-180,-107.5634497,378.8798631,0.059619365,3526.33695,4085.404504,180,107.5634497,13/10/2021 5:00,,
6846,-12336.47634,0,12336.47634,-12336.47634,0,-3379.257141,-1009.409925,-2.27E-13,0,1009.409925,3379.257141,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,491.7089665,0.042896387,9072.058453,8612.693424,180,180,13/10/2021 6:00,,
6847,-9406.457509,0,9406.457509,-9406.457509,0,-6845.40732,-473.2785729,0,0,473.2785729,6845.40732,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,604.5380698,0.011835098,4123.141237,6023.836288,180,180,13/10/2021 7:00,,
6848,-6660.002424,0,6660.002424,-6660.002424,0,-9088.298694,-976.842283,0,0,976.842283,9088.298694,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,717.3671732,0.008011633,3487.312498,4055.9911,180,180,13/10/2021 8:00,,
6849,-7118.606627,0,7118.606627,-7118.606627,0,-7959.62756,-1646.909215,-2.27E-13,0,1646.909215,7959.62756,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,830.1962765,0.005730833,3062.43376,4179.943083,180,180,13/10/2021 9:00,,
6850,-1745.363093,0,1745.363093,-1745.363093,0,-12239.90733,-2739.872975,0,0,2739.872975,12239.90733,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,943.0253799,0.008041667,1103.974379,1027.413556,180,180,13/10/2021 10:00,,
6851,429.9427452,-429.9427452,0,0,429.9427452,-13440.64526,-3714.440882,-9.09E-13,0,3714.440882,13440.64526,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1055.854483,0.014761676,-300.3588671,-261.4321534,180,180,13/10/2021 11:00,,
6852,1714.85352,-1714.85352,0,0,1714.85352,-13955.81026,-4484.186665,0,0,4484.186665,13955.81026,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1168.683587,0.024029372,-1371.377924,-1071.17402,180,180,13/10/2021 12:00,,
6853,1237.900841,-1237.900841,0,0,1237.900841,-12192.05048,-5770.993766,1.82E-12,0,5770.993766,12192.05048,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1281.51269,0.029940373,-1001.753815,-786.9241678,180,180,13/10/2021 13:00,,
6854,3187.814274,-3187.814274,0,0,3187.814274,-13080.31128,-6832.646394,0,1.82E-12,6832.646394,13080.31128,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1394.341793,0.022084201,-1647.954445,-2002.906427,180,180,13/10/2021 14:00,,
6855,2184.47493,-2184.47493,0,0,2184.47493,-13025.13514,-5884.483192,-9.09E-13,0,5884.483192,13025.13514,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1507.170897,0.043513372,-956.7938568,-1383.511099,180,180,13/10/2021 15:00,,
6856,-1849.582303,0,1849.582303,-1849.582303,0,-9870.711391,-5004.849708,-9.09E-13,0,5004.849708,9870.711391,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1620,0.049282364,550.0003876,1222.735952,180,180,13/10/2021 16:00,,
6857,6109.912112,-6109.912112,0,0,6109.912112,-2561.374067,-3548.538044,0,0,3548.538044,2561.374067,0,0,0,0,0,-180,0,1440,0.114584967,-159.7758425,-4280.010762,180,0,13/10/2021 17:00,,
6858,6545.164043,-6545.164043,0,0,6545.164043,0,-6545.164043,0,0,6545.164043,0,0,0,0,0,0,-180,0,1260,0.075576645,-2985.90139,-4612.198143,180,0,13/10/2021 18:00,,
6859,8259.693109,-8259.693109,0,0,8259.693109,0,-8259.693109,0,0,8259.693109,0,0,0,0,0,0,-180,0,1080,0.071980177,-6084.248476,-5864.752712,180,0,13/10/2021 19:00,,
6860,5460.058114,-5460.058114,0,0,5460.058114,0,-5460.058114,0,0,5460.058114,0,0,0,0,0,0,-180,0,900,0.069908283,-4701.91041,-3936.690221,180,0,13/10/2021 20:00,,
6861,-13008.68595,0,13008.68595,-13008.68595,0,0,-3716.457453,0,0,3716.457453,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1012.829103,0.05786385,10130.31386,9395.823758,180,180,13/10/2021 21:00,,
6862,4199.242881,-4199.242881,0,0,4199.242881,0,-4199.242881,0,0,4199.242881,0,0,0,0,0,0,-180,0,832.8291034,0.205334055,-2465.749519,-3085.758016,180,0,13/10/2021 22:00,,
6863,-12315.40378,0,12315.40378,-12315.40378,0,0,-4409.739622,0,0,4409.739622,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,945.6582067,0.058621211,11029.27421,9106.796016,180,180,13/10/2021 23:00,,
6864,0,0,0,0,0,0,-4853.426345,0,0,4853.426345,0,-4782.896826,4782.896826,-84.97532431,70.52951918,84.97532431,-180,-84.97532431,850.633531,0.060744412,0,0,180,84.97532431,14/10/2021 0:00,,
6865,-9389.237005,0,9389.237005,-9389.237005,0,0,-4789.529571,0,0,4789.529571,0,-13972.72212,13972.72212,-248.2463321,206.0444556,248.2463321,-180,-248.2463321,918.8798631,0.059782827,7739.62075,6891.770165,180,180,14/10/2021 1:00,,
6866,-11504.98401,0,11504.98401,-11504.98401,0,0,-5220.159392,0,0,5220.159392,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1031.708966,0.048151098,7661.650997,8441.607774,180,180,14/10/2021 2:00,,
6867,-11284.56583,0,11284.56583,-11284.56583,0,0,-5440.577567,0,0,5440.577567,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1144.53807,0.042995576,8223.722671,8350.779413,180,180,14/10/2021 3:00,,
6868,-11903.10774,0,11903.10774,-11903.10774,0,0,-4822.035665,0,0,4822.035665,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1257.367173,0.053043358,8593.658125,8914.081977,180,180,14/10/2021 4:00,,
6869,2704.439864,-2704.439864,0,0,2704.439864,0,-2704.439864,0,0,2704.439864,0,0,0,0,0,0,-180,0,1077.367173,0.114912786,-2380.421117,-2032.815639,180,0,14/10/2021 5:00,,
6870,1306.437318,-1306.437318,0,0,1306.437318,-226.3347835,-1080.102535,0,0,1080.102535,226.3347835,0,0,0,0,0,-180,0,897.3671732,0.117208163,-967.2314007,-936.7872256,180,0,14/10/2021 6:00,,
6871,1844.353193,-1844.353193,0,0,1844.353193,-364.4628106,-1479.890383,0,1.14E-13,1479.890383,364.4628106,0,0,0,0,0,-180,0,717.3671732,0.073293021,-1197.718912,-1219.086785,180,0,14/10/2021 7:00,,
6872,-12152.86445,0,12152.86445,-12152.86445,0,-983.0361492,-3589.242806,0,4.55E-13,3589.242806,983.0361492,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,830.1962765,0.041113075,9936.103581,7777.151154,180,180,14/10/2021 8:00,,
6873,-7899.033398,0,7899.033398,-7899.033398,0,-3756.106432,-5070.003571,9.09E-13,0,5070.003571,3756.106432,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,943.0253799,0.047561165,5982.373247,4899.176741,180,180,14/10/2021 9:00,,
6874,-4837.521408,0,4837.521408,-4837.521408,0,-3328.585174,-8559.03682,0,0,8559.03682,3328.585174,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1055.854483,0.050008221,2900.359783,2953.625351,180,180,14/10/2021 10:00,,
6875,1781.753133,-1781.753133,0,0,1781.753133,-8928.588163,-9578.308372,-1.82E-12,0,9578.308372,8928.588163,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1168.683587,0.036364991,-1077.132143,-1104.5126,180,180,14/10/2021 11:00,,
6876,4048.33818,-4048.33818,0,0,4048.33818,-8736.410038,-12037.07154,0,-1.82E-12,12037.07154,8736.410038,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1281.51269,0.036628704,-2757.059976,-2506.542167,180,180,14/10/2021 12:00,,
6877,6077.170988,-6077.170988,0,0,6077.170988,-10155.60045,-12646.71394,0,0,12646.71394,10155.60045,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1394.341793,0.026389406,-5467.812073,-3744.308467,180,180,14/10/2021 13:00,,
6878,3380.056924,-3380.056924,0,0,3380.056924,-10081.28156,-10023.91876,0,0,10023.91876,10081.28156,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1507.170897,0.059456757,-2693.284184,-2138.722977,180,180,14/10/2021 14:00,,
6879,401.7908178,-401.7908178,0,0,401.7908178,-10769.48194,-6357.452283,0,-1.82E-12,6357.452283,10769.48194,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1620,0.051745892,-276.286991,-251.0668335,180,180,14/10/2021 15:00,,
6880,5939.133199,-5939.133199,0,0,5939.133199,-10399.95193,-5820.009841,0,0,5820.009841,10399.95193,-10131.42857,10131.42857,-180,149.4,180,-180,-180,1620,0.088664618,-3084.605648,-3962.43071,180,180,14/10/2021 16:00,,
6881,5674.128824,-5674.128824,0,0,5674.128824,-3133.779614,-2540.34921,0,0,2540.34921,3133.779614,0,0,0,0,0,-180,0,1440,0.296287336,-1002.527117,-4150.593068,180,0,14/10/2021 17:00,,
6882,2395.009817,-2395.009817,0,0,2395.009817,0,-2395.009817,0,0,2395.009817,0,0,0,0,0,0,-180,0,1260,0.285025545,-926.44235,-1715.370454,180,0,14/10/2021 18:00,,
6883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180,0,1080,0.131332372,0,0,180,0,14/10/2021 19:00,,
6884,11967.74983,-11967.74983,0,0,11967.74983,0,-11967.74983,0,0,11967.74983,0,0,0,0,0,0,-180,0,900,0.147042209,-7995.709954,-8604.909485,180,0,14/10/2021 20:00,,
6885,0,0,0,0,0,0,-16425.21128,0,0,16425.21128,0,-16186.5217,16186.5217,-287.5777968,238.6895713,287.5777968,-180,-287.5777968,1007.577797,0.091642587,0,0,180,180,14/10/2021 21:00,,
6886,10760.12063,-10760.12063,0,0,10760.12063,0,-16425.21128,0,0,16425.21128,0,-5582.766101,5582.766101,-99.18619976,82.3245458,99.18619976,-180,-99.18619976,926.7639965,0.09326956,-9342.710541,-7732.84619,180,99.18619976,14/10/2021 22:00,,
6887,-2347.987312,0,2347.987312,-2347.987312,0,0,-14377.15609,0,0,14377.15609,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,1039.5931,0.069986577,2027.690869,1711.005626,180,180,14/10/2021 23:00,,
6888,12608.4682,-12608.4682,0,0,12608.4682,0,-12608.4682,0,0,12608.4682,0,0,0,0,0,0,-180,0,859.5930999,0.110711814,-11563.69116,-9435.716522,180,0,15/10/2021 0:00,,
6889,16425.21128,-16425.21128,0,0,16425.21128,0,-16425.21128,0,0,16425.21128,0,0,0,0,0,0,-180,0,679.5930999,0.163959218,-15402.54715,-12504.67643,180,0,15/10/2021 1:00,,
6890,16425.21128,-16425.21128,0,0,16425.21128,0,-16425.21128,0,0,16425.21128,0,0,0,0,0,0,-180,0,499.5930999,0.096344724,-14148.82891,-12459.30591,180,0,15/10/2021 2:00,,
6891,0,0,0,0,0,0,-16425.21128,0,0,16425.21128,0,-16186.5217,16186.5217,-287.5777968,238.6895713,287.5777968,-180,-287.5777968,607.1708966,0.087730067,0,0,180,180,15/10/2021 3:00,,
6892,16425.21128,-16425.21128,0,0,16425.21128,0,-16425.21128,0,0,16425.21128,0,0,0,0,0,0,-180,0,427.1708966,0.151955881,-14980.11842,-12419.72476,180,0,15/10/2021 4:00,,
6893,16425.21128,-16425.21128,0,0,16425.21128,0,-16425.21128,0,0,16425.21128,0,0,0,0,0,0,-180,0,247.1708966,0.16810503,-13227.64073,-12533.59471,180,0,15/10/2021 5:00,,
6894,22078.57349,-22078.57349,0,0,22078.57349,-5916.04592,-16162.52757,-1.82E-12,0,16162.52757,5916.04592,0,0,0,0,0,-180,0,67.17089665,0.119458743,-14472.29393,-16233.63184,180,0,15/10/2021 6:00,,
6895,462.1789794,-462.1789794,0,0,462.1789794,-14213.48659,-2973.835791,-9.09E-13,0,2973.835791,14213.48659,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,180,0.063496363,-277.4585738,-322.8066462,180,180,15/10/2021 7:00,,
6896,15330.04349,-15330.04349,0,0,15330.04349,-14436.44324,-893.6002525,0,0,893.6002525,14436.44324,0,0,0,0,0,-180,0,0,1.296925701,-9949.544309,-10223.42419,180,0,15/10/2021 8:00,,
6897,-2263.687254,0,2263.687254,-2263.687254,0,-14436.44324,-25.01290569,-8.81E-13,0,25.01290569,14436.44324,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,112.8291034,0,515.7707372,1451.106136,180,180,15/10/2021 9:00,,
6898,-2288.700159,0,2288.700159,-2288.700159,0,-14436.44324,0,0,0,0,14436.44324,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,225.6582067,0,185.3391983,1569.002348,180,180,15/10/2021 10:00,,
6899,-1887.659285,0,1887.659285,-1887.659285,0,-14436.44324,-401.0408739,0,0,401.0408739,14436.44324,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,338.4873101,0,0,1398.782354,180,180,15/10/2021 11:00,,
6900,-1832.385049,0,1832.385049,-1832.385049,0,-14436.44324,-456.3151104,-3.98E-13,0,456.3151104,14436.44324,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,451.3164134,0,0,1329.822861,180,180,15/10/2021 12:00,,
6901,-1373.337436,0,1373.337436,-1373.337436,0,-14436.44324,-915.3627231,0,0,915.3627231,14436.44324,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,564.1455168,0,0,955.641902,180,180,15/10/2021 13:00,,
6902,-1362.126319,0,1362.126319,-1362.126319,0,-14204.85359,-1158.163494,-6.82E-13,0,1158.163494,14204.85359,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,676.9746201,0,0,910.7834434,180,180,15/10/2021 14:00,,
6903,-3747.411916,0,3747.411916,-3747.411916,0,-10816.5881,-2161.143387,0,0,2161.143387,10816.5881,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,789.8037235,0,1195.451184,2328.192795,180,180,15/10/2021 15:00,,
6904,-4854.878862,0,4854.878862,-4854.878862,0,-8935.532099,-2934.73244,0,0,2934.73244,8935.532099,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,902.6328268,0.030837123,1664.56158,3142.259492,180,180,15/10/2021 16:00,,
6905,5067.994164,-5067.994164,0,0,5067.994164,-2820.364118,-2247.630046,0,0,2247.630046,2820.364118,0,0,0,0,0,-180,0,722.6328268,0.107695957,-3694.250811,-3603.691966,180,0,15/10/2021 17:00,,
6906,860.1570024,-860.1570024,0,0,860.1570024,0,-860.1570024,0,0,860.1570024,0,0,0,0,0,0,-180,0,542.6328268,0.149240273,-400.1038682,-621.7549612,180,0,15/10/2021 18:00,,
6907,275.8607977,-275.8607977,0,0,275.8607977,0,-275.8607977,0,0,275.8607977,0,0,0,0,0,0,-180,0,362.6328268,0.111382773,-80.82913824,-202.5191067,180,0,15/10/2021 19:00,,
6908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180,0,182.6328268,0.082556753,0,0,180,0,15/10/2021 20:00,,
6909,-16725.1434,0,16725.1434,-16725.1434,0,0,0,0,0,0,0,-16482.09525,16482.09525,-292.8291034,243.0481558,292.8291034,-180,-292.8291034,295.4619302,0.072000008,15559.3777,12148.13648,180,180,15/10/2021 21:00,,
