,Batch,Total_production,Total_CO2,Total_sell,Total_purchase,Total_grid_cost,EI_MEF,EI_Market,EI_L,RECs
84,85,4166.4354681502955,-103785.37199681252,269102.8971327805,-13537.580212376155,-14171.893804668121,0.0,-50.17944259990791,-44.77752812399141,258.1103820003311
85,86,4230.535500801907,107851.58466409915,1646.3821331995173,-156495.6738005923,6057.816914327672,25.493601139537926,24.015107549617795,26.720017571243588,-125.42810499288144
86,87,4353.935972431018,141053.0234264511,11092.90024595795,-214133.317163445,5652.923085528411,32.396669202210205,30.28398143666183,34.042646765659086,-162.7833532907594
87,88,4286.064027597184,176033.38435408284,5057.033115138043,-222284.04451781872,8612.00840444993,41.07110468267297,33.15500282357269,36.99798166870975,-175.4376110333308
88,89,4319.999999983587,133900.89819005417,9496.301063378613,-190877.22800856782,6200.302883103483,30.99557828485252,27.280501515024614,30.650017747798884,-145.4960080795785
89,90,4438.278897685633,-79107.40262575378,159508.96716974018,-42849.4295782001,-4847.935206791579,0.0,-22.760925780935693,-19.187947491590087,124.71523035224169
90,91,4814.6639431105,-178857.3717751665,265452.7785610851,-9005.712475467142,-9854.205080593772,0.0,-43.42847515335211,-38.88253893823313,258.1401400310058
91,92,4830.020918589026,-62930.6058823101,112047.89826877648,-18928.453450745303,-2801.4503149733846,0.0,-16.213009532257036,-14.073892403973407,96.67799406677129
92,93,4939.84088625592,-98367.1858794292,137181.8287391067,-23140.205688498587,-3396.617579252733,0.0,-19.413075724777293,-16.852847438582646,118.39198172004586
93,94,4618.0116805480375,-34928.35000088374,83298.23067942541,-31946.61087269482,-1975.6246841148738,0.0,-10.060529327555145,-8.117494075819367,57.35758265079722
94,95,4320.000000000893,36738.61981609682,32891.48965231917,-90288.02157141089,2212.2973483780065,8.504310142613246,7.579196974435897,9.698950995585253,-40.422383863666475
95,96,3997.478468976884,102349.10266845598,12588.815616084992,-145186.46381067767,6000.847598650711,25.603415618809134,21.337225701270768,24.21433509479958,-105.30259299818528
96,97,4642.521530978382,-150933.9078056821,345707.63702584704,-45355.08619511004,-28218.559462723326,0.0,-53.8914546823786,-47.228076519061595,308.8793070354177
97,98,3946.1433014839326,-229914.023645107,370750.9781230092,0.0,-24334.491693235053,0.0,-76.10171991643274,-68.58550066542703,370.7509781230092
98,99,4056.045986518502,-264303.37586043315,413569.96334572975,-623.467291421514,-39484.52400842361,0.0,-82.48959812467874,-74.32138174015003,413.0637079050955
99,100,4000.0907579040386,-26436.573897561444,71348.46692343468,-43704.70882677293,-17281.779814642407,0.0,-7.261534519195983,-5.044871387152459,35.86024335609506
100,101,4509.462421010203,84524.89214488419,10743.085460418948,-199152.76868337826,4572.021734139612,18.743895447730342,27.117391914776874,30.500103096978243,-150.96896271048422
101,102,4055.790951982965,117884.88391428946,9957.967591506182,-201053.90705674008,5500.023275825564,29.065818556711598,30.6157845585037,34.39527270048672,-153.29780493856674
102,103,4101.002590881546,-4722.968982418322,91664.44390309943,-99033.35411595722,-172.5251242849306,0.0,-2.2218912791285135,1.311704720047461,11.249360360942156
103,104,4784.690306060526,-193367.12776867297,313848.8510687953,-9021.71194597728,-12818.110628361654,0.0,-51.891301861298615,-46.50746387447427,306.52322096866175
104,105,5106.773684150392,-148298.85366856656,252313.8565272196,-39776.852888569876,-34733.60303763808,0.0,-34.897217524693716,-30.38161121918344,220.01505198170088
105,106,4320.000000051817,-63017.39552909946,158630.96728832752,-105770.24818545018,-2695.9835358684986,0.0,-13.639786080163017,-8.932482626073519,72.74552576174197
106,107,4201.364222073582,182453.63339381304,1712.357319860704,-232149.4541721512,10361.202769192954,43.42723547632895,36.012666736697476,40.03915676207372,-186.7929994679261
107,108,3946.143301530203,141911.9110921258,7836.1373680623465,-219015.03176407036,9180.685698580226,35.96217882840098,34.89566518538149,39.066141579122764,-170.0040684243628
108,109,3715.4610016040506,97148.64620602732,18797.33274738603,-168267.01999053493,221.2825486159452,26.147131180783756,25.68907191371014,29.367249889150266,-117.83548748492835
109,110,4410.395454645037,185099.38780361146,11263.69643557863,-239574.99387252145,4750.761767602725,41.968886850875116,33.659038601780864,37.78963787780844,-183.2711985889088
110,111,3938.0731969312865,118208.57282120532,45933.80947145417,-173978.17525881785,-1704.2100371016245,30.016855175093863,19.609219000684618,23.735563650166057,-95.33646883870591
111,112,4505.855348647234,126937.43388815453,31607.854825048555,-179498.0038372433,-1920.0477780402957,28.171661996709283,20.519314873989504,23.95989227912394,-114.14452429079303
112,113,3481.891148358398,-28054.1343328655,130059.4830951077,-66119.35900146021,-10775.659613099491,0.0,-17.766252266031334,-13.405442215035661,76.370563585922
113,114,4508.670944168492,49623.78488365335,29003.00729308905,-95672.99764954956,112.34725215046058,11.006299971355569,8.746171232048548,10.794554218503063,-48.68346679834521
114,115,4355.30136368328,-18410.02196355549,128008.44059814364,-59844.1010766221,-5518.090465678275,0.0,-14.769626566089054,-11.425149190739052,79.41503052392649
115,116,4553.510068219784,43514.201856064006,59987.54295725281,-119095.24212500929,-1248.6088275422026,9.556188787142856,6.531535542802452,9.475903148564111,-36.71779364825474
116,117,3891.4526808045857,-5689.531028082229,107876.02064549942,-69164.92661382622,-8226.055781944964,0.0,-10.764211883400833,-7.261837920454596,51.71410023507252
117,118,4410.395454571074,-224375.2981315941,400962.9575252093,-1044.9725690632529,-25397.345769075473,0.0,-73.48381785161584,-66.19364000917663,400.1144397991299
