,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time,,,
118,0,0,0,0,0,0,-7519.770076,0,0,7519.770076,0,-7410.49351,7410.49351,-131.6585141,109.2765667,131.6585141,0,176.6844376,0,0.037515135,0,0,0,5/01/2021 22:00,,,
119,-10176.2598,0,10176.2598,-10176.2598,0,0,-6472.107377,0,0,6472.107377,0,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,468.1693186,0,0.033249878,7994.173136,7517.336945,0,5/01/2021 23:00,,,
120,0,0,0,0,0,0,-5525.089837,0,0,5525.089837,0,-5444.799769,5444.799769,-96.73502128,80.29006766,0,-468.1693186,0,-96.73502128,0.03711815,0,0,564.9043399,6/01/2021 0:00,,,
121,-11826.92589,0,11826.92589,-11826.92589,0,0,-4821.441287,0,0,4821.441287,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.03316015,5273.07303,9102.133068,291.484881,6/01/2021 1:00,,,
122,-12327.6996,0,12327.6996,-12327.6996,0,0,-4320.667585,0,0,4320.667585,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032425218,7400.721262,9471.271388,291.484881,6/01/2021 2:00,,,
123,-12946.61281,0,12946.61281,-12946.61281,0,0,-3701.754369,0,0,3701.754369,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032201969,8608.904139,9902.338676,291.484881,6/01/2021 3:00,,,
124,-14889.99911,0,14889.99911,-14889.99911,0,0,-1758.368069,0,0,1758.368069,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032663361,6576.098549,11371.76691,291.484881,6/01/2021 4:00,,,
125,-15999.70205,0,15999.70205,-15999.70205,0,0,-648.665131,0,0,648.665131,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.033733918,11699.3749,12168.53903,291.484881,6/01/2021 5:00,,,
126,-11360.01616,0,11360.01616,-11360.01616,0,-4540.792722,-747.5582964,0,0,747.5582964,4540.792722,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.031697273,7438.076994,8416.152879,291.484881,6/01/2021 6:00,,,
127,-8147.925219,0,8147.925219,-8147.925219,0,-8500.441962,0,0,0,0,8500.441962,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.031894055,5508.740895,5881.234013,291.484881,6/01/2021 7:00,,,
128,0,0,0,0,0,-12184.32925,-1019.342965,0,0,1019.342965,12184.32925,-13011.79773,13011.79773,-231.1740714,191.8744792,0,0,0,-231.1740714,0.035030868,0,0,231.1740714,6/01/2021 8:00,,,
129,0,0,0,0,0,-13536.70637,-1489.605342,0,0,1489.605342,13536.70637,-14807.95081,14807.95081,-263.0854205,218.360899,0,0,0,-263.0854205,0.03669341,0,0,263.0854205,6/01/2021 9:00,,,
130,130.4712521,-130.4712521,0,0,130.4712521,-13873.39466,-2905.443775,0,0,2905.443775,13873.39466,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.039445693,-111.1493341,-90.04861381,291.484881,6/01/2021 10:00,,,
131,1126.744324,-1126.744324,0,0,1126.744324,-14420.41939,-3354.69211,0,0,3354.69211,14420.41939,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.037615131,-1053.822445,-774.1067021,291.484881,6/01/2021 11:00,,,
132,1059.76908,-1059.76908,0,0,1059.76908,-14420.41939,-3287.716866,0,0,3287.716866,14420.41939,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.040930714,-730.9359474,-731.6859239,291.484881,6/01/2021 12:00,,,
133,2382.404617,-2382.404617,0,0,2382.404617,-14373.36552,-4657.406279,0,0,4657.406279,14373.36552,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.044045462,-2270.538774,-1643.2654,291.484881,6/01/2021 13:00,,,
134,17226.49228,-17226.49228,0,0,17226.49228,-13129.531,-4096.961281,0,0,4096.961281,13129.531,0,0,0,0,0,0,0,0,0.045792619,-15173.53363,-11823.49743,0,6/01/2021 14:00,,,
135,19067.27824,-19067.27824,0,0,19067.27824,-12611.93837,-6455.339871,0,0,6455.339871,12611.93837,0,0,0,0,0,0,0,0,0.056056703,-17574.77309,-13483.01981,0,6/01/2021 15:00,,,
136,16318.38741,-16318.38741,0,0,16318.38741,-10800.45789,-5517.929514,0,0,5517.929514,10800.45789,0,0,0,0,0,0,0,0,0.134749333,-11724.29997,-11448.97457,0,6/01/2021 16:00,,,
137,12164.95167,-12164.95167,0,0,12164.95167,-6331.839443,-5833.112229,0,0,5833.112229,6331.839443,0,0,0,0,0,0,0,0,0.04558795,-9848.198138,-8296.188732,0,6/01/2021 17:00,,,
138,6421.344157,-6421.344157,0,0,6421.344157,-1033.685537,-5387.65862,0,0,5387.65862,1033.685537,0,0,0,0,0,0,0,0,0.046913484,-4903.603439,-4482.91275,0,6/01/2021 18:00,,,
139,6090.500078,-6090.500078,0,0,6090.500078,0,-6090.500078,0,0,6090.500078,0,0,0,0,0,0,0,0,0,0.116810026,-4740.830406,-4367.27068,0,6/01/2021 19:00,,,
140,4445.774952,-4445.774952,0,0,4445.774952,0,-4445.774952,0,0,4445.774952,0,0,0,0,0,0,0,0,0,0.047554354,-4262.379461,-3284.72258,0,6/01/2021 20:00,,,
141,0,0,0,0,0,0,-3431.32687,0,0,3431.32687,0,-3381.463162,3381.463162,-60.07675669,49.86370805,60.07675669,0,60.07675669,0,0.03511892,0,0,0,6/01/2021 21:00,,,
142,0,0,0,0,0,0,-3307.827872,0,0,3307.827872,0,-3259.75884,3259.75884,-57.91449715,48.06903263,57.91449715,0,117.9912538,0,0.035437648,0,0,0,6/01/2021 22:00,,,
143,0,0,0,0,0,0,-2642.941824,0,0,2642.941824,0,-2604.534851,2604.534851,-46.27346182,38.40697331,0,-8.22901552,109.7622383,-46.27346182,0.035460241,0,0,54.50247734,6/01/2021 23:00,,,
144,0,0,0,0,0,0,-1865.571139,0,0,1865.571139,0,-1838.460841,1838.460841,-32.66300987,27.11029819,0,-109.7622383,0,-32.66300987,0.038440807,0,0,142.4252482,7/01/2021 0:00,,,
145,0,0,0,0,0,0,-1853.258338,0,0,1853.258338,0,-1826.326968,1826.326968,-32.44743344,26.93136976,0,0,0,-32.44743344,0.035852883,0,0,32.44743344,7/01/2021 1:00,,,
146,0,0,0,0,0,0,-1813.750962,0,0,1813.750962,0,-1787.39371,1787.39371,-31.75572581,26.35725242,0,0,0,-31.75572581,0.035677752,0,0,31.75572581,7/01/2021 2:00,,,
147,0,0,0,0,0,0,-2174.435512,0,0,2174.435512,0,-2142.836826,2142.836826,-38.07070504,31.59868518,0,0,0,-38.07070504,0.035527355,0,0,38.07070504,7/01/2021 3:00,,,
148,-14696.55003,0,14696.55003,-14696.55003,0,0,-1951.817153,0,0,1951.817153,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.033007276,12906.39403,10731.22188,291.484881,7/01/2021 4:00,,,
149,-16135.77784,0,16135.77784,-16135.77784,0,0,-512.5893403,0,0,512.5893403,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.034473852,14459.03942,11856.35818,291.484881,7/01/2021 5:00,,,
150,-5899.59247,0,5899.59247,-5899.59247,0,-494.7218229,-1195.370381,0,0,1195.370381,494.7218229,-7479.392114,7479.392114,-132.882601,110.2925588,0,0,0,-132.882601,0.034607111,4462.391113,4267.641578,132.882601,7/01/2021 6:00,,,
151,0,0,0,0,0,-2137.483223,0,0,0,0,2137.483223,-2106.421525,2106.421525,-37.42373267,31.06169812,0,0,0,-37.42373267,0.037820184,0,0,37.42373267,7/01/2021 7:00,,,
152,0,0,0,0,0,-4012.327084,-465.3552823,0,0,465.3552823,4012.327084,-4412.613122,4412.613122,-78.39667984,65.06924427,0,0,0,-78.39667984,0.040222023,0,0,78.39667984,7/01/2021 8:00,,,
153,0,0,0,0,0,-6254.416134,0,0,0,0,6254.416134,-6163.527568,6163.527568,-109.5042969,90.88856642,0,0,0,-109.5042969,0.036766527,0,0,109.5042969,7/01/2021 9:00,,,
154,0,0,0,0,0,-6888.612393,-683.4101997,0,0,683.4101997,6888.612393,-7461.986697,7461.986697,-132.5733677,110.0358952,0,0,0,-132.5733677,0.037468088,0,0,132.5733677,7/01/2021 10:00,,,
155,0,0,0,0,0,-10870.38258,-530.6279579,0,0,530.6279579,10870.38258,-11235.33216,11235.33216,-199.6125003,165.6783753,0,0,0,-199.6125003,0.036381533,0,0,199.6125003,7/01/2021 11:00,,,
156,0,0,0,0,0,-13258.88229,-899.6985862,0,0,899.6985862,13258.88229,-13952.82976,13952.82976,-247.8929145,205.751119,0,0,0,-247.8929145,0.036871991,0,0,247.8929145,7/01/2021 12:00,,,
157,0,0,0,0,0,-10669.04448,-2125.110458,0,0,2125.110458,10669.04448,-12608.23152,12608.23152,-224.0041134,185.9234141,0,0,0,-224.0041134,0.035942009,0,0,224.0041134,7/01/2021 13:00,,,
158,-7192.78773,0,7192.78773,-7192.78773,0,-6383.57996,-3071.999491,0,0,3071.999491,6383.57996,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.033924255,6278.856071,4792.38109,291.484881,7/01/2021 14:00,,,
159,0,0,0,0,0,-4248.53379,-3391.761347,0,0,3391.761347,4248.53379,-7529.267112,7529.267112,-133.768705,111.0280252,0,0,0,-133.768705,0.036049976,0,0,133.768705,7/01/2021 15:00,,,
160,-7816.574047,0,7816.574047,-7816.574047,0,-5528.924109,-3302.869026,0,0,3302.869026,5528.924109,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.031094179,5980.170427,5317.668008,291.484881,7/01/2021 16:00,,,
161,-7956.711179,0,7956.711179,-7956.711179,0,-2672.135227,-6019.520775,0,0,6019.520775,2672.135227,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.033212952,5575.122681,5568.313262,291.484881,7/01/2021 17:00,,,
162,0,0,0,0,0,-246.5173161,-3817.276067,0,0,3817.276067,246.5173161,-4004.738733,4004.738733,-71.15018054,59.05464985,0,0,0,-71.15018054,0.034842484,0,0,71.15018054,7/01/2021 18:00,,,
163,0,0,0,0,0,0,-10889.24394,0,0,10889.24394,0,-10731.00251,10731.00251,-190.6523289,158.241433,0,0,0,-190.6523289,0.035823338,0,0,190.6523289,7/01/2021 19:00,,,
164,0,0,0,0,0,0,-10598.41586,0,0,10598.41586,0,-10444.40072,10444.40072,-185.5604188,154.0151476,0,0,0,-185.5604188,0.034979538,0,0,185.5604188,7/01/2021 20:00,,,
165,-9236.570634,0,9236.570634,-9236.570634,0,0,-7411.796547,0,0,7411.796547,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.031792588,6847.922461,6582.115356,291.484881,7/01/2021 21:00,,,
166,-8314.986952,0,8314.986952,-8314.986952,0,0,-8333.380229,0,0,8333.380229,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.034138654,7259.897856,6070.833513,291.484881,7/01/2021 22:00,,,
167,-12550.43251,0,12550.43251,-12550.43251,0,0,-4097.934675,0,0,4097.934675,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.033523623,10969.26199,9220.163807,291.484881,7/01/2021 23:00,,,
168,0,0,0,0,0,0,-9263.183688,0,0,9263.183688,0,-9128.572004,9128.572004,-162.1827513,134.6116836,0,0,0,-162.1827513,0.033719927,0,0,162.1827513,8/01/2021 0:00,,,
169,-6280.1475,0,6280.1475,-6280.1475,0,0,-10368.21968,0,0,10368.21968,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.028406034,5612.308876,4608.216143,291.484881,8/01/2021 1:00,,,
170,-9478.59234,0,9478.59234,-9478.59234,0,0,-7169.774841,0,0,7169.774841,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.028625013,8416.827283,6998.394627,291.484881,8/01/2021 2:00,,,
171,-8227.545419,0,8227.545419,-8227.545419,0,0,-8420.821762,0,0,8420.821762,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.028545957,7214.575686,6090.09749,291.484881,8/01/2021 3:00,,,
172,0,0,0,0,0,0,-7590.691813,0,0,7590.691813,0,-7480.384618,7480.384618,-132.9002343,110.3071945,0,0,0,-132.9002343,0.030596581,0,0,132.9002343,8/01/2021 4:00,,,
173,0,0,0,0,0,0,-6514.868704,0,0,6514.868704,0,-6420.195267,6420.195267,-114.0643829,94.67343781,0,0,0,-114.0643829,0.031849908,0,0,114.0643829,8/01/2021 5:00,,,
174,0,0,0,0,0,-246.5173161,-7175.402388,0,0,7175.402388,246.5173161,-7314.065089,7314.065089,-129.9453188,107.8546146,0,0,0,-129.9453188,0.031786808,0,0,129.9453188,8/01/2021 6:00,,,
175,0,0,0,0,0,-186.5283114,-2889.32578,0,0,2889.32578,186.5283114,-3031.156079,3031.156079,-53.85302678,44.69801223,0,0,0,-53.85302678,0.033692283,0,0,53.85302678,8/01/2021 7:00,,,
176,0,0,0,0,0,-216.3353481,-5724.592691,0,0,5724.592691,216.3353481,-5854.595052,5854.595052,-104.0156481,86.33298794,0,0,0,-104.0156481,0.03340124,0,0,104.0156481,8/01/2021 8:00,,,
177,0,0,0,0,0,-665.5030206,-8154.347734,0,0,8154.347734,665.5030206,-8691.681542,8691.681542,-154.4207381,128.1692126,0,0,0,-154.4207381,0.033238339,0,0,154.4207381,8/01/2021 9:00,,,
178,0,0,0,0,0,-535.4018667,-10901.18227,0,0,10901.18227,535.4018667,-11270.38881,11270.38881,-200.2353342,166.1953274,0,0,0,-200.2353342,0.030910463,0,0,200.2353342,8/01/2021 10:00,,,
179,0,0,0,0,0,-1153.663546,-11899.24662,0,0,11899.24662,1153.663546,-12863.22655,12863.22655,-228.5344819,189.6836199,0,0,0,-228.5344819,0.032227686,0,0,228.5344819,8/01/2021 11:00,,,
180,0,0,0,0,0,-914.0824587,-15180.63992,0,0,15180.63992,914.0824587,-15860.83544,15860.83544,-281.7914925,233.8869388,0,0,0,-281.7914925,0.032596826,0,0,281.7914925,8/01/2021 12:00,,,
181,1147.808585,-1147.808585,0,0,1147.808585,-1347.315552,-16448.86021,0,0,16448.86021,1347.315552,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032670643,-938.7177912,-784.0309677,291.484881,8/01/2021 13:00,,,
182,1226.356688,-1226.356688,0,0,1226.356688,-1425.863655,-16448.86021,0,0,16448.86021,1425.863655,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.035702974,-1108.232451,-853.4164952,291.484881,8/01/2021 14:00,,,
183,1196.549651,-1196.549651,0,0,1196.549651,-1396.056618,-16448.86021,0,0,16448.86021,1396.056618,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.035161476,-1061.825885,-860.1959939,291.484881,8/01/2021 15:00,,,
184,1229.543604,-1229.543604,0,0,1229.543604,-1429.050571,-16448.86021,0,0,16448.86021,1429.050571,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.035879104,-764.307093,-902.9568669,291.484881,8/01/2021 16:00,,,
185,17509.16587,-17509.16587,0,0,17509.16587,-1060.305658,-16448.86021,0,0,16448.86021,1060.305658,0,0,0,0,0,0,0,0,0.039555483,-15610.37095,-12896.4269,0,8/01/2021 17:00,,,
186,16664.82063,-16664.82063,0,0,16664.82063,-215.9604168,-16448.86021,0,0,16448.86021,215.9604168,0,0,0,0,0,0,0,0,0.046143739,-9834.879169,-12319.90557,0,8/01/2021 18:00,,,
187,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.047328136,-8231.874316,-12157.83154,0,8/01/2021 19:00,,,
188,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.034778731,0,0,287.9918499,8/01/2021 20:00,,,
189,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.032978067,0,0,287.9918499,8/01/2021 21:00,,,
190,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,146.3131256,0,146.3131256,-141.6787243,0.03413629,0,0,141.6787243,8/01/2021 22:00,,,
191,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,287.9918499,0,434.3049754,0,0.034076252,0,0,0,8/01/2021 23:00,,,
192,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,-434.3049754,0,-287.9918499,0.033389084,0,0,722.2968253,9/01/2021 0:00,,,
193,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.032549818,0,0,287.9918499,9/01/2021 1:00,,,
194,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.031466686,0,0,287.9918499,9/01/2021 2:00,,,
195,0,0,0,0,0,0,-9422.387193,0,0,9422.387193,0,-9285.46198,9285.46198,-164.9701367,136.9252135,0,0,0,-164.9701367,0.031846687,0,0,164.9701367,9/01/2021 3:00,,,
196,0,0,0,0,0,0,-13856.92333,0,0,13856.92333,0,-13655.55587,13655.55587,-242.6113988,201.367461,0,0,0,-242.6113988,0.030657331,0,0,242.6113988,9/01/2021 4:00,,,
197,0,0,0,0,0,0,-13342.83611,0,0,13342.83611,0,-13148.93931,13148.93931,-233.6105969,193.8967954,0,0,0,-233.6105969,0.030811657,0,0,233.6105969,9/01/2021 5:00,,,
198,927.5326885,-927.5326885,0,0,927.5326885,-1456.233088,-16119.66678,0,0,16119.66678,1456.233088,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.029375077,-693.7832414,-686.9705262,291.484881,9/01/2021 6:00,,,
199,-3966.440465,0,3966.440465,-3966.440465,0,-4251.53324,-8430.393475,0,0,8430.393475,4251.53324,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.028520443,2055.645809,2878.98765,291.484881,9/01/2021 7:00,,,
200,3643.913576,-3643.913576,0,0,3643.913576,-3843.420543,-16448.86021,0,0,16448.86021,3843.420543,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.030316555,-3009.0046,-2561.590597,291.484881,9/01/2021 8:00,,,
201,1944.162622,-1944.162622,0,0,1944.162622,-2143.669589,-16448.86021,0,0,16448.86021,2143.669589,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.029279206,-1679.837965,-1302.459543,291.484881,9/01/2021 9:00,,,
202,2426.886644,-2426.886644,0,0,2426.886644,-2626.393611,-16448.86021,0,0,16448.86021,2626.393611,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.027311024,-2150.86834,-1584.69185,291.484881,9/01/2021 10:00,,,
203,2502.997693,-2502.997693,0,0,2502.997693,-2702.50466,-16448.86021,0,0,16448.86021,2702.50466,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.030076578,-1903.279256,-1681.032839,291.484881,9/01/2021 11:00,,,
204,4609.736551,-4609.736551,0,0,4609.736551,-4809.243518,-16448.86021,0,0,16448.86021,4809.243518,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.030383519,-3458.113133,-3202.439875,291.484881,9/01/2021 12:00,,,
205,4407.648592,-4407.648592,0,0,4407.648592,-4607.155559,-16448.86021,0,0,16448.86021,4607.155559,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.030099072,-3842.564097,-3113.383256,291.484881,9/01/2021 13:00,,,
206,3322.784935,-3322.784935,0,0,3322.784935,-3522.291902,-16448.86021,0,0,16448.86021,3522.291902,-16406.43473,16406.43473,-291.484881,241.9324512,242.8365863,0,242.8365863,-48.64829468,0.031669498,-251.1227943,-2402.119448,48.64829468,9/01/2021 14:00,,,
207,3588.986144,-3588.986144,0,0,3588.986144,-3788.493111,-16448.86021,0,0,16448.86021,3788.493111,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,534.3214673,0,0.032307402,-2007.680105,-2652.384792,0,9/01/2021 15:00,,,
208,2035.645854,-2035.645854,0,0,2035.645854,-2235.152821,-16448.86021,0,0,16448.86021,2235.152821,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,825.8063483,0,0.036370368,-1541.753605,-1499.357103,0,9/01/2021 16:00,,,
209,17648.64031,-17648.64031,0,0,17648.64031,-1199.780093,-16448.86021,0,0,16448.86021,1199.780093,0,0,0,0,0,0,825.8063483,0,0.044076515,-10910.57291,-12809.11514,0,9/01/2021 17:00,,,
210,16688.19435,-16688.19435,0,0,16688.19435,-280.0736656,-16408.12069,0,0,16408.12069,280.0736656,0,0,0,0,0,0,825.8063483,0,0.047178352,-6946.883573,-12021.39759,0,9/01/2021 18:00,,,
211,12825.67228,-12825.67228,0,0,12825.67228,0,-12825.67228,0,0,12825.67228,0,0,0,0,0,0,0,825.8063483,0,0.054015342,-5540.626032,-9429.078255,0,9/01/2021 19:00,,,
212,9259.575615,-9259.575615,0,0,9259.575615,0,-9259.575615,0,0,9259.575615,0,0,0,0,0,0,0,825.8063483,0,0.040755433,-6694.217177,-6790.652051,0,9/01/2021 20:00,,,
213,0,0,0,0,0,0,-7709.91462,0,0,7709.91462,0,-7597.874891,7597.874891,-134.987625,112.0397287,134.987625,0,960.7939733,0,0.035495941,0,0,0,9/01/2021 21:00,,,
214,0,0,0,0,0,0,-11578.4759,0,0,11578.4759,0,-11410.21862,11410.21862,-202.7196201,168.2572847,202.7196201,0,1163.513593,0,0.035574566,0,0,0,9/01/2021 22:00,,,
215,0,0,0,0,0,0,-8631.694261,0,0,8631.694261,0,-8506.25932,8506.25932,-151.1264346,125.4349407,151.1264346,0,1314.640028,0,0.033898114,0,0,0,9/01/2021 23:00,,,
216,7013.072855,-7013.072855,0,0,7013.072855,0,-7013.072855,0,0,7013.072855,0,0,0,0,0,0,-1314.640028,0,0,0.041577428,-3099.523522,-5276.198947,1314.640028,10/01/2021 0:00,,,
217,0,0,0,0,0,0,-12236.38247,0,0,12236.38247,0,-12058.56455,12058.56455,-214.2384565,177.8179189,0,0,0,-214.2384565,0.036248675,0,0,214.2384565,10/01/2021 1:00,,,
218,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.034429548,0,0,287.9918499,10/01/2021 2:00,,,
219,0,0,0,0,0,0,-15162.25299,0,0,15162.25299,0,-14941.91661,14941.91661,-265.4655235,220.3363845,0,0,0,-265.4655235,0.03356723,0,0,265.4655235,10/01/2021 3:00,,,
220,0,0,0,0,0,0,-12587.61509,0,0,12587.61509,0,-12404.69309,12404.69309,-220.3879483,182.9219971,0,0,0,-220.3879483,0.033265073,0,0,220.3879483,10/01/2021 4:00,,,
221,0,0,0,0,0,0,-14699.78882,0,0,14699.78882,0,-14486.17292,14486.17292,-257.3685544,213.6159002,0,0,0,-257.3685544,0.031847862,0,0,257.3685544,10/01/2021 5:00,,,
222,-237.9063167,0,237.9063167,-237.9063167,0,-2151.918077,-14258.54279,0,0,14258.54279,2151.918077,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.026358808,191.1943344,172.7450115,291.484881,10/01/2021 6:00,,,
223,-9553.534475,0,9553.534475,-9553.534475,0,-2657.137976,-4437.69473,0,0,4437.69473,2657.137976,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.023082164,5532.725932,6596.289248,291.484881,10/01/2021 7:00,,,
224,-4285.253559,0,4285.253559,-4285.253559,0,-4353.88948,-8009.224142,0,0,8009.224142,4353.88948,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.022370748,3128.102659,2872.516577,291.484881,10/01/2021 8:00,,,
225,-1750.228527,0,1750.228527,-1750.228527,0,-4710.636592,-10187.50206,0,0,10187.50206,4710.636592,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.023562885,1420.000773,1143.316719,291.484881,10/01/2021 9:00,,,
226,-2507.018224,0,2507.018224,-2507.018224,0,-4486.240221,-9655.108736,0,0,9655.108736,4486.240221,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.020370342,2244.747109,1604.635566,291.484881,10/01/2021 10:00,,,
227,-375.0178937,0,375.0178937,-375.0178937,0,-6291.346865,-9982.002423,0,0,9982.002423,6291.346865,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.018821931,337.9660526,239.056677,291.484881,10/01/2021 11:00,,,
228,-609.5412019,0,609.5412019,-609.5412019,0,-5987.277598,-10051.54838,0,0,10051.54838,5987.277598,-16406.43473,16406.43473,-291.484881,241.9324512,280.4865275,0,280.4865275,-10.99835348,0.025658473,356.0021146,393.4896874,10.99835348,10/01/2021 12:00,,,
229,-3428.507816,0,3428.507816,-3428.507816,0,-3010.885638,-10208.97373,0,0,10208.97373,3010.885638,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,571.9714085,0,0.026697178,2428.512183,2241.688622,0,10/01/2021 13:00,,,
