,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time,,
5210,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1351.830914,-180,0.030981671,-16797.97433,-13844.77601,180,6/08/2021 2:00,,
5211,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1401.044158,-180,0.030460583,-16840.58274,-13937.01649,180,6/08/2021 3:00,,
5212,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1450.257402,-180,0.03093708,-17005.31634,-13950.61186,180,6/08/2021 4:00,,
5213,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1499.470645,-180,0.025899172,-15652.31087,-13860.0451,180,6/08/2021 5:00,,
5214,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1548.683889,-180,0.050283338,-13727.31862,-13743.46874,180,6/08/2021 6:00,,
5215,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1597.897133,-180,0.067979323,-4255.481662,-12849.02725,180,6/08/2021 7:00,,
5216,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1647.110377,-180,0.039867902,-13773.59363,-12003.69264,180,6/08/2021 8:00,,
5217,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1696.32362,-180,0.033091982,-15595.97875,-11805.88555,180,6/08/2021 9:00,,
5218,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1745.536864,-180,0.026818375,-16279.18327,-11973.6336,180,6/08/2021 10:00,,
5219,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1794.750108,-180,0.024461589,-16581.24589,-12170.11076,180,6/08/2021 11:00,,
5220,18883.09178,-18883.09178,0,0,18883.09178,0,-31974.76992,0,0,31974.76992,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1843.963352,-180,0.025814408,-13742.20826,-12409.49431,180,6/08/2021 12:00,,
5221,6010.671278,-6010.671278,0,0,6010.671278,0,-19102.34942,0,0,19102.34942,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1893.176595,-180,0.033017931,-4965.854904,-4059.267917,180,6/08/2021 13:00,,
5222,3018.850842,-3018.850842,0,0,3018.850842,0,-16110.52898,0,0,16110.52898,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1942.389839,-180,0.045574373,-2467.293759,-2109.388825,180,6/08/2021 14:00,,
5223,10671.70552,-10671.70552,0,0,10671.70552,0,-23763.38366,0,0,23763.38366,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1991.603083,-180,0.034439078,-9286.491276,-7476.037615,180,6/08/2021 15:00,,
5224,17028.65504,-17028.65504,0,0,17028.65504,0,-30120.33318,0,0,30120.33318,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,2040.816327,-180,0.047874059,-11601.72342,-12322.81018,180,6/08/2021 16:00,,
5225,31279.05235,-31279.05235,0,0,31279.05235,0,-31279.05235,0,0,31279.05235,0,0,0,0,0,0,-180,1860.816327,0,0.107769787,-5854.494073,-22563.9998,180,6/08/2021 17:00,,
5226,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,1680.816327,0,0.1192122,-6892.620568,-22858.17648,180,6/08/2021 18:00,,
5227,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,1500.816327,0,0.077985598,-14426.83897,-22882.85159,180,6/08/2021 19:00,,
5228,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,1320.816327,0,0.086376548,-9736.503403,-22870.57101,180,6/08/2021 20:00,,
5229,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1370.02957,-180,0.075887087,-10872.7082,-13408.93251,180,6/08/2021 21:00,,
5230,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,1190.02957,0,0.095059171,-15312.50496,-22431.5878,180,6/08/2021 22:00,,
5231,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1239.242814,-180,0.076700962,-10452.93798,-13260.43228,180,6/08/2021 23:00,,
5232,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1288.456058,-180,0.07389516,-10687.67642,-13742.07475,180,7/08/2021 0:00,,
5233,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1337.669302,-180,0.06367271,-11258.11061,-13881.24645,180,7/08/2021 1:00,,
5234,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1386.882545,-180,0.040310845,-16490.91558,-13995.22592,180,7/08/2021 2:00,,
5235,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1436.095789,-180,0.038845515,-15328.90405,-14147.29806,180,7/08/2021 3:00,,
5236,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1485.309033,-180,0.040713143,-16704.69234,-14336.46371,180,7/08/2021 4:00,,
5237,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1534.522277,-180,0.041065756,-14576.54474,-14174.99543,180,7/08/2021 5:00,,
5238,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1583.73552,-180,0.052359658,-13001.44428,-14010.79588,180,7/08/2021 6:00,,
5239,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1632.948764,-180,0.061241783,-7224.594919,-13218.77005,180,7/08/2021 7:00,,
5240,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1682.162008,-180,0.053566265,-6132.980629,-12359.48476,180,7/08/2021 8:00,,
5241,12789.6582,-12789.6582,0,0,12789.6582,0,-25881.33634,0,0,25881.33634,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1731.375252,-180,0.032816257,-6636.908744,-8094.036703,180,7/08/2021 9:00,,
5242,12592.46187,-12592.46187,0,0,12592.46187,0,-25684.14001,0,0,25684.14001,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1780.588495,-180,0.021854445,-7931.497397,-7865.686501,180,7/08/2021 10:00,,
5243,10300.33004,-10300.33004,0,0,10300.33004,0,-23392.00818,0,0,23392.00818,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1829.801739,-180,0.012347991,-8242.928667,-6445.448334,180,7/08/2021 11:00,,
5244,4645.596249,-4645.596249,0,0,4645.596249,0,-17737.27439,0,0,17737.27439,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1879.014983,-180,0.009996033,-2864.040941,-2942.065795,180,7/08/2021 12:00,,
5245,-803.6407391,0,803.6407391,-803.6407391,0,0,-12288.0374,0,0,12288.0374,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1928.228226,-180,0.002805225,492.006343,490.9674114,180,7/08/2021 13:00,,
5246,-185.7667213,0,185.7667213,-185.7667213,0,0,-12905.91142,0,0,12905.91142,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1977.44147,-180,0.012744417,133.7034418,116.3993041,180,7/08/2021 14:00,,
5247,-2406.435944,0,2406.435944,-2406.435944,0,0,-10685.2422,0,0,10685.2422,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,2026.654714,-180,0.052157644,1990.054145,1549.080504,180,7/08/2021 15:00,,
5248,0,0,0,0,0,0,-10178.56725,0,0,10178.56725,0,-10030.6533,10030.6533,-178.2095764,147.9139484,0,-1.790423555,2024.86429,-178.2095764,0.073585756,0,0,180,7/08/2021 16:00,,
5249,15431.31792,-15431.31792,0,0,15431.31792,0,-15431.31792,0,0,15431.31792,0,0,0,0,0,0,-180,1844.86429,0,0.141681796,-6030.076385,-11066.96961,180,7/08/2021 17:00,,
5250,23780.37716,-23780.37716,0,0,23780.37716,0,-23780.37716,0,0,23780.37716,0,0,0,0,0,0,-180,1664.86429,0,0.272157493,-1825.091932,-16939.39457,180,7/08/2021 18:00,,
5251,16099.00958,-16099.00958,0,0,16099.00958,0,-16099.00958,0,0,16099.00958,0,0,0,0,0,0,-180,1484.86429,0,0.130599514,-4474.061885,-11377.23923,180,7/08/2021 19:00,,
5252,14245.76529,-14245.76529,0,0,14245.76529,0,-14245.76529,0,0,14245.76529,0,0,0,0,0,0,-180,1304.86429,0,0.126410253,-1325.979861,-9947.812873,180,7/08/2021 20:00,,
5253,16504.36183,-16504.36183,0,0,16504.36183,0,-16504.36183,0,0,16504.36183,0,0,0,0,0,0,-180,1124.86429,0,0.111724534,-7583.587541,-11785.61486,180,7/08/2021 21:00,,
5254,16239.65344,-16239.65344,0,0,16239.65344,0,-16239.65344,0,0,16239.65344,0,0,0,0,0,0,-180,944.8642904,0,0.098210772,-10346.31766,-11586.90603,180,7/08/2021 22:00,,
5255,18679.95361,-18679.95361,0,0,18679.95361,0,-18679.95361,0,0,18679.95361,0,0,0,0,0,0,-180,764.8642904,0,0.088085138,-10510.04506,-13353.27235,180,7/08/2021 23:00,,
5256,17705.98404,-17705.98404,0,0,17705.98404,0,-17705.98404,0,0,17705.98404,0,0,0,0,0,0,-180,584.8642904,0,0.091052778,-8673.370336,-12775.79751,180,8/08/2021 0:00,,
5257,18914.79165,-18914.79165,0,0,18914.79165,0,-18914.79165,0,0,18914.79165,0,0,0,0,0,0,-180,404.8642904,0,0.087423383,-12074.94419,-13970.64133,180,8/08/2021 1:00,,
5258,6427.284635,-6427.284635,0,0,6427.284635,0,-19518.96278,0,0,19518.96278,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,454.0775342,-180,0.066753439,-3541.583845,-4797.199271,180,8/08/2021 2:00,,
5259,7851.111561,-7851.111561,0,0,7851.111561,0,-20942.7897,0,0,20942.7897,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,503.2907779,-180,0.064897371,-5617.878475,-5820.414882,180,8/08/2021 3:00,,
5260,12301.66985,-12301.66985,0,0,12301.66985,0,-25393.34799,0,0,25393.34799,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,552.5040217,-180,0.058312668,-9950.93086,-9072.837549,180,8/08/2021 4:00,,
5261,8706.177801,-8706.177801,0,0,8706.177801,0,-21797.85594,0,0,21797.85594,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,601.7172654,-180,0.054983361,-7660.775527,-6489.820174,180,8/08/2021 5:00,,
5262,14621.36791,-14621.36791,0,0,14621.36791,0,-27713.04605,0,0,27713.04605,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,650.9305092,-180,0.064123051,-8401.824191,-10844.77666,180,8/08/2021 6:00,,
5263,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,700.1437529,-180,0.059213813,-5727.707532,-13153.60254,180,8/08/2021 7:00,,
5264,4813.616319,-4813.616319,0,0,4813.616319,0,-17905.29446,0,0,17905.29446,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,749.3569967,-180,0.022788803,-4090.00814,-3025.299848,180,8/08/2021 8:00,,
5265,324.6653416,-324.6653416,0,0,324.6653416,0,-13416.34348,0,0,13416.34348,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,798.5702404,-180,0.033682628,-181.5621448,-201.6650211,180,8/08/2021 9:00,,
5266,-4407.656279,0,4407.656279,-4407.656279,0,0,-8684.021861,0,0,8684.021861,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,847.7834842,-180,0.015975937,3291.545033,2653.036373,180,8/08/2021 10:00,,
5267,5411.16754,-5411.16754,0,0,5411.16754,0,-18502.84568,0,0,18502.84568,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,896.9967279,-180,0.01610304,-4960.092906,-3241.348067,180,8/08/2021 11:00,,
5268,15031.41598,-15031.41598,0,0,15031.41598,0,-28123.09412,0,0,28123.09412,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,946.2099717,-180,0.023751918,-12919.40258,-9201.921742,180,8/08/2021 12:00,,
5269,6819.679262,-6819.679262,0,0,6819.679262,0,-19911.3574,0,0,19911.3574,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,995.4232154,-180,0.030391253,-5319.965817,-4214.25318,180,8/08/2021 13:00,,
5270,-1733.580801,0,1733.580801,-1733.580801,0,0,-11358.09734,0,0,11358.09734,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1044.636459,-180,0.049588554,1325.086654,1094.702691,180,8/08/2021 14:00,,
5271,7338.269573,-7338.269573,0,0,7338.269573,0,-20429.94771,0,0,20429.94771,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1093.849703,-180,0.050144639,-5587.769757,-4667.498928,180,8/08/2021 15:00,,
5272,22697.17452,-22697.17452,0,0,22697.17452,0,-32186.96742,0,0,32186.96742,0,-9351.888151,9351.888151,-166.1502971,137.9047466,0,-13.8497029,1080,-166.1502971,0.076757629,-11519.25466,-14981.96205,180,8/08/2021 16:00,,
5273,31994.25073,-31994.25073,0,0,31994.25073,0,-31994.25073,0,0,31994.25073,0,0,0,0,0,0,-180,900,0,0.141427888,-10741.03629,-22300.61133,180,8/08/2021 17:00,,
5274,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,720,0,0.26054751,0,-22433.01507,180,8/08/2021 18:00,,
5275,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,540,0,0.107313975,-8658.01744,-22357.89468,180,8/08/2021 19:00,,
5276,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,360,0,0.087828984,-15866.11693,-22396.16417,180,8/08/2021 20:00,,
5277,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,180,0,0.077825102,-17081.07089,-22983.80502,180,8/08/2021 21:00,,
5278,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,0,0,0.082203448,-20576.95853,-23350.49347,180,8/08/2021 22:00,,
5279,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,49.21324375,-180,0.068532508,-10671.21838,-13982.35956,180,8/08/2021 23:00,,
5280,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,98.4264875,-180,0.068043566,-12135.82525,-14079.30203,180,9/08/2021 0:00,,
5281,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,147.6397312,-180,0.059531675,-11952.1895,-14145.74576,180,9/08/2021 1:00,,
5282,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,196.852975,-180,0.04623949,-16139.19643,-14084.84961,180,9/08/2021 2:00,,
5283,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,246.0662187,-180,0.035051258,-15924.67857,-14012.55347,180,9/08/2021 3:00,,
5284,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,295.2794625,-180,0.043041415,-17048.21859,-14019.82083,180,9/08/2021 4:00,,
5285,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,344.4927062,-180,0.039033188,-15437.6459,-13897.25403,180,9/08/2021 5:00,,
5286,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,393.70595,-180,0.057721147,-9378.270917,-13601.42906,180,9/08/2021 6:00,,
5287,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,213.70595,0,0.082612636,-27001.28507,-21323.47645,180,9/08/2021 7:00,,
5288,9711.00989,-9711.00989,0,0,9711.00989,0,-22802.68803,0,0,22802.68803,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,262.9191937,-180,0.067157952,-5820.311142,-6120.52068,180,9/08/2021 8:00,,
5289,3719.649974,-3719.649974,0,0,3719.649974,0,-16811.32811,0,0,16811.32811,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,312.1324375,-180,0.056500101,-1579.997275,-2340.619261,180,9/08/2021 9:00,,
5290,-5274.97013,0,5274.97013,-5274.97013,0,0,-7816.708011,0,0,7816.708011,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,361.3456812,-180,0.053429923,3788.35187,3402.578707,180,9/08/2021 10:00,,
5291,-10004.5985,0,10004.5985,-10004.5985,0,0,-3087.079636,0,0,3087.079636,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,410.558925,-180,0.052817,8505.039617,6408.814932,180,9/08/2021 11:00,,
5292,905.9717512,-905.9717512,0,0,905.9717512,0,-13997.64989,0,0,13997.64989,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,459.7721687,-180,0.037669556,-651.1552173,-584.5874617,180,9/08/2021 12:00,,
5293,277.726405,-277.726405,0,0,277.726405,0,-13369.40455,0,0,13369.40455,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,508.9854125,-180,0.044503885,-200.0685753,-184.0274063,180,9/08/2021 13:00,,
5294,2780.187405,-2780.187405,0,0,2780.187405,0,-15871.86555,0,0,15871.86555,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,558.1986562,-180,0.043976422,-2021.433954,-1821.08322,180,9/08/2021 14:00,,
5295,9757.50621,-9757.50621,0,0,9757.50621,0,-22849.18435,0,0,22849.18435,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,607.4119,-180,0.054796658,-7745.903806,-6563.36291,180,9/08/2021 15:00,,
5296,8956.557482,-8956.557482,0,0,8956.557482,0,-22048.23562,0,0,22048.23562,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,656.6251437,-180,0.068077467,-3919.853431,-6226.900535,180,9/08/2021 16:00,,
5297,25027.42955,-25027.42955,0,0,25027.42955,0,-25027.42955,0,0,25027.42955,0,0,0,0,0,0,-180,476.6251437,0,0.117857945,-11642.84327,-17379.81585,180,9/08/2021 17:00,,
5298,32186.96742,-32186.96742,0,0,32186.96742,0,-32186.96742,0,0,32186.96742,0,0,0,0,0,0,-180,296.6251437,0,0.185074046,-15094.50233,-22419.31047,180,9/08/2021 18:00,,
5299,19653.96735,-19653.96735,0,0,19653.96735,0,-24535.8229,0,0,24535.8229,0,-4810.912896,4810.912896,-85.47307176,70.94264956,0,-94.52692824,202.0982155,-85.47307176,0.075172708,-5928.57555,-13553.65409,180,9/08/2021 19:00,,
5300,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,251.3114592,-180,0.069538493,-7027.718204,-13186.92369,180,9/08/2021 20:00,,
5301,11095.95827,-11095.95827,0,0,11095.95827,0,-24187.63641,0,0,24187.63641,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,300.524703,-180,0.068385498,-2868.443094,-7834.429053,180,9/08/2021 21:00,,
5302,7184.157209,-7184.157209,0,0,7184.157209,0,-20275.83535,0,0,20275.83535,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,349.7379467,-180,0.072048356,-3806.785075,-5106.123342,180,9/08/2021 22:00,,
5303,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,398.9511905,-180,0.069529491,-9376.24628,-13677.29541,180,9/08/2021 23:00,,
5304,19095.28927,-19095.28927,0,0,19095.28927,0,-32186.96742,0,0,32186.96742,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,448.1644342,-180,0.065973477,-16271.5397,-13784.98803,180,10/08/2021 0:00,,
5305,-3427.610697,0,3427.610697,-3427.610697,0,0,-9664.067443,0,0,9664.067443,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,497.3776779,-180,0.046544096,2976.210077,2481.684826,180,10/08/2021 1:00,,
5306,8973.003689,-8973.003689,0,0,8973.003689,0,-22064.68183,0,0,22064.68183,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,546.5909217,-180,0.033832162,-7560.578963,-6497.493969,180,10/08/2021 2:00,,
5307,16761.53673,-16761.53673,0,0,16761.53673,0,-29853.21487,0,0,29853.21487,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,595.8041654,-180,0.047855389,-13952.34788,-12162.8839,180,10/08/2021 3:00,,
5308,2312.472927,-2312.472927,0,0,2312.472927,0,-15404.15107,0,0,15404.15107,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,645.0174092,-180,0.040549753,-1976.526177,-1674.328996,180,10/08/2021 4:00,,
5309,11531.05,-11531.05,0,0,11531.05,0,-24622.72814,0,0,24622.72814,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,694.2306529,-180,0.04523877,-10220.89597,-8289.890511,180,10/08/2021 5:00,,
5310,19768.21259,-19768.21259,0,0,19768.21259,0,-19768.21259,0,0,19768.21259,0,0,0,0,0,0,-180,514.2306529,0,0.082865415,-10386.13221,-13890.65069,180,10/08/2021 6:00,,
5311,11954.99554,-11954.99554,0,0,11954.99554,0,-25046.67368,0,0,25046.67368,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,563.4438967,-180,0.074943178,-5544.065314,-7949.346738,180,10/08/2021 7:00,,
5312,3503.090039,-3503.090039,0,0,3503.090039,0,-16594.76818,0,0,16594.76818,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,612.6571404,-180,0.048727059,-1987.929316,-2219.503271,180,10/08/2021 8:00,,
5313,-3720.745511,0,3720.745511,-3720.745511,0,0,-9370.932629,0,0,9370.932629,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,661.8703842,-180,0.029063651,1880.076069,2313.222128,180,10/08/2021 9:00,,
5314,-2526.587469,0,2526.587469,-2526.587469,0,0,-10565.09067,0,0,10565.09067,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,711.0836279,-180,0.024735381,2179.131864,1555.83749,180,10/08/2021 10:00,,
5315,-5845.289645,0,5845.289645,-5845.289645,0,0,-7246.388496,0,0,7246.388496,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,760.2968717,-180,0.015217923,4160.459911,3577.79207,180,10/08/2021 11:00,,
5316,-7352.443338,0,7352.443338,-7352.443338,0,0,-5739.234802,0,0,5739.234802,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,809.5101154,-180,0.023074472,6988.532378,4680.677576,180,10/08/2021 12:00,,
5317,-9206.206483,0,9206.206483,-9206.206483,0,0,-3885.471658,0,0,3885.471658,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,858.7233592,-180,0.033428586,7623.771886,6042.434668,180,10/08/2021 13:00,,
5318,-11049.27174,0,11049.27174,-11049.27174,0,0,-2042.406399,0,0,2042.406399,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,907.9366029,-180,0.055183071,8877.160856,7520.416899,180,10/08/2021 14:00,,
5319,-4750.57802,0,4750.57802,-4750.57802,0,0,-8341.10012,0,0,8341.10012,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,957.1498467,-180,0.06164685,3272.934394,3247.04448,180,10/08/2021 15:00,,
5320,-5105.838399,0,5105.838399,-5105.838399,0,0,-7985.839741,0,0,7985.839741,0,-12901.43115,12901.43115,-229.2132437,190.2469923,49.21324375,0,1006.36309,-180,0.02386294,2579.293272,3495.038351,180,10/08/2021 16:00,,
5321,12968.23497,-12968.23497,0,0,12968.23497,0,-12968.23497,0,0,12968.23497,0,0,0,0,0,0,-180,826.3630904,0,0.097180968,-5693.145307,-9199.390531,180,10/08/2021 17:00,,
5322,12337.3692,-12337.3692,0,0,12337.3692,0,-12337.3692,0,0,12337.3692,0,0,0,0,0,0,-180,646.3630904,0,0.151925175,-3119.912193,-8719.408895,180,10/08/2021 18:00,,
5323,0,0,0,0,0,0,-9642.916305,0,0,9642.916305,0,-9502.786384,9502.786384,-168.8312302,140.129921,0,-11.16876983,635.1943206,-168.8312302,0.06952253,0,0,180,10/08/2021 19:00,,
5324,0,0,0,0,0,0,-7782.955396,0,0,7782.955396,0,-7669.854246,7669.854246,-136.266446,113.1011502,0,-43.73355401,591.4607666,-136.266446,0.071626776,0,0,180,10/08/2021 20:00,,
5325,0,0,0,0,0,0,-6382.515445,0,0,6382.515445,0,-6289.765352,6289.765352,-111.7471002,92.75009314,0,-68.25289983,523.2078667,-111.7471002,0.0656401,0,0,180,10/08/2021 21:00,,
