,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time,,,,,,
6050,-11979.41586,0,11979.41586,-11979.41586,0,0,-1112.277049,0,0,1112.277049,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,295.2810141,0,0.040806052,10660.35417,8919.100162,180,10/09/2021 2:00,,,,,,
6051,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,344.4945164,0,0.041386669,11690.74039,9813.251731,180,10/09/2021 3:00,,,,,,
6052,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,393.7080188,0,0.045257583,11807.92986,9826.56703,180,10/09/2021 4:00,,,,,,
6053,-12.73935328,0,12.73935328,-12.73935328,0,0,0,0,0,0,0,-12.55422624,12.55422624,-0.223044629,0.185127042,0.223044629,-180,213.9310634,0,0.05180039,8.673448496,9.592171393,180,10/09/2021 5:00,,,,,,
6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180,33.93106342,0,0.058738445,0,0,180,10/09/2021 6:00,,,,,,
6055,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,83.14456577,0,0.018568446,6408.336514,8675.660478,180,10/09/2021 7:00,,,,,,
6056,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,132.3580681,0,0,3039.002342,8246.804844,180,10/09/2021 8:00,,,,,,
6057,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,181.5715705,0,0,906.643373,8333.475464,180,10/09/2021 9:00,,,,,,
6058,-12059.41786,0,12059.41786,-12059.41786,0,0,-1032.275053,0,0,1032.275053,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,230.7850728,0,0,0,8043.898441,180,10/09/2021 10:00,,,,,,
6059,-10052.11997,0,10052.11997,-10052.11997,0,0,-3039.572944,0,0,3039.572944,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,279.9985752,0,0,864.54651,6866.516168,180,10/09/2021 11:00,,,,,,
6060,-10587.66604,0,10587.66604,-10587.66604,0,0,-2504.026875,0,0,2504.026875,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,329.2120775,0,0,957.299002,7169.491354,180,10/09/2021 12:00,,,,,,
6061,-10442.89077,0,10442.89077,-10442.89077,0,0,-2648.802145,0,0,2648.802145,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,378.4255799,0,0,2660.390441,6775.176432,180,10/09/2021 13:00,,,,,,
6062,-8322.690511,0,8322.690511,-8322.690511,0,0,-4769.0024,0,0,4769.0024,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,427.6390822,0,0,4096.070609,5175.854887,180,10/09/2021 14:00,,,,,,
6063,-6520.030287,0,6520.030287,-6520.030287,0,0,-6571.662624,0,0,6571.662624,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,476.8525846,0,0.012598236,4623.145226,3996.991093,180,10/09/2021 15:00,,,,,,
6064,-6617.040573,0,6617.040573,-6617.040573,0,0,-6474.652338,0,0,6474.652338,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,526.0660869,0,0.037291723,3831.972891,4362.089146,180,10/09/2021 16:00,,,,,,
6065,8691.457811,-8691.457811,0,0,8691.457811,0,-8691.457811,0,0,8691.457811,0,0,0,0,0,0,-180,346.0660869,0,0.069511428,-3431.874935,-6231.236171,180,10/09/2021 17:00,,,,,,
6066,12647.04343,-12647.04343,0,0,12647.04343,0,-12647.04343,0,0,12647.04343,0,0,0,0,0,0,-180,166.0660869,0,0.068794633,-8535.745536,-9150.076873,180,10/09/2021 18:00,,,,,,
6067,0,0,0,0,0,0,-9124.757299,0,0,9124.757299,0,-8992.157214,8992.157214,-159.7591383,132.6000848,159.7591383,-180,145.8252252,0,0.056109246,0,0,180,10/09/2021 19:00,,,,,,
6068,0,0,0,0,0,0,-4965.512545,0,0,4965.512545,0,-4893.3542,4893.3542,-86.93776498,72.15834493,86.93776498,-180,52.7629902,0,0.053083063,0,0,180,10/09/2021 20:00,,,,,,
6069,-8822.214006,0,8822.214006,-8822.214006,0,0,-4269.478905,0,0,4269.478905,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,101.9764926,0,0.045546462,2272.310143,6522.671371,180,10/09/2021 21:00,,,,,,
6070,-7749.258101,0,7749.258101,-7749.258101,0,0,-5342.43481,0,0,5342.43481,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,151.1899949,0,0.050753862,5916.355687,5746.052827,180,10/09/2021 22:00,,,,,,
6071,-9871.221993,0,9871.221993,-9871.221993,0,0,-3220.470917,0,0,3220.470917,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,200.4034973,0,0.041502902,7306.980325,7328.975448,180,10/09/2021 23:00,,,,,,
6072,-11777.41796,0,11777.41796,-11777.41796,0,0,-1314.27495,0,0,1314.27495,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,249.6169996,0,0.050937838,8725.180181,8711.199064,180,11/09/2021 0:00,,,,,,
6073,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,298.830502,0,0.049504769,11500.71784,9762.962113,180,11/09/2021 1:00,,,,,,
6074,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,348.0440043,0,0.044285395,11713.50429,9810.944451,180,11/09/2021 2:00,,,,,,
6075,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,397.2575066,0,0.043658959,11786.31602,9903.050349,180,11/09/2021 3:00,,,,,,
6076,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,446.471009,0,0.041864898,11783.92191,9970.837721,180,11/09/2021 4:00,,,,,,
6077,-12319.39732,0,12319.39732,-12319.39732,0,0,-772.2955879,0,0,772.2955879,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,495.6845113,0,0.041562558,10960.16158,9366.700446,180,11/09/2021 5:00,,,,,,
6078,-12068.21784,0,12068.21784,-12068.21784,0,0,-1023.475072,0,0,1023.475072,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,544.8980137,0,0.032850111,10483.59576,8942.713848,180,11/09/2021 6:00,,,,,,
6079,-9905.056519,0,9905.056519,-9905.056519,0,0,-3186.636391,0,0,3186.636391,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,594.111516,0,0,2535.423974,6631.835494,180,11/09/2021 7:00,,,,,,
6080,-4420.2063,0,4420.2063,-4420.2063,0,0,-8671.486611,0,0,8671.486611,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,643.3250184,0,0,343.0608635,2854.509489,180,11/09/2021 8:00,,,,,,
6081,-10014.28255,0,10014.28255,-10014.28255,0,0,-3077.410358,0,0,3077.410358,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,692.5385207,0,0,0,6404.031086,180,11/09/2021 9:00,,,,,,
6082,-11952.80542,0,11952.80542,-11952.80542,0,0,-1138.88749,0,0,1138.88749,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,741.7520231,0,0,0,7983.777734,180,11/09/2021 10:00,,,,,,
6083,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,790.9655254,0,0,0,9270.388542,180,11/09/2021 11:00,,,,,,
6084,-10899.85144,0,10899.85144,-10899.85144,0,0,-2191.841473,0,0,2191.841473,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,840.1790278,0,0,0,7752.509699,180,11/09/2021 12:00,,,,,,
6085,-10388.85975,0,10388.85975,-10388.85975,0,0,-2702.833162,0,0,2702.833162,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,889.3925301,0,0,0,7297.444925,180,11/09/2021 13:00,,,,,,
6086,-9997.167307,0,9997.167307,-9997.167307,0,0,-3094.525603,0,0,3094.525603,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,938.6060325,0,0,776.6567497,6661.794414,180,11/09/2021 14:00,,,,,,
6087,-10482.11292,0,10482.11292,-10482.11292,0,0,-2609.579992,0,0,2609.579992,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,987.8195348,0,0,4651.748115,6663.338083,180,11/09/2021 15:00,,,,,,
6088,-10960.78681,0,10960.78681,-10960.78681,0,0,-2130.906102,0,0,2130.906102,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1037.033037,0,0.031914799,8434.6623,7329.771866,180,11/09/2021 16:00,,,,,,
6089,1206.297117,-1206.297117,0,0,1206.297117,0,-1206.297117,0,0,1206.297117,0,0,0,0,0,0,-180,857.0330372,0,0.085408526,-87.6766902,-861.2204873,180,11/09/2021 17:00,,,,,,
6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180,677.0330372,0,0.09218221,0,0,180,11/09/2021 18:00,,,,,,
6091,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,726.2465395,0,0.045543208,5047.701998,9238.20937,180,11/09/2021 19:00,,,,,,
6092,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,775.4600419,0,0.043825043,9061.114787,9153.268791,180,11/09/2021 20:00,,,,,,
6093,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,824.6735442,0,0.048986677,4444.582948,9548.694146,180,11/09/2021 21:00,,,,,,
6094,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,873.8870466,0,0.047814356,8897.973164,9515.035037,180,11/09/2021 22:00,,,,,,
6095,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,923.1005489,0,0.034870071,11648.00509,9551.258128,180,11/09/2021 23:00,,,,,,
6096,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,972.3140513,0,0.029726867,10993.8091,9499.656382,180,12/09/2021 0:00,,,,,,
6097,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1021.527554,0,0.020857488,13151.99182,9502.610051,180,12/09/2021 1:00,,,,,,
6098,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1070.741056,0,0.010791638,11312.35715,9505.04453,180,12/09/2021 2:00,,,,,,
6099,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1119.954558,0,0.005842447,17807.99653,9418.154781,180,12/09/2021 3:00,,,,,,
6100,-11014.97598,0,11014.97598,-11014.97598,0,0,-2076.716927,0,0,2076.716927,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1169.168061,0,0.01871947,9822.056816,8007.612089,180,12/09/2021 4:00,,,,,,
6101,-9784.737777,0,9784.737777,-9784.737777,0,0,-3306.955134,0,0,3306.955134,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1218.381563,0,0.021966673,8618.988338,7154.048589,180,12/09/2021 5:00,,,,,,
6102,-9117.189722,0,9117.189722,-9117.189722,0,0,-3974.503189,0,0,3974.503189,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1267.595065,0,0.013216853,8645.428713,6561.453774,180,12/09/2021 6:00,,,,,,
6103,0,0,0,0,0,0,-13091.69291,-1396.26119,0,13091.69291,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1316.808568,0,0,0,0,180,12/09/2021 7:00,,,,,,
6104,-4089.560737,0,4089.560737,-4089.560737,0,0,-9002.132174,0,0,9002.132174,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1366.02207,0,0,0,2718.339299,180,12/09/2021 8:00,,,,,,
6105,-8003.781669,0,8003.781669,-8003.781669,0,0,-5087.911242,0,0,5087.911242,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1415.235572,0,0,504.5165873,5411.099649,180,12/09/2021 9:00,,,,,,
6106,-9641.984431,0,9641.984431,-9641.984431,0,0,-3449.70848,0,0,3449.70848,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1464.449075,0,0,0,6764.560687,180,12/09/2021 10:00,,,,,,
6107,-12381.557,0,12381.557,-12381.557,0,0,-710.1359106,0,0,710.1359106,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1513.662577,0,0,0,8942.567162,180,12/09/2021 11:00,,,,,,
6108,-9664.16416,0,9664.16416,-9664.16416,0,0,-3427.528751,0,0,3427.528751,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1562.876079,0,0,0,6936.578223,180,12/09/2021 12:00,,,,,,
6109,-1377.382574,0,1377.382574,-1377.382574,0,0,-11714.31034,0,0,11714.31034,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1612.089582,0,0,0,925.3420247,180,12/09/2021 13:00,,,,,,
6110,0,0,0,0,0,0,-13091.69291,-823.9700241,0,13091.69291,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1661.303084,0,0,0,0,180,12/09/2021 14:00,,,,,,
6111,958.8848557,-958.8848557,0,0,958.8848557,0,-14050.57777,0,0,14050.57777,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1710.516587,0,0.022347523,-724.7719292,-640.7835901,180,12/09/2021 15:00,,,,,,
6112,-1996.63314,0,1996.63314,-1996.63314,0,0,-11095.05977,0,0,11095.05977,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1759.730089,0,0.044726284,1191.05125,1404.513573,180,12/09/2021 16:00,,,,,,
6113,9483.184129,-9483.184129,0,0,9483.184129,0,-9483.184129,0,0,9483.184129,0,0,0,0,0,0,-180,1579.730089,0,0.080469569,-2992.524588,-6883.241101,180,12/09/2021 17:00,,,,,,
6114,12211.28509,-12211.28509,0,0,12211.28509,0,-12211.28509,0,0,12211.28509,0,0,0,0,0,0,-180,1399.730089,0,0.211148109,-8055.405359,-8935.18124,180,12/09/2021 18:00,,,,,,
6115,23476.28553,-23476.28553,0,0,23476.28553,0,-23476.28553,0,0,23476.28553,0,0,0,0,0,0,-180,1219.730089,0,0.063669633,-19715.33888,-17145.79243,180,12/09/2021 19:00,,,,,,
6116,10138.23526,-10138.23526,0,0,10138.23526,0,-23229.92817,0,0,23229.92817,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1268.943591,0,0.060837774,-9289.621769,-7359.403411,180,12/09/2021 20:00,,,,,,
6117,3851.324945,-3851.324945,0,0,3851.324945,0,-16943.01786,0,0,16943.01786,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1318.157094,0,0.058859568,-1508.140145,-2823.092727,180,12/09/2021 21:00,,,,,,
6118,0,0,0,0,0,0,-12204.78922,0,0,12204.78922,0,-12027.43041,12027.43041,-213.6853118,177.3588088,213.6853118,-180,1351.842405,0,0.056794797,0,0,180,12/09/2021 22:00,,,,,,
6119,-4111.148794,0,4111.148794,-4111.148794,0,0,-8980.544117,0,0,8980.544117,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1401.055908,0,0.037433912,3398.739594,3072.59529,180,12/09/2021 23:00,,,,,,
6120,2035.539847,-2035.539847,0,0,2035.539847,0,-15127.23276,0,0,15127.23276,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1450.26941,0,0.043856795,-1728.409138,-1518.393551,180,13/09/2021 0:00,,,,,,
6121,5641.479274,-5641.479274,0,0,5641.479274,0,-18733.17218,0,0,18733.17218,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1499.482912,0,0.045426506,-5161.888665,-4234.392176,180,13/09/2021 1:00,,,,,,
6122,8979.369742,-8979.369742,0,0,8979.369742,0,-22071.06265,0,0,22071.06265,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1548.696415,0,0.043710728,-8092.945628,-6721.541261,180,13/09/2021 2:00,,,,,,
6123,15957.07854,-15957.07854,0,0,15957.07854,0,-29048.77145,0,0,29048.77145,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1597.909917,0,0.04662327,-14160.19741,-11948.54279,180,13/09/2021 3:00,,,,,,
6124,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1647.123419,0,0.047757542,-17438.12155,-14261.15043,180,13/09/2021 4:00,,,,,,
6125,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1696.336922,0,0.052770988,-16139.97547,-14290.70243,180,13/09/2021 5:00,,,,,,
6126,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1745.550424,0,0.058871651,-15666.4925,-13905.23214,180,13/09/2021 6:00,,,,,,
6127,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1794.763927,0,0.037521221,-12105.70739,-13198.43028,180,13/09/2021 7:00,,,,,,
6128,0,0,0,0,0,0,-13091.69291,-820.7590666,0,13091.69291,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1843.977429,0,0,0,0,180,13/09/2021 8:00,,,,,,
6129,-60.39958703,0,60.39958703,-60.39958703,0,0,-13031.29332,0,0,13031.29332,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1893.190931,0,0.005833212,41.36013308,36.58443309,180,13/09/2021 9:00,,,,,,
6130,-8228.150454,0,8228.150454,-8228.150454,0,0,-4863.542456,0,0,4863.542456,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1942.404434,0,0,3182.658959,4924.8614,180,13/09/2021 10:00,,,,,,
6131,-9848.856798,0,9848.856798,-9848.856798,0,0,-3242.836113,0,0,3242.836113,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1991.617936,0,0,2567.496401,6006.903643,180,13/09/2021 11:00,,,,,,
6132,-9499.171918,0,9499.171918,-9499.171918,0,0,-3592.520992,0,0,3592.520992,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,2040.831438,0,0.026056984,6598.038068,6110.432769,180,13/09/2021 12:00,,,,,,
6133,7441.28709,-7441.28709,0,0,7441.28709,0,-7441.28709,0,0,7441.28709,0,0,0,0,0,0,-180,1860.831438,0,0.110160548,-3841.82822,-4863.745664,180,13/09/2021 13:00,,,,,,
6134,11853.79697,-11853.79697,0,0,11853.79697,0,-11853.79697,0,0,11853.79697,0,0,0,0,0,0,-180,1680.831438,0,0.133037433,-8269.597744,-7997.753971,180,13/09/2021 14:00,,,,,,
6135,4979.388254,-4979.388254,0,0,4979.388254,0,-18071.08116,0,0,18071.08116,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1730.044941,0,0.046747902,-2224.268312,-3343.399537,180,13/09/2021 15:00,,,,,,
6136,16094.68661,-16094.68661,0,0,16094.68661,0,-29186.37953,0,0,29186.37953,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1779.258443,0,0.038695754,-6997.952934,-10447.58392,180,13/09/2021 16:00,,,,,,
6137,17555.90112,-17555.90112,0,0,17555.90112,0,-17555.90112,0,0,17555.90112,0,0,0,0,0,0,-180,1599.258443,0,0.114313557,-8036.194758,-12182.11691,180,13/09/2021 17:00,,,,,,
6138,14315.73095,-14315.73095,0,0,14315.73095,0,-14315.73095,0,0,14315.73095,0,0,0,0,0,0,-180,1419.258443,0,0.211814238,-5811.38006,-10006.04355,180,13/09/2021 18:00,,,,,,
6139,13882.69885,-13882.69885,0,0,13882.69885,0,-13882.69885,0,0,13882.69885,0,0,0,0,0,0,-180,1239.258443,0,0.092747569,-7562.585343,-9884.723736,180,13/09/2021 19:00,,,,,,
6140,3957.170481,-3957.170481,0,0,3957.170481,0,-16894.81936,0,0,16894.81936,0,-12749.64022,12749.64022,-226.5164507,188.0086541,226.5164507,-180,1285.774894,0,0.069775461,-2491.464685,-2858.240701,180,13/09/2021 20:00,,,,,,
6141,8494.126019,-8494.126019,0,0,8494.126019,0,-21585.81893,0,0,21585.81893,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1334.988396,0,0.044509547,-4651.978361,-6098.38494,180,13/09/2021 21:00,,,,,,
6142,19894.74005,-19894.74005,0,0,19894.74005,0,-19894.74005,0,0,19894.74005,0,0,0,0,0,0,-180,1154.988396,0,0.077228959,-13686.5324,-14255.93076,180,13/09/2021 22:00,,,,,,
6143,3297.631618,-3297.631618,0,0,3297.631618,0,-16389.32453,0,0,16389.32453,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1204.201898,0,0.053588427,-2417.708732,-2383.36374,180,13/09/2021 23:00,,,,,,
6144,5088.26156,-5088.26156,0,0,5088.26156,0,-18179.95447,0,0,18179.95447,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1253.415401,0,0.060550734,-3793.416237,-3727.65271,180,14/09/2021 0:00,,,,,,
6145,4425.100979,-4425.100979,0,0,4425.100979,0,-17516.79389,0,0,17516.79389,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1302.628903,0,0.056938267,-3052.217032,-3239.431121,180,14/09/2021 1:00,,,,,,
6146,7790.262968,-7790.262968,0,0,7790.262968,0,-20881.95588,0,0,20881.95588,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1351.842405,0,0.049162582,-5613.667173,-5735.480265,180,14/09/2021 2:00,,,,,,
6147,14172.09337,-14172.09337,0,0,14172.09337,0,-27263.78628,0,0,27263.78628,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1401.055908,0,0.049400984,-10479.70621,-10417.83359,180,14/09/2021 3:00,,,,,,
6148,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1450.26941,0,0.061252884,-14511.64767,-14096.04816,180,14/09/2021 4:00,,,,,,
6149,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1499.482912,0,0.06349618,-15633.63597,-13954.02818,180,14/09/2021 5:00,,,,,,
6150,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1548.696415,0,0.067469618,-7737.742614,-13394.11633,180,14/09/2021 6:00,,,,,,
6151,15200.20738,-15200.20738,0,0,15200.20738,0,-28291.90029,0,0,28291.90029,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1597.909917,0,0.003807455,-11574.69886,-9881.482447,180,14/09/2021 7:00,,,,,,
6152,-4283.784981,0,4283.784981,-4283.784981,0,0,-8807.90793,0,0,8807.90793,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1647.123419,0,0,0,2774.497867,180,14/09/2021 8:00,,,,,,
6153,-972.6073578,0,972.6073578,-972.6073578,0,0,-12119.08555,0,0,12119.08555,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1696.336922,0,0,80.00849833,600.0842839,180,14/09/2021 9:00,,,,,,
6154,0,0,0,0,0,0,-13091.69291,-3181.266836,0,13091.69291,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1745.550424,0,0,0,0,180,14/09/2021 10:00,,,,,,
6155,0,0,0,0,0,0,-13091.69291,-4157.731306,0,13091.69291,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1794.763927,0,0,0,0,180,14/09/2021 11:00,,,,,,
6156,0,0,0,0,0,0,-13091.69291,-6591.998934,0,13091.69291,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1843.977429,0,0,0,0,180,14/09/2021 12:00,,,,,,
6157,0,0,0,0,0,0,-13091.69291,-10576.23512,0,13091.69291,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1893.190931,0,0,0,0,180,14/09/2021 13:00,,,,,,
6158,0,0,0,0,0,0,-13091.69291,-6999.436673,0,13091.69291,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1942.404434,0,0,0,0,180,14/09/2021 14:00,,,,,,
6159,3953.65345,-3953.65345,0,0,3953.65345,0,-17045.34636,0,0,17045.34636,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1991.617936,0,0.015322265,-1504.733105,-2437.69526,180,14/09/2021 15:00,,,,,,
6160,-30.14353765,0,30.14353765,-30.14353765,0,0,-13061.54937,0,0,13061.54937,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,2040.831438,0,0,18.95683651,19.74168896,180,14/09/2021 16:00,,,,,,
6161,9575.469005,-9575.469005,0,0,9575.469005,0,-9575.469005,0,0,9575.469005,0,0,0,0,0,0,-180,1860.831438,0,0.11527842,-3473.542177,-6598.556224,180,14/09/2021 17:00,,,,,,
6162,12302.67905,-12302.67905,0,0,12302.67905,0,-12302.67905,0,0,12302.67905,0,0,0,0,0,0,-180,1680.831438,0,0.192346594,-2129.254606,-8533.3595,180,14/09/2021 18:00,,,,,,
6163,15735.34624,-15735.34624,0,0,15735.34624,0,-15735.34624,0,0,15735.34624,0,0,0,0,0,0,-180,1500.831438,0,0.101849183,-9659.888756,-11029.621,180,14/09/2021 19:00,,,,,,
6164,14844.29415,-14844.29415,0,0,14844.29415,0,-14844.29415,0,0,14844.29415,0,0,0,0,0,0,-180,1320.831438,0,0.086982028,-8394.630405,-10480.37117,180,14/09/2021 20:00,,,,,,
6165,0,0,0,0,0,0,-6207.610359,0,0,6207.610359,0,-6117.40197,6117.40197,-108.6848066,90.20838945,108.6848066,-180,1249.516245,0,0.077654097,0,0,180,14/09/2021 21:00,,,,,,
