,Time,Prices,Solar,Carbon intensity,Wind,AEF
359,23:00,13.529245,0,0.510192653,145843.6,0.095129387
360,0:00,29.9945325,0,0.674624255,122771.09,0.185488401
361,1:00,15.62472917,0,0.639967294,108338.65,0.34044968
362,2:00,10.36999333,0,0.320138577,60063.5,0.333721132
363,3:00,11.35875583,0,0.807623534,6597.23,0.367620071
364,4:00,11.19256,0,0.741314916,0,0.383407039
365,5:00,36.64423667,8.69,0.766797673,0,0.441128877
366,6:00,29.8114875,472.86,0.813564383,52672.33,0.462562981
367,7:00,-20.8415875,752.88,0.558613083,186422.95,0.449703045
368,8:00,-15.06447083,769.23,0.565978945,12909.69,0.355712787
369,9:00,-18.72992333,769.23,0.489943814,31729.54,0.186208829
370,10:00,-23.3415625,769.23,0.701585723,221091.7,0.162387301
371,11:00,-29.38097833,769.23,0.650417202,230958.43,0.176209381
372,12:00,-49.421755,769.23,1.075800786,181635.22,0.187904331
373,13:00,-44.91974667,769.23,0.452278019,147628.63,0.198796997
374,14:00,-55.20614,769.23,0.877890157,120255.64,0.191377894
375,15:00,-45.06382083,769.23,0.342111214,128257.89,0.170581775
376,16:00,-38.95227,751.44,0.395785376,198062.63,0.132487208
377,17:00,-29.58001417,590.67,0.346081274,56479.48,0.105462594
378,18:00,-5.098418333,168.75,0.693287105,247772.72,0.091984452
379,19:00,18.16177083,0,0.434580226,20736.21,0.104631459
380,20:00,35.34538667,0,0.466387073,282880.07,0.164703502
381,21:00,33.308925,0,0.341500714,282880.07,0.214033559
382,22:00,23.86775333,0,0.490635136,282880.07,0.199344592
383,23:00,30.7211625,0,0.652569085,282880.07,0.193171801
384,0:00,34.45719917,0,0.395875495,282880.07,0.247698262
385,1:00,33.81261833,0,0.368543493,282880.07,0.28056548
386,2:00,33.92064917,0,0.244188129,212155.32,0.313009837
387,3:00,33.99439667,0,0.4415754,116761.05,0.344505556
388,4:00,36.03066667,0,0.303415313,81499.11,0.400932474
389,5:00,36.29140417,10.88,0.526533402,79842.89,0.439893747
390,6:00,31.44287917,228.53,0.788442986,52390.38,0.485596675
391,7:00,13.13639417,213.82,0.901764725,26150.96,0.457321397
392,8:00,7.808350833,290.88,0.82494408,17248.5,0.316166793
393,9:00,-2.266206667,295.05,0.821738322,0,0.247793949
394,10:00,0.233270833,674.68,0.408585226,0,0.207972278
395,11:00,-0.4672325,769.23,0.265340775,0,0.195416113
396,12:00,-9.11347,769.23,0.701187454,0,0.183256961
397,13:00,-21.98909,769.23,1.128149064,8852.86,0.159343894
398,14:00,-42.4983,769.23,0.923671711,90160.42,0.147824182
399,15:00,-29.8936475,769.23,0.680232473,54860.55,0.136985085
400,16:00,-4.989488333,761.88,0.361498569,79175.7,0.122860192
401,17:00,23.78923667,612.38,0.241968594,282880.07,0.110860364
402,18:00,49.51382417,170.73,0.308263821,282880.07,0.132494204
403,19:00,50.55384,0,0.263344192,282880.07,0.192184954
404,20:00,49.43547083,0,0.231166389,282880.07,0.198341466
405,21:00,37.93066667,0,0.202375589,282880.07,0.210041634
406,22:00,39.1739425,0,0,282880.07,0.236563951
407,23:00,42.75768333,0,0.158558985,282880.07,0.302695484
408,0:00,47.9160625,0,0.104510997,282880.07,0.416759663
409,1:00,45.01717167,0,1.057403171,282880.07,0.453813873
410,2:00,41.65118083,0,1.111499881,282880.07,0.45086488
411,3:00,37.71877583,0,1.112130778,282880.07,0.430299267
412,4:00,38.26073167,0,0.7972843,282880.07,0.378431238
413,5:00,42.74333,0,0.033780667,282880.07,0.357140366
414,6:00,40.53728083,192.1,0.175771345,282880.07,0.335128693
415,7:00,26.12812,540.98,0.416525564,282880.07,0.300624576
416,8:00,17.41507,769.23,0.249696061,282880.07,0.23103379
417,9:00,12.98667417,769.23,0,282880.07,0.255965143
418,10:00,8.918911667,769.23,0,282880.07,0.278211224
419,11:00,6.464524167,769.23,0,282880.07,0.198561712
420,12:00,6.469791667,769.23,0,282880.07,0.161475266
421,13:00,-12.46217167,769.23,0,282880.07,0.15254781
422,14:00,-28.904255,769.23,0,282880.07,0.150004134
423,15:00,-66.04540083,769.23,0.181353069,282880.07,0.131216659
424,16:00,-42.51100167,704.99,0.617840224,282880.07,0.12487924
425,17:00,-30.41201083,535.58,1.112255085,282880.07,0.104226959
426,18:00,15.51158917,151.67,1.14078186,282880.07,0.101822022
427,19:00,43.29640333,0,1.291785376,282880.07,0.111178241
428,20:00,42.2512075,0,0.967756755,282880.07,0.164714008
429,21:00,40.54522167,0,1.163758106,282880.07,0.235712651
430,22:00,37.85589333,0,1.135419847,282880.07,0.229329786
431,23:00,38.82435167,0,1.102729305,282880.07,0.226706464
432,0:00,41.455995,0,1.120674169,282880.07,0.27710781
433,1:00,34.17544667,0,1.015659132,282880.07,0.256381093
434,2:00,33.01146167,0,0.850382753,282880.07,0.202252745
435,3:00,30.38057167,0,0.793911007,282880.07,0.159335679
436,4:00,31.73252833,0,0.755631064,282880.07,0.146690523
437,5:00,31.43421,0,1.046481758,282880.07,0.135028319
438,6:00,33.817065,99.65,0.761272448,282880.07,0.130547018
