,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,INTERCONNECTORID,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,MWLOSSES,New_Energy,New_Emissions,New_Intensity_Index
3422,2023-05-23 14:00:00,2023-05-23 15:00:00,TAS1,1337.038,0.0,1323.668,T-V-MNSP1,2023-05-23 14:00:00,-196.6416667,-197.645,5.723333333,196.6416667,185.42618281098635,0.12196606183099154
3423,2023-05-23 15:00:00,2023-05-23 16:00:00,TAS1,1843.592,0.0,1825.157,T-V-MNSP1,2023-05-23 15:00:00,179.4416667,205.2258333,5.751666667,-179.4416667,-0.0,0.0
3424,2023-05-23 16:00:00,2023-05-23 17:00:00,TAS1,2268.658,0.0,2245.972,T-V-MNSP1,2023-05-23 16:00:00,440.3916667,446.38,18.965,-440.3916667,-0.0,0.0
3425,2023-05-23 17:00:00,2023-05-23 18:00:00,TAS1,2393.863,0.0,2369.924,T-V-MNSP1,2023-05-23 17:00:00,425.725,446.9983333,19.02,-425.725,-0.0,0.0
3426,2023-05-23 18:00:00,2023-05-23 19:00:00,TAS1,2374.318,0.0,2350.575,T-V-MNSP1,2023-05-23 18:00:00,413.2,445.7233333,18.90833333,-413.2,-0.0,0.0
3427,2023-05-23 19:00:00,2023-05-23 20:00:00,TAS1,2311.21,0.0,2288.098,T-V-MNSP1,2023-05-23 19:00:00,421.7916667,447.0,19.02,-421.7916667,-0.0,0.0
3428,2023-05-23 20:00:00,2023-05-23 21:00:00,TAS1,2256.18,0.0,2233.618,T-V-MNSP1,2023-05-23 20:00:00,419.2666667,447.0,19.02,-419.2666667,-0.0,0.0
3429,2023-05-23 21:00:00,2023-05-23 22:00:00,TAS1,2133.692,0.0,2112.355,T-V-MNSP1,2023-05-23 21:00:00,417.9833333,443.5308333,18.72583333,-417.9833333,-0.0,0.0
3430,2023-05-23 22:00:00,2023-05-23 23:00:00,TAS1,2029.038,0.0,2008.748,T-V-MNSP1,2023-05-23 22:00:00,415.5416667,447.0,19.02,-415.5416667,-0.0,0.0
3431,2023-05-23 23:00:00,2023-05-24 00:00:00,TAS1,1933.677,0.0,1914.34,T-V-MNSP1,2023-05-23 23:00:00,420.6916667,447.0,19.02,-420.6916667,-0.0,0.0
3432,2023-05-24 00:00:00,2023-05-24 01:00:00,TAS1,1820.316,0.0,1802.112,T-V-MNSP1,2023-05-24 00:00:00,413.1583333,447.0,19.02,-413.1583333,-0.0,0.0
3433,2023-05-24 01:00:00,2023-05-24 02:00:00,TAS1,1803.073,0.0,1785.042,T-V-MNSP1,2023-05-24 01:00:00,423.3416667,445.3725,18.87833333,-423.3416667,-0.0,0.0
3434,2023-05-24 02:00:00,2023-05-24 03:00:00,TAS1,1772.487,0.0,1754.762,T-V-MNSP1,2023-05-24 02:00:00,399.325,412.11,16.18916667,-399.325,-0.0,0.0
3435,2023-05-24 03:00:00,2023-05-24 04:00:00,TAS1,1693.07,0.0,1676.14,T-V-MNSP1,2023-05-24 03:00:00,332.6833333,364.1625,12.39416667,-332.6833333,-0.0,0.0
3436,2023-05-24 04:00:00,2023-05-24 05:00:00,TAS1,1641.018,0.0,1624.608,T-V-MNSP1,2023-05-24 04:00:00,293.5333333,305.8066667,9.039166667,-293.5333333,-0.0,0.0
3437,2023-05-24 05:00:00,2023-05-24 06:00:00,TAS1,1852.411,0.0,1833.887,T-V-MNSP1,2023-05-24 05:00:00,364.0166667,405.5883333,15.82666667,-364.0166667,-0.0,0.0
3438,2023-05-24 06:00:00,2023-05-24 07:00:00,TAS1,1860.636,0.0,1842.03,T-V-MNSP1,2023-05-24 06:00:00,320.6166667,311.96,11.29083333,-320.6166667,-0.0,0.0
3439,2023-05-24 07:00:00,2023-05-24 08:00:00,TAS1,1895.785,0.0,1876.827,T-V-MNSP1,2023-05-24 07:00:00,175.9333333,234.9525,6.7425,-175.9333333,-0.0,0.0
3440,2023-05-24 08:00:00,2023-05-24 09:00:00,TAS1,1964.997,0.0,1945.347,T-V-MNSP1,2023-05-24 08:00:00,328.5583333,313.7,11.34666667,-328.5583333,-0.0,0.0
3441,2023-05-24 09:00:00,2023-05-24 10:00:00,TAS1,1273.879,0.0,1261.14,T-V-MNSP1,2023-05-24 09:00:00,-139.8833333,-178.5241667,5.640833333,139.8833333,119.43414131952923,0.0852477888703049
3442,2023-05-24 10:00:00,2023-05-24 11:00:00,TAS1,979.876,0.0,970.077,T-V-MNSP1,2023-05-24 10:00:00,-415.8083333,-424.3658333,20.40333333,415.8083333,344.5006713002269,0.24857804828623112
3443,2023-05-24 11:00:00,2023-05-24 12:00:00,TAS1,975.057,0.0,965.307,T-V-MNSP1,2023-05-24 11:00:00,-382.45,-401.3725,18.34416667,382.45,279.37799562784033,0.20729107370827257
3444,2023-05-24 12:00:00,2023-05-24 13:00:00,TAS1,982.144,0.0,972.322,T-V-MNSP1,2023-05-24 12:00:00,-381.3,-418.7441667,19.925,381.3,265.24941721667494,0.19595530895381053
3445,2023-05-24 13:00:00,2023-05-24 14:00:00,TAS1,979.93,0.0,970.13,T-V-MNSP1,2023-05-24 13:00:00,-394.8083333,-420.2666667,20.04833333,394.8083333,271.843426654676,0.19916169106148732
3446,2023-05-24 14:00:00,2023-05-24 15:00:00,TAS1,979.663,0.0,969.866,T-V-MNSP1,2023-05-24 14:00:00,-390.05,-430.0041667,20.9225,390.05,269.1930539605148,0.19794829530685337
3447,2023-05-24 15:00:00,2023-05-24 16:00:00,TAS1,1069.408,0.0,1058.714,T-V-MNSP1,2023-05-24 15:00:00,-367.575,-401.4116667,18.67833333,367.575,268.0026772514186,0.18790208523757712
3448,2023-05-24 16:00:00,2023-05-24 17:00:00,TAS1,1511.871,0.0,1496.752,T-V-MNSP1,2023-05-24 16:00:00,-91.25833333,-65.09,7.245833333,91.25833333,68.00149470699779,0.04282182129407252
3449,2023-05-24 17:00:00,2023-05-24 18:00:00,TAS1,2024.437,0.0,2004.193,T-V-MNSP1,2023-05-24 17:00:00,319.8416667,282.085,9.318333333,-319.8416667,-0.0,0.0
3450,2023-05-24 18:00:00,2023-05-24 19:00:00,TAS1,1875.409,0.0,1856.655,T-V-MNSP1,2023-05-24 18:00:00,148.7416667,148.9075,1.7275,-148.7416667,-0.0,0.0
3451,2023-05-24 19:00:00,2023-05-24 20:00:00,TAS1,1872.428,0.0,1853.704,T-V-MNSP1,2023-05-24 19:00:00,200.85,208.0266667,4.036666667,-200.85,-0.0,0.0
3452,2023-05-24 20:00:00,2023-05-24 21:00:00,TAS1,1295.555,0.0,1282.6,T-V-MNSP1,2023-05-24 20:00:00,-180.6083333,-190.2158333,7.895833333,180.6083333,123.24932113073109,0.08423224384784954
3453,2023-05-24 21:00:00,2023-05-24 22:00:00,TAS1,1044.747,0.0,1034.3,T-V-MNSP1,2023-05-24 21:00:00,-422.5166667,-431.89,21.1875,422.5166667,279.88718116742604,0.19212244585410332
3454,2023-05-24 22:00:00,2023-05-24 23:00:00,TAS1,988.795,0.0,978.907,T-V-MNSP1,2023-05-24 22:00:00,-419.275,-424.8616667,20.57833333,419.275,273.7286958504539,0.19577472449971026
3455,2023-05-24 23:00:00,2023-05-25 00:00:00,TAS1,924.68,0.0,915.434,T-V-MNSP1,2023-05-24 23:00:00,-386.0333333,-385.7366667,17.22333333,386.0333333,274.34280120200276,0.21079499591156026
3456,2023-05-25 00:00:00,2023-05-25 01:00:00,TAS1,839.0,0.0,830.61,T-V-MNSP1,2023-05-25 00:00:00,-427.6666667,-446.0933333,22.4325,427.6666667,298.02258697629685,0.2368498080457148
3457,2023-05-25 01:00:00,2023-05-25 02:00:00,TAS1,783.912,0.0,776.073,T-V-MNSP1,2023-05-25 01:00:00,-419.1666667,-440.9683333,21.95,419.1666667,290.4333610286842,0.24299173556593626
3458,2023-05-25 02:00:00,2023-05-25 03:00:00,TAS1,774.459,0.0,766.714,T-V-MNSP1,2023-05-25 02:00:00,-421.1833333,-446.5291667,22.475,421.1833333,313.1910487796658,0.263651613653863
3459,2023-05-25 03:00:00,2023-05-25 04:00:00,TAS1,758.972,0.0,751.382,T-V-MNSP1,2023-05-25 03:00:00,-413.3166667,-440.9825,21.96333333,413.3166667,316.20893906722625,0.27149420541809083
3460,2023-05-25 04:00:00,2023-05-25 05:00:00,TAS1,812.696,0.0,804.569,T-V-MNSP1,2023-05-25 04:00:00,-414.0666667,-442.7641667,22.11416667,414.0666667,303.610261946939,0.2491394846247191
3461,2023-05-25 05:00:00,2023-05-25 06:00:00,TAS1,944.483,0.0,935.038,T-V-MNSP1,2023-05-25 05:00:00,-379.9416667,-410.855,19.205,379.9416667,260.53419847209756,0.19812792932830645
3462,2023-05-25 06:00:00,2023-05-25 07:00:00,TAS1,1062.877,0.0,1052.248,T-V-MNSP1,2023-05-25 06:00:00,-380.25,-407.4383333,18.87833333,380.25,286.46140615220725,0.19997333759084288
3463,2023-05-25 07:00:00,2023-05-25 08:00:00,TAS1,1513.336,0.0,1498.203,T-V-MNSP1,2023-05-25 07:00:00,-232.7416667,-200.5691667,10.2375,232.7416667,170.43140397418472,0.09846149750073044
3464,2023-05-25 08:00:00,2023-05-25 09:00:00,TAS1,1774.114,0.0,1756.373,T-V-MNSP1,2023-05-25 08:00:00,26.65833333,9.1325,1.043333333,-26.65833333,-0.0,0.0
3465,2023-05-25 09:00:00,2023-05-25 10:00:00,TAS1,1621.501,0.0,1605.286,T-V-MNSP1,2023-05-25 09:00:00,-77.48333333,-71.27916667,1.023333333,77.48333333,62.63362164173167,0.0372205627956074
3466,2023-05-25 10:00:00,2023-05-25 11:00:00,TAS1,1590.221,0.0,1574.319,T-V-MNSP1,2023-05-25 10:00:00,-45.83333333,-61.69583333,1.13,45.83333333,36.834112622185145,0.022734968721415044
3467,2023-05-25 11:00:00,2023-05-25 12:00:00,TAS1,1675.37,0.0,1658.616,T-V-MNSP1,2023-05-25 11:00:00,78.875,88.7775,0.845833333,-78.875,-0.0,0.0
3468,2023-05-25 12:00:00,2023-05-25 13:00:00,TAS1,1859.718,0.0,1841.121,T-V-MNSP1,2023-05-25 12:00:00,236.0666667,252.45,5.8,-236.0666667,-0.0,0.0
3469,2023-05-25 13:00:00,2023-05-25 14:00:00,TAS1,1900.345,0.0,1881.342,T-V-MNSP1,2023-05-25 13:00:00,322.325,343.6975,11.13666667,-322.325,-0.0,0.0
3470,2023-05-25 14:00:00,2023-05-25 15:00:00,TAS1,1981.708,0.0,1961.891,T-V-MNSP1,2023-05-25 14:00:00,387.8166667,412.0066667,16.125,-387.8166667,-0.0,0.0
3471,2023-05-25 15:00:00,2023-05-25 16:00:00,TAS1,2088.664,0.0,2067.778,T-V-MNSP1,2023-05-25 15:00:00,408.3666667,425.8708333,17.23416667,-408.3666667,-0.0,0.0
3472,2023-05-25 16:00:00,2023-05-25 17:00:00,TAS1,2237.743,0.0,2215.366,T-V-MNSP1,2023-05-25 16:00:00,434.4666667,446.9966667,19.02,-434.4666667,-0.0,0.0
3473,2023-05-25 17:00:00,2023-05-25 18:00:00,TAS1,2237.635,0.0,2215.258,T-V-MNSP1,2023-05-25 17:00:00,334.3083333,350.8683333,12.50833333,-334.3083333,-0.0,0.0
3474,2023-05-25 18:00:00,2023-05-25 19:00:00,TAS1,2156.769,0.0,2135.201,T-V-MNSP1,2023-05-25 18:00:00,226.8583333,249.9991667,6.025833333,-226.8583333,-0.0,0.0
3475,2023-05-25 19:00:00,2023-05-25 20:00:00,TAS1,2328.888,0.0,2305.599,T-V-MNSP1,2023-05-25 19:00:00,408.3833333,430.6166667,17.74833333,-408.3833333,-0.0,0.0
3476,2023-05-25 20:00:00,2023-05-25 21:00:00,TAS1,2276.031,0.0,2253.271,T-V-MNSP1,2023-05-25 20:00:00,342.425,360.3116667,13.0175,-342.425,-0.0,0.0
3477,2023-05-25 21:00:00,2023-05-25 22:00:00,TAS1,2283.803,0.0,2260.965,T-V-MNSP1,2023-05-25 21:00:00,406.55,420.4291667,17.11833333,-406.55,-0.0,0.0
3478,2023-05-25 22:00:00,2023-05-25 23:00:00,TAS1,1902.22,0.0,1883.198,T-V-MNSP1,2023-05-25 22:00:00,178.2583333,161.9941667,3.254166667,-178.2583333,-0.0,0.0
3479,2023-05-25 23:00:00,2023-05-26 00:00:00,TAS1,1819.6,0.0,1801.404,T-V-MNSP1,2023-05-25 23:00:00,182.4833333,180.3183333,2.9675,-182.4833333,-0.0,0.0
3480,2023-05-26 00:00:00,2023-05-26 01:00:00,TAS1,1606.567,0.0,1590.502,T-V-MNSP1,2023-05-26 00:00:00,82.63333333,82.91833333,0.805833333,-82.63333333,-0.0,0.0
3481,2023-05-26 01:00:00,2023-05-26 02:00:00,TAS1,1341.104,0.0,1327.693,T-V-MNSP1,2023-05-26 01:00:00,-94.80833333,-112.6833333,2.7975,94.80833333,86.57113463626851,0.060858385583098244
3482,2023-05-26 02:00:00,2023-05-26 03:00:00,TAS1,1225.657,0.0,1213.401,T-V-MNSP1,2023-05-26 02:00:00,-227.125,-235.195,6.940833333,227.125,207.06532362096775,0.14374285755409325
3483,2023-05-26 03:00:00,2023-05-26 04:00:00,TAS1,1222.221,0.0,1209.999,T-V-MNSP1,2023-05-26 03:00:00,-240.8333333,-255.5566667,7.909166667,240.8333333,216.32635656032207,0.14910500103638824
3484,2023-05-26 04:00:00,2023-05-26 05:00:00,TAS1,1249.007,0.0,1236.517,T-V-MNSP1,2023-05-26 04:00:00,-225.975,-247.6016667,7.353333333,225.975,215.0092558284107,0.14701567996844475
3485,2023-05-26 05:00:00,2023-05-26 06:00:00,TAS1,1735.209,0.0,1717.856,T-V-MNSP1,2023-05-26 05:00:00,50.81666667,84.50416667,3.493333333,-50.81666667,-0.0,0.0
3486,2023-05-26 06:00:00,2023-05-26 07:00:00,TAS1,2302.396,0.0,2279.372,T-V-MNSP1,2023-05-26 06:00:00,427.7583333,429.685,17.60666667,-427.7583333,-0.0,0.0
3487,2023-05-26 07:00:00,2023-05-26 08:00:00,TAS1,2491.829,0.0,2466.911,T-V-MNSP1,2023-05-26 07:00:00,426.0333333,446.9966667,19.02,-426.0333333,-0.0,0.0
3488,2023-05-26 08:00:00,2023-05-26 09:00:00,TAS1,2469.495,0.0,2444.8,T-V-MNSP1,2023-05-26 08:00:00,414.6833333,445.6216667,18.89916667,-414.6833333,-0.0,0.0
3489,2023-05-26 09:00:00,2023-05-26 10:00:00,TAS1,2385.023,0.0,2361.172,T-V-MNSP1,2023-05-26 09:00:00,424.6916667,447.0,19.02,-424.6916667,-0.0,0.0
3490,2023-05-26 10:00:00,2023-05-26 11:00:00,TAS1,2220.709,0.0,2198.502,T-V-MNSP1,2023-05-26 10:00:00,403.3833333,403.8475,16.04083333,-403.3833333,-0.0,0.0
3491,2023-05-26 11:00:00,2023-05-26 12:00:00,TAS1,1612.328,0.0,1596.204,T-V-MNSP1,2023-05-26 11:00:00,-26.625,-58.6325,2.4675,26.625,24.286389097490794,0.014965464073843143
3492,2023-05-26 12:00:00,2023-05-26 13:00:00,TAS1,1259.999,0.0,1247.399,T-V-MNSP1,2023-05-26 12:00:00,-316.0416667,-329.4825,13.01166667,316.0416667,279.55906324430254,0.17881015199276865
3493,2023-05-26 13:00:00,2023-05-26 14:00:00,TAS1,1321.49,0.0,1308.275,T-V-MNSP1,2023-05-26 13:00:00,-237.0916667,-246.8041667,7.458333333,237.0916667,212.5255941304932,0.13752438091881694
3494,2023-05-26 14:00:00,2023-05-26 15:00:00,TAS1,1849.375,0.0,1830.881,T-V-MNSP1,2023-05-26 14:00:00,163.3333333,205.1516667,7.485833333,-163.3333333,-0.0,0.0
3495,2023-05-26 15:00:00,2023-05-26 16:00:00,TAS1,2111.759,0.0,2090.641,T-V-MNSP1,2023-05-26 15:00:00,425.5666667,437.4141667,18.205,-425.5666667,-0.0,0.0
3496,2023-05-26 16:00:00,2023-05-26 17:00:00,TAS1,2278.334,0.0,2255.551,T-V-MNSP1,2023-05-26 16:00:00,431.0583333,447.0,19.02,-431.0583333,-0.0,0.0
3497,2023-05-26 17:00:00,2023-05-26 18:00:00,TAS1,2360.426,0.0,2336.821,T-V-MNSP1,2023-05-26 17:00:00,412.3416667,440.9775,18.50333333,-412.3416667,-0.0,0.0
3498,2023-05-26 18:00:00,2023-05-26 19:00:00,TAS1,2415.365,0.0,2391.212,T-V-MNSP1,2023-05-26 18:00:00,413.3583333,447.0,19.02,-413.3583333,-0.0,0.0
3499,2023-05-26 19:00:00,2023-05-26 20:00:00,TAS1,2380.429,0.0,2356.624,T-V-MNSP1,2023-05-26 19:00:00,410.7083333,444.915,18.83666667,-410.7083333,-0.0,0.0
3500,2023-05-26 20:00:00,2023-05-26 21:00:00,TAS1,2340.221,0.0,2316.819,T-V-MNSP1,2023-05-26 20:00:00,418.2833333,447.0,19.02,-418.2833333,-0.0,0.0
3501,2023-05-26 21:00:00,2023-05-26 22:00:00,TAS1,2289.308,0.0,2266.415,T-V-MNSP1,2023-05-26 21:00:00,422.1666667,447.0,19.02,-422.1666667,-0.0,0.0
3502,2023-05-26 22:00:00,2023-05-26 23:00:00,TAS1,2194.55,0.0,2172.605,T-V-MNSP1,2023-05-26 22:00:00,416.2083333,447.0,19.02,-416.2083333,-0.0,0.0
3503,2023-05-26 23:00:00,2023-05-27 00:00:00,TAS1,2136.725,0.0,2115.358,T-V-MNSP1,2023-05-26 23:00:00,425.7833333,447.0,19.02,-425.7833333,-0.0,0.0
3504,2023-05-27 00:00:00,2023-05-27 01:00:00,TAS1,2065.346,0.0,2044.693,T-V-MNSP1,2023-05-27 00:00:00,434.0083333,447.0,19.02,-434.0083333,-0.0,0.0
3505,2023-05-27 01:00:00,2023-05-27 02:00:00,TAS1,1975.443,0.0,1955.689,T-V-MNSP1,2023-05-27 01:00:00,419.3166667,443.9725,18.75833333,-419.3166667,-0.0,0.0
3506,2023-05-27 02:00:00,2023-05-27 03:00:00,TAS1,1845.033,0.0,1826.583,T-V-MNSP1,2023-05-27 02:00:00,333.6916667,334.9483333,10.88583333,-333.6916667,-0.0,0.0
3507,2023-05-27 03:00:00,2023-05-27 04:00:00,TAS1,1767.287,0.0,1749.614,T-V-MNSP1,2023-05-27 03:00:00,232.6333333,239.9883333,5.325833333,-232.6333333,-0.0,0.0
3508,2023-05-27 04:00:00,2023-05-27 05:00:00,TAS1,1813.729,0.0,1795.592,T-V-MNSP1,2023-05-27 04:00:00,187.6166667,213.5275,4.2125,-187.6166667,-0.0,0.0
3509,2023-05-27 05:00:00,2023-05-27 06:00:00,TAS1,1930.651,0.0,1911.344,T-V-MNSP1,2023-05-27 05:00:00,263.425,271.8016667,6.685833333,-263.425,-0.0,0.0
3510,2023-05-27 06:00:00,2023-05-27 07:00:00,TAS1,2036.428,0.0,2016.064,T-V-MNSP1,2023-05-27 06:00:00,316.7,328.95,10.0275,-316.7,-0.0,0.0
3511,2023-05-27 07:00:00,2023-05-27 08:00:00,TAS1,2201.707,0.0,2179.69,T-V-MNSP1,2023-05-27 07:00:00,392.8583333,428.6708333,17.55166667,-392.8583333,-0.0,0.0
3512,2023-05-27 08:00:00,2023-05-27 09:00:00,TAS1,2304.288,0.0,2281.245,T-V-MNSP1,2023-05-27 08:00:00,427.9166667,447.0,19.02,-427.9166667,-0.0,0.0
3513,2023-05-27 09:00:00,2023-05-27 10:00:00,TAS1,2205.217,0.0,2183.165,T-V-MNSP1,2023-05-27 09:00:00,392.1416667,391.1616667,14.95083333,-392.1416667,-0.0,0.0
3514,2023-05-27 10:00:00,2023-05-27 11:00:00,TAS1,1678.614,0.0,1661.828,T-V-MNSP1,2023-05-27 10:00:00,10.975,-16.53,1.550833333,-10.975,-0.0,0.0
3515,2023-05-27 11:00:00,2023-05-27 12:00:00,TAS1,1228.734,0.0,1216.447,T-V-MNSP1,2023-05-27 11:00:00,-331.0166667,-353.4183333,14.93833333,331.0166667,289.6164887193251,0.18715559851362365
3516,2023-05-27 12:00:00,2023-05-27 13:00:00,TAS1,1172.27,0.0,1160.547,T-V-MNSP1,2023-05-27 12:00:00,-393.775,-430.3216667,20.9875,393.775,320.30527735868606,0.20607395208887608
3517,2023-05-27 13:00:00,2023-05-27 14:00:00,TAS1,1329.883,0.0,1316.584,T-V-MNSP1,2023-05-27 13:00:00,-212.8666667,-228.1625,7.241666667,212.8666667,178.16936410624317,0.11649239036304979
3518,2023-05-27 14:00:00,2023-05-27 15:00:00,TAS1,1441.972,0.0,1427.552,T-V-MNSP1,2023-05-27 14:00:00,-87.60833333,-110.1283333,2.281666667,87.60833333,79.50534117429936,0.052473219781013894
3519,2023-05-27 15:00:00,2023-05-27 16:00:00,TAS1,1809.406,0.0,1791.311,T-V-MNSP1,2023-05-27 15:00:00,193.7416667,193.1583333,4.155833333,-193.7416667,-0.0,0.0
3520,2023-05-27 16:00:00,2023-05-27 17:00:00,TAS1,2289.29,0.0,2266.397,T-V-MNSP1,2023-05-27 16:00:00,430.2,431.3075,17.69416667,-430.2,-0.0,0.0
3521,2023-05-27 17:00:00,2023-05-27 18:00:00,TAS1,2142.696,0.0,2121.269,T-V-MNSP1,2023-05-27 17:00:00,250.2416667,238.1808333,7.571666667,-250.2416667,-0.0,0.0
3522,2023-05-27 18:00:00,2023-05-27 19:00:00,TAS1,2180.928,0.0,2159.119,T-V-MNSP1,2023-05-27 18:00:00,289.8833333,318.1541667,9.791666667,-289.8833333,-0.0,0.0
3523,2023-05-27 19:00:00,2023-05-27 20:00:00,TAS1,1924.43,0.0,1905.186,T-V-MNSP1,2023-05-27 19:00:00,117.3666667,154.4475,2.143333333,-117.3666667,-0.0,0.0
3524,2023-05-27 20:00:00,2023-05-27 21:00:00,TAS1,1902.223,0.0,1883.201,T-V-MNSP1,2023-05-27 20:00:00,184.125,208.9408333,4.193333333,-184.125,-0.0,0.0
3525,2023-05-27 21:00:00,2023-05-27 22:00:00,TAS1,1675.392,0.0,1658.638,T-V-MNSP1,2023-05-27 21:00:00,119.775,101.2933333,1.745,-119.775,-0.0,0.0
3526,2023-05-27 22:00:00,2023-05-27 23:00:00,TAS1,1395.761,0.0,1381.803,T-V-MNSP1,2023-05-27 22:00:00,-112.025,-102.155,1.625833333,112.025,92.97296462166271,0.06223806530715899
3527,2023-05-27 23:00:00,2023-05-28 00:00:00,TAS1,1358.872,0.0,1345.283,T-V-MNSP1,2023-05-27 23:00:00,-107.9583333,-92.1775,1.275833333,107.9583333,85.00724303946932,0.05849492516596405
3528,2023-05-28 00:00:00,2023-05-28 01:00:00,TAS1,1274.774,0.0,1262.027,T-V-MNSP1,2023-05-28 00:00:00,-137.1166667,-123.5016667,2.176666667,137.1166667,107.17268519817681,0.07659877091174828
3529,2023-05-28 01:00:00,2023-05-28 02:00:00,TAS1,1243.02,0.0,1230.589,T-V-MNSP1,2023-05-28 01:00:00,-152.875,-140.3816667,2.645,152.875,114.10693652385245,0.0824791512636776
3530,2023-05-28 02:00:00,2023-05-28 03:00:00,TAS1,1085.194,0.0,1074.342,T-V-MNSP1,2023-05-28 02:00:00,-258.75,-270.9083333,9.715833333,258.75,185.78186946032312,0.13936162654964782
3531,2023-05-28 03:00:00,2023-05-28 04:00:00,TAS1,891.518,0.0,882.603,T-V-MNSP1,2023-05-28 03:00:00,-428.825,-437.6041667,21.645,428.825,303.49086257552136,0.23142014855220522
3532,2023-05-28 04:00:00,2023-05-28 05:00:00,TAS1,898.273,0.0,889.29,T-V-MNSP1,2023-05-28 04:00:00,-426.475,-442.9625,22.14416667,426.475,302.1456010197638,0.229634927984681
3533,2023-05-28 05:00:00,2023-05-28 06:00:00,TAS1,942.153,0.0,932.732,T-V-MNSP1,2023-05-28 05:00:00,-422.7833333,-444.515,22.28333333,422.7833333,300.9681197316007,0.2220322502725914
3534,2023-05-28 06:00:00,2023-05-28 07:00:00,TAS1,1057.025,0.0,1046.455,T-V-MNSP1,2023-05-28 06:00:00,-380.1416667,-398.1025,18.15,380.1416667,283.50577367760184,0.19872875094640924
3535,2023-05-28 07:00:00,2023-05-28 08:00:00,TAS1,1201.714,0.0,1189.697,T-V-MNSP1,2023-05-28 07:00:00,-284.0333333,-278.3741667,9.505833333,284.0333333,228.0856724470712,0.15476757673592711
3536,2023-05-28 08:00:00,2023-05-28 09:00:00,TAS1,1414.78,0.0,1400.632,T-V-MNSP1,2023-05-28 08:00:00,-158.9833333,-165.4616667,3.7925,158.9833333,138.4145650412945,0.08874916916110479
3537,2023-05-28 09:00:00,2023-05-28 10:00:00,TAS1,1656.775,0.0,1640.207,T-V-MNSP1,2023-05-28 09:00:00,-35.13333333,-18.96083333,0.595,35.13333333,32.2978813565237,0.019278400163820226
3538,2023-05-28 10:00:00,2023-05-28 11:00:00,TAS1,1749.154,0.0,1731.662,T-V-MNSP1,2023-05-28 10:00:00,10.60833333,3.534166667,0.116666667,-10.60833333,-0.0,0.0
3539,2023-05-28 11:00:00,2023-05-28 12:00:00,TAS1,1587.827,0.0,1571.949,T-V-MNSP1,2023-05-28 11:00:00,-85.88333333,-108.1958333,1.838333333,85.88333333,76.27050424742531,0.046006162815165265
3540,2023-05-28 12:00:00,2023-05-28 13:00:00,TAS1,1316.766,0.0,1303.598,T-V-MNSP1,2023-05-28 12:00:00,-194.6,-232.0391667,7.125,194.6,162.15197698284774,0.10823133990490426
3541,2023-05-28 13:00:00,2023-05-28 14:00:00,TAS1,1142.063,0.0,1130.642,T-V-MNSP1,2023-05-28 13:00:00,-318.9333333,-344.1483333,13.915,318.9333333,261.18834304775055,0.1801826624996079
3542,2023-05-28 14:00:00,2023-05-28 15:00:00,TAS1,1274.605,0.0,1261.859,T-V-MNSP1,2023-05-28 14:00:00,-228.1166667,-251.29,7.943333333,228.1166667,190.07632324127954,0.12757008553184015
3543,2023-05-28 15:00:00,2023-05-28 16:00:00,TAS1,1366.42,0.0,1352.756,T-V-MNSP1,2023-05-28 15:00:00,-183.1583333,-173.6225,4.2525,183.1583333,158.13457481105772,0.10295793937367359
3544,2023-05-28 16:00:00,2023-05-28 17:00:00,TAS1,2045.719,0.0,2025.262,T-V-MNSP1,2023-05-28 16:00:00,198.2166667,243.5691667,7.796666667,-198.2166667,-0.0,0.0
3545,2023-05-28 17:00:00,2023-05-28 18:00:00,TAS1,2366.458,0.0,2342.793,T-V-MNSP1,2023-05-28 17:00:00,389.95,416.0016667,16.48583333,-389.95,-0.0,0.0
3546,2023-05-28 18:00:00,2023-05-28 19:00:00,TAS1,2404.494,0.0,2380.449,T-V-MNSP1,2023-05-28 18:00:00,404.1,442.2875,18.60666667,-404.1,-0.0,0.0
3547,2023-05-28 19:00:00,2023-05-28 20:00:00,TAS1,2333.859,0.0,2310.521,T-V-MNSP1,2023-05-28 19:00:00,407.825,431.4175,17.72416667,-407.825,-0.0,0.0
3548,2023-05-28 20:00:00,2023-05-28 21:00:00,TAS1,2306.026,0.0,2282.966,T-V-MNSP1,2023-05-28 20:00:00,421.6166667,444.0233333,18.75916667,-421.6166667,-0.0,0.0
3549,2023-05-28 21:00:00,2023-05-28 22:00:00,TAS1,2060.864,0.0,2040.255,T-V-MNSP1,2023-05-28 21:00:00,314.05,301.8283333,10.17,-314.05,-0.0,0.0
3550,2023-05-28 22:00:00,2023-05-28 23:00:00,TAS1,1603.302,0.0,1587.269,T-V-MNSP1,2023-05-28 22:00:00,19.625,23.04,0.23,-19.625,-0.0,0.0
3551,2023-05-28 23:00:00,2023-05-29 00:00:00,TAS1,1516.26,0.0,1501.097,T-V-MNSP1,2023-05-28 23:00:00,55.91666667,63.56833333,0.243333333,-55.91666667,-0.0,0.0
3552,2023-05-29 00:00:00,2023-05-29 01:00:00,TAS1,1447.467,0.0,1432.992,T-V-MNSP1,2023-05-29 00:00:00,67.00833333,63.27916667,0.295,-67.00833333,-0.0,0.0
