date,Battery (Charging) -  GWh,Exports -  GWh,Imports -  GWh,Coal (Brown) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Battery (Discharging) -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Temperature Max - C,Temperature Mean - C,Temperature Min - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Brown) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Exports Market Value - AUD,Imports Market Value - AUD,Coal (Brown) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Battery (Discharging) Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2011-06-01,0.00,-31.22,145.40,245.10,0.12,213.00,325.20,8.41,0.00,0.00,330.10,0.00,8.27,0.00,0.00,0.00,13423.00,172762.00,277158.00,139.00,150936.00,161480.00,5781.00,0.00,610.65,32.22,0.00,0.00,0.00,7490225.00,4730.00,7213598.00,10641903.00,373405.00,0.00,0.00,9037560.00,0.00,255252.00
2011-07-01,0.00,-32.15,152.00,218.10,0.11,259.40,332.10,17.32,0.00,0.00,336.00,0.00,7.18,0.00,0.00,0.00,13616.00,180339.00,246555.00,113.50,183795.00,165202.00,12732.00,0.00,604.21,35.13,0.00,0.00,0.00,6456234.00,5603.00,10348262.00,12120942.00,993872.00,0.00,0.00,9388634.00,0.00,237801.00
2011-08-01,0.00,-8.75,206.70,102.20,0.00,238.80,367.40,16.54,0.00,0.00,271.90,0.00,8.66,0.00,0.00,0.00,3352.00,254441.00,115524.00,1.82,169189.00,181872.00,11246.00,0.00,610.08,35.42,0.00,0.00,0.00,3354627.00,89.68,9022829.00,13138057.00,725172.00,0.00,0.00,8242174.00,0.00,298181.00
2011-09-01,0.00,-24.24,170.80,183.50,0.12,170.30,223.20,32.13,0.00,0.00,357.70,0.00,20.10,0.00,0.00,0.00,9230.00,208077.00,226832.00,153.30,120641.00,111121.00,26026.00,0.00,613.93,39.63,0.00,0.00,0.00,5772508.00,6440.00,6337426.00,7257902.00,1369482.00,0.00,0.00,10050354.00,0.00,763197.00
2011-10-01,0.00,-17.99,150.80,245.90,0.53,125.50,299.20,25.05,0.00,0.00,266.90,0.00,25.46,0.00,0.00,0.00,7723.00,185712.00,305594.00,727.50,88914.00,149119.00,20385.00,0.00,677.74,42.38,0.00,0.00,0.00,7040784.00,23121.00,3940508.00,8793336.00,878712.00,0.00,0.00,6605282.00,0.00,1025783.00
2011-11-01,0.00,-19.69,132.60,235.00,0.14,155.80,316.60,18.86,0.00,0.00,262.70,0.00,26.76,0.00,0.00,0.00,9384.00,160964.00,290661.00,163.40,110395.00,156900.00,13635.00,0.00,656.38,31.71,0.00,0.00,0.00,6843857.00,-14619.00,4813233.00,9420465.00,517656.00,0.00,0.00,6886580.00,0.00,820996.00
2011-12-01,0.00,-21.33,94.92,287.60,0.01,167.80,315.70,9.78,0.00,0.00,281.50,0.00,32.76,0.00,0.00,0.00,10223.00,117164.00,325120.00,15.57,118929.00,156441.00,6991.00,0.00,628.92,24.66,0.00,0.00,0.00,7045209.00,300.30,4327906.00,7823775.00,348038.00,0.00,0.00,6065241.00,0.00,778705.00
2012-01-01,0.00,-36.78,54.75,234.00,0.15,244.30,319.60,14.57,0.00,0.00,389.00,0.00,34.61,0.00,0.00,0.00,4656.00,65434.00,276449.00,184.70,173113.00,158366.00,11830.00,0.00,558.15,27.81,0.00,8725.00,-158142.00,6249691.00,6076.00,7916438.00,8964320.00,687208.00,0.00,0.00,9001218.00,0.00,886708.00
2012-02-01,0.00,-37.82,42.75,341.50,0.16,208.30,326.00,2.02,0.00,0.00,260.80,0.00,29.86,0.00,0.00,0.00,2326.00,53089.00,407727.00,201.00,147597.00,160542.00,1652.00,0.00,671.92,28.34,0.00,26266.00,-81125.00,9456134.00,4981.00,6510179.00,9248873.00,127015.00,0.00,0.00,6511323.00,0.00,810699.00
2012-03-01,0.00,-30.44,143.40,212.80,0.08,163.20,342.80,0.17,0.00,0.00,293.20,0.00,30.07,0.00,0.00,0.00,12105.00,174201.00,240614.00,115.00,115619.00,169421.00,171.30,0.00,611.48,26.31,0.00,0.00,0.00,5305950.00,1730.00,4581219.00,9175329.00,5832.00,0.00,0.00,6827846.00,0.00,774001.00
2012-04-01,0.00,-57.02,67.15,245.30,0.06,272.70,320.10,7.72,0.00,0.00,221.00,0.00,23.29,0.00,0.00,0.00,29268.00,83601.00,277387.00,80.23,193258.00,158062.00,5718.00,0.00,639.58,29.51,0.00,0.00,0.00,7442371.00,1768.00,8465540.00,9475164.00,331365.00,0.00,0.00,5272541.00,0.00,677971.00
2012-05-01,0.00,-34.19,109.30,346.50,0.18,212.00,296.60,2.10,0.00,0.00,270.10,0.00,17.58,0.00,0.00,0.00,17130.00,134557.00,391743.00,207.40,150231.00,147658.00,1570.00,0.00,672.58,29.81,0.00,0.00,0.00,10241425.00,6046.00,6601942.00,8766978.00,69938.00,0.00,0.00,7385913.00,0.00,511578.00
2012-06-01,0.00,-69.56,53.34,347.30,0.06,227.30,324.80,14.37,0.00,0.00,352.50,0.00,18.93,0.00,0.00,0.00,35844.00,61914.00,392713.00,81.42,161058.00,161718.00,10110.00,0.00,601.35,29.67,0.00,0.00,0.00,10487016.00,2064.00,5391082.00,10289340.00,702783.00,0.00,0.00,8687784.00,0.00,495398.00
2012-07-01,0.00,-16.73,175.20,63.53,0.17,291.60,439.90,28.95,0.00,0.00,274.70,0.00,15.50,0.00,0.00,0.00,6057.00,193502.00,71824.00,181.40,206624.00,217445.00,21174.00,0.00,560.47,82.38,0.00,0.00,0.00,6450341.00,37970.00,27399254.00,36624252.00,3372794.00,0.00,0.00,17902428.00,0.00,1235505.00
2012-08-01,0.00,-15.31,157.40,0.00,0.42,272.30,423.10,21.36,0.00,0.00,388.80,0.00,17.52,0.00,0.00,0.00,4051.00,175129.00,0.00,591.00,192929.00,209232.00,15923.00,0.00,472.53,64.62,0.00,0.00,0.00,0.00,26885.00,18408534.00,26494169.00,1671136.00,0.00,0.00,21687474.00,0.00,1109541.00
2012-09-01,0.00,-41.50,104.60,59.72,0.11,194.20,392.40,16.83,0.00,0.00,346.00,0.00,37.39,0.00,0.00,0.00,12432.00,120937.00,67523.00,146.40,137595.00,193767.00,11759.00,0.00,484.26,54.93,0.00,0.00,0.00,2657892.00,5680.00,12653650.00,22043524.00,1283756.00,0.00,0.00,15422307.00,0.00,2011955.00
2012-10-01,0.00,-63.50,42.14,295.90,0.06,112.00,406.40,16.67,0.00,0.00,288.20,0.00,44.06,0.00,0.00,0.00,30859.00,47553.00,334516.00,82.38,79357.00,199579.00,12183.00,0.00,585.14,51.60,0.00,0.00,0.00,15200953.00,3315.00,5995593.00,20954535.00,984105.00,0.00,0.00,13927886.00,0.00,2245297.00
2012-11-01,0.00,-61.59,46.31,313.80,0.44,118.70,383.00,15.97,0.00,0.00,277.80,0.00,43.74,0.00,0.00,0.00,32133.00,54069.00,354737.00,502.70,84113.00,189248.00,13295.00,0.00,606.55,71.10,0.00,0.00,0.00,17530575.00,70202.00,9100368.00,22454639.00,1458694.00,0.00,0.00,15079126.00,0.00,2789299.00
2012-12-01,0.00,-51.47,67.51,330.80,0.41,108.90,359.90,9.75,0.00,0.00,305.40,0.00,53.72,0.00,0.00,0.00,24776.00,80398.00,373976.00,479.20,77174.00,178539.00,8385.00,0.00,613.66,56.56,0.00,0.00,0.00,20714985.00,118943.00,9976705.00,22829884.00,1067041.00,0.00,0.00,18181210.00,0.00,2946004.00
2013-01-01,0.00,-26.62,97.33,326.30,0.45,184.80,370.10,14.50,0.00,0.00,282.30,0.00,55.91,0.00,0.00,0.00,13070.00,111045.00,368891.00,547.50,130934.00,183146.00,11956.00,0.00,635.19,67.59,0.00,0.00,0.00,19894587.00,451284.00,17120046.00,23074857.00,4160692.00,0.00,0.00,14550161.00,0.00,3305958.00
2013-02-01,0.00,-14.03,107.00,300.20,0.38,175.80,357.40,19.00,0.00,0.00,238.90,0.00,47.53,0.00,0.00,0.00,6883.00,117614.00,339396.00,505.30,124543.00,176509.00,14956.00,0.00,647.14,62.98,0.00,0.00,0.00,16705974.00,36573.00,11496502.00,20243385.00,1543277.00,0.00,0.00,12454331.00,0.00,2781930.00
2013-03-01,0.00,-28.60,104.40,313.20,0.18,167.90,352.50,23.77,0.00,0.00,304.30,0.00,47.20,0.00,0.00,0.00,12410.00,120753.00,354098.00,196.30,118959.00,174979.00,19605.00,0.00,627.14,61.34,0.00,0.00,0.00,16697308.00,6549.00,10084389.00,18813247.00,1578033.00,0.00,0.00,14037786.00,0.00,2719664.00
2013-04-01,0.00,-3.10,299.60,109.90,0.21,103.00,254.20,41.37,0.00,0.00,221.60,0.00,35.93,0.00,0.00,0.00,635.00,342880.00,124237.00,255.20,73000.00,128151.00,36270.00,0.00,685.80,79.53,0.00,0.00,0.00,7044013.00,15433.00,8097511.00,17669779.00,3538783.00,0.00,0.00,12540384.00,0.00,2763376.00
2013-05-01,0.00,-2.64,260.30,3.94,1.27,190.80,294.70,51.48,0.00,0.00,321.10,0.00,25.99,0.00,0.00,0.00,620.40,290588.00,4453.00,1353.00,135224.00,148734.00,49564.00,0.00,561.40,114.49,0.00,0.00,0.00,215287.00,237365.00,24188568.00,29908848.00,7321958.00,0.00,0.00,22524968.00,0.00,2826672.00
2013-06-01,0.00,-8.20,249.60,114.30,0.89,222.10,297.90,61.65,0.00,0.00,226.10,0.00,26.16,0.00,0.00,0.00,2958.00,279281.00,129225.00,964.50,157342.00,149323.00,56201.00,0.00,660.78,117.61,0.00,0.00,0.00,11100341.00,928255.00,24164292.00,27638342.00,12910397.00,0.00,0.00,13512572.00,0.00,2859549.00
2013-07-01,0.00,-20.99,194.60,116.80,0.18,213.70,329.70,26.57,0.00,0.00,364.00,0.00,21.22,0.00,0.00,0.00,6435.00,210925.00,132050.00,191.50,151450.00,166202.00,21896.00,0.00,552.27,72.48,0.00,0.00,0.00,8396268.00,14016.00,16458424.00,22400378.00,2467141.00,0.00,0.00,21458471.00,0.00,1477760.00
2013-08-01,0.00,-5.57,235.20,0.00,0.10,225.70,212.80,70.76,0.00,0.00,451.70,0.00,23.99,0.00,0.00,0.00,1237.00,257150.00,0.00,116.30,159937.00,105218.00,55369.00,0.00,484.22,74.24,0.00,0.00,0.00,0.00,185199.00,20372823.00,15645047.00,8435401.00,0.00,0.00,28679916.00,0.00,1709287.00
2013-09-01,0.00,-15.91,187.50,0.69,0.15,163.40,264.90,42.37,0.00,0.00,366.50,0.00,51.94,0.00,0.00,0.00,3661.00,200109.00,776.90,186.30,115804.00,133098.00,33011.00,0.00,474.77,63.22,0.00,0.00,0.00,29978.00,15277.00,10075280.00,15012199.00,2861150.00,0.00,0.00,19102893.00,0.00,3183922.00
2013-10-01,0.00,-29.51,147.70,207.40,0.03,102.80,234.90,21.48,0.00,0.00,380.90,0.00,62.19,0.00,0.00,0.00,9467.00,167170.00,234461.00,30.17,72835.00,121198.00,16939.00,0.00,565.98,58.44,0.00,0.00,0.00,11755576.00,1368.00,6197649.00,12922122.00,1634936.00,0.00,0.00,19276472.00,0.00,3572193.00
2013-11-01,0.00,-21.39,101.20,243.90,0.08,119.40,278.10,11.96,0.00,0.00,307.00,0.00,62.55,0.00,0.00,0.00,9356.00,116954.00,275787.00,112.30,84632.00,140266.00,8619.00,0.00,593.14,50.55,0.00,0.00,0.00,12257810.00,4059.00,6247088.00,13923498.00,712115.00,0.00,0.00,14706374.00,0.00,3116241.00
2013-12-01,0.00,-24.50,165.90,171.60,0.22,141.40,308.30,22.97,0.00,0.00,311.60,0.00,75.17,0.00,0.00,0.00,8267.00,192586.00,194013.00,227.20,100207.00,155692.00,18071.00,0.00,594.56,103.31,0.00,0.00,0.00,18032250.00,1091619.00,35380353.00,34186090.00,14829718.00,0.00,0.00,24658238.00,0.00,5981276.00
2014-01-01,0.00,-32.55,134.00,270.90,1.02,188.80,313.90,53.17,0.00,0.00,354.40,0.00,79.33,0.00,0.00,0.00,12753.00,155542.00,306324.00,1064.00,133792.00,158186.00,44728.00,0.00,613.01,116.30,0.00,0.00,0.00,33541693.00,1287826.00,44392660.00,39038799.00,20804446.00,0.00,0.00,26563147.00,0.00,7049263.00
2014-02-01,0.00,-25.37,132.00,250.30,0.10,158.90,272.10,44.91,0.00,0.00,302.20,0.00,66.65,0.00,0.00,0.00,10901.00,154660.00,282952.00,117.80,112613.00,137265.00,35084.00,0.00,627.05,62.47,0.00,0.00,0.00,15016046.00,11531.00,11407044.00,15981520.00,3903515.00,0.00,0.00,15583054.00,0.00,3831042.00
2014-03-01,0.00,-27.18,134.80,260.70,0.53,113.20,283.60,40.01,0.00,0.00,259.30,0.00,65.43,0.00,0.00,0.00,10967.00,161214.00,294806.00,764.40,80235.00,143917.00,29663.00,0.00,656.96,50.25,0.00,0.00,0.00,13156522.00,28724.00,5870249.00,14033841.00,2210321.00,0.00,0.00,11611371.00,0.00,3217193.00
2014-04-01,0.00,-21.57,186.00,189.70,0.02,87.57,251.20,61.25,0.00,0.00,261.80,0.00,49.26,0.00,0.00,0.00,7250.00,223454.00,214432.00,23.02,62050.00,126343.00,44058.00,0.00,652.68,48.99,0.00,0.00,0.00,9355372.00,1048.00,4462431.00,12083838.00,3197703.00,0.00,0.00,11534724.00,0.00,2370883.00
2014-05-01,0.00,-33.95,157.90,242.00,0.00,107.10,264.70,65.97,0.00,0.00,309.90,0.00,35.27,0.00,0.00,0.00,13555.00,181855.00,273591.00,4.05,75864.00,135310.00,47762.00,0.00,629.33,52.98,0.00,0.00,0.00,12853199.00,175.70,6034638.00,13648717.00,3733544.00,0.00,0.00,14824815.00,0.00,1833334.00
2014-06-01,0.00,-30.57,149.40,142.30,0.08,119.50,293.60,54.10,0.00,0.00,419.20,0.00,35.06,0.00,0.00,0.00,7839.00,163222.00,160887.00,98.55,84672.00,148693.00,38794.00,0.00,512.83,55.68,0.00,0.00,0.00,7937179.00,5340.00,7477877.00,15766057.00,3428619.00,0.00,0.00,18717081.00,0.00,1907965.00
2014-07-01,0.00,-45.99,142.90,188.90,0.18,119.50,283.60,32.19,0.00,0.00,521.10,0.00,28.07,0.00,0.00,0.00,12900.00,161746.00,213631.00,205.30,84661.00,143690.00,26666.00,0.00,497.19,55.45,0.00,0.00,0.00,9628163.00,75394.00,8546744.00,14816710.00,4414004.00,0.00,0.00,18161835.00,0.00,1453464.00
2014-08-01,0.00,-19.18,173.40,197.80,0.10,247.80,286.30,34.81,0.00,0.00,260.60,0.00,31.09,0.00,0.00,0.00,6002.00,203236.00,223663.00,127.50,175614.00,145140.00,26681.00,0.00,650.34,43.94,0.00,0.00,0.00,7783116.00,5748.00,10498449.00,11016257.00,1663873.00,0.00,0.00,8312810.00,0.00,1294898.00
2014-09-01,0.00,-45.18,133.90,183.90,0.07,105.80,219.50,41.03,0.00,0.00,378.60,0.00,65.66,0.00,0.00,0.00,13527.00,151861.00,207878.00,95.85,74992.00,111649.00,31061.00,0.00,554.24,42.89,0.00,0.00,0.00,7091631.00,2761.00,5020372.00,8968325.00,2067925.00,0.00,0.00,12022062.00,0.00,2696656.00
2014-10-01,0.00,-29.95,183.00,240.80,0.09,131.40,146.90,41.60,0.00,0.00,343.70,0.00,76.24,0.00,0.00,0.00,9487.00,212844.00,272201.00,124.40,93111.00,78595.00,30453.00,0.00,640.96,32.84,0.00,0.00,0.00,7688907.00,3064.00,4689146.00,4510861.00,1590564.00,0.00,0.00,8881728.00,0.00,2441967.00
2014-11-01,0.00,-43.75,92.66,225.20,0.12,117.50,231.50,54.41,0.00,0.00,339.80,0.00,74.29,0.00,0.00,0.00,17249.00,109525.00,254606.00,126.80,83238.00,118198.00,42122.00,0.00,580.44,34.53,0.00,0.00,0.00,6772803.00,4747.00,3921360.00,7217351.00,1776641.00,0.00,0.00,8738067.00,0.00,2430768.00
2014-12-01,0.00,-37.79,139.40,199.90,0.00,123.90,233.20,34.51,0.00,0.00,330.30,0.00,87.46,0.00,0.00,0.00,13675.00,166013.00,225992.00,0.00,87789.00,119336.00,26301.00,0.00,597.76,29.57,0.00,0.00,0.00,5864348.00,0.00,4052742.00,7051261.00,1166603.00,0.00,0.00,8321175.00,0.00,2503105.00
2015-01-01,0.00,-39.70,123.90,249.10,0.40,128.10,224.70,21.88,0.00,0.00,397.30,0.00,89.87,0.00,0.00,0.00,14355.00,146252.00,281609.00,440.10,90771.00,115067.00,17196.00,0.00,576.10,40.44,0.00,0.00,0.00,9894785.00,125122.00,8131679.00,8755509.00,2376038.00,0.00,0.00,10701463.00,0.00,3118489.00
2015-02-01,0.00,-20.03,126.50,241.70,0.13,162.00,237.20,28.56,0.00,0.00,331.60,0.00,75.52,0.00,0.00,0.00,8027.00,143819.00,273252.00,151.60,114805.00,120395.00,22628.00,0.00,602.19,50.28,0.00,0.00,0.00,11909968.00,97873.00,11019417.00,11392435.00,3180491.00,0.00,0.00,12615272.00,0.00,3387072.00
2015-03-01,0.00,-30.75,149.40,229.20,0.14,93.59,239.10,33.26,0.00,0.00,296.60,0.00,74.09,0.00,0.00,0.00,11582.00,172408.00,259192.00,145.90,66316.00,121189.00,25618.00,0.00,626.68,29.06,0.00,0.00,0.00,6682714.00,3506.00,2979761.00,7023789.00,929947.00,0.00,0.00,7213619.00,0.00,2113787.00
2015-04-01,0.00,-18.67,204.90,227.10,0.14,108.00,106.10,38.02,0.00,0.00,324.40,0.00,55.81,0.00,0.00,0.00,5898.00,231078.00,256804.00,164.40,76528.00,57784.00,28589.00,0.00,651.57,42.08,0.00,0.00,0.00,9481102.00,39370.00,5876451.00,3851156.00,2252473.00,0.00,0.00,10218821.00,0.00,2229051.00
2015-05-01,0.00,-31.01,180.90,242.50,0.06,137.60,130.00,26.74,0.00,0.00,398.50,0.00,39.89,0.00,0.00,0.00,8473.00,206056.00,274220.00,76.57,97512.00,70835.00,19134.00,0.00,607.54,40.87,0.00,0.00,0.00,10120223.00,38585.00,6758440.00,5154829.00,1554160.00,0.00,0.00,11152335.00,0.00,1517016.00
2015-06-01,0.00,-14.72,255.00,218.70,0.65,213.50,135.60,49.67,0.00,0.00,297.90,0.00,39.68,0.00,0.00,0.00,4023.00,293462.00,247308.00,818.70,151242.00,73680.00,37762.00,0.00,692.08,62.18,0.00,0.00,0.00,11006262.00,527575.00,15783834.00,8107215.00,4830351.00,0.00,0.00,14010286.00,0.00,2325248.00
2015-07-01,0.00,-14.89,223.80,213.80,1.49,245.90,125.90,39.25,0.00,0.00,429.30,0.00,31.71,0.00,0.00,0.00,3645.00,256118.00,241718.00,1693.00,174208.00,68425.00,30717.00,0.00,608.31,80.60,0.00,0.00,0.00,16743891.00,539194.00,27351547.00,9864686.00,7479468.00,0.00,0.00,19052997.00,0.00,2331002.00
2015-08-01,0.00,-20.77,280.10,177.30,0.74,234.60,124.80,36.53,0.00,0.00,374.80,0.00,35.04,0.00,0.00,0.00,5130.00,318159.00,200419.00,813.40,166235.00,67956.00,27994.00,0.00,642.70,64.82,0.00,0.00,0.00,11062031.00,405259.00,19351090.00,7956542.00,4172587.00,0.00,0.00,14659208.00,0.00,2126227.00
2015-09-01,0.00,-8.86,225.10,116.40,0.42,215.30,125.30,29.50,0.00,0.00,340.10,0.00,73.75,0.00,0.00,0.00,1884.00,254012.00,131637.00,430.80,152552.00,68263.00,22573.00,0.00,601.56,61.35,0.00,0.00,0.00,6644144.00,102387.00,15261730.00,7529501.00,2548214.00,0.00,0.00,17290858.00,0.00,4357150.00
2015-10-01,0.00,-24.00,150.20,191.00,0.07,202.30,146.90,22.24,0.00,0.00,355.30,0.00,85.20,0.00,0.00,0.00,7729.00,173899.00,215943.00,73.88,143327.00,75656.00,15928.00,0.00,591.08,42.38,0.00,0.00,0.00,7924916.00,6643.00,9630835.00,6374174.00,1374707.00,0.00,0.00,11923231.00,0.00,3502572.00
2015-11-01,0.00,-38.05,109.50,285.20,0.24,207.80,132.60,36.98,0.00,0.00,305.70,0.00,82.92,0.00,0.00,0.00,17783.00,127539.00,322486.00,261.20,147260.00,66784.00,28489.00,0.00,649.09,50.82,0.00,0.00,0.00,13782283.00,63208.00,12243352.00,6712511.00,2953864.00,0.00,0.00,12911225.00,0.00,4051471.00
2015-12-01,0.00,-45.46,150.40,308.80,1.38,241.80,170.50,43.29,0.00,0.00,368.10,0.00,97.41,0.00,0.00,0.00,20368.00,167372.00,349089.00,1517.00,171337.00,88367.00,36344.00,0.00,640.66,79.61,0.00,0.00,0.00,20699517.00,527550.00,26418613.00,14283689.00,7150714.00,0.00,0.00,18685434.00,0.00,6509910.00
2016-01-01,0.00,-29.28,186.80,286.90,0.65,184.60,150.70,21.37,0.00,0.00,378.20,0.00,99.93,0.00,0.00,0.00,12487.00,208099.00,324429.00,824.10,130826.00,79991.00,16365.00,0.00,633.97,58.14,0.00,0.00,0.00,13127487.00,55312.00,12011950.00,8285284.00,2068133.00,0.00,0.00,14344236.00,0.00,5023481.00
2016-02-01,0.00,-24.08,171.50,344.20,0.08,123.20,124.60,10.65,0.00,0.00,314.50,0.00,83.96,0.00,0.00,0.00,10475.00,188776.00,389148.00,80.72,87269.00,66976.00,8285.00,0.00,685.73,43.58,0.00,0.00,0.00,13949264.00,12931.00,6588616.00,5611419.00,960828.00,0.00,0.00,10803339.00,0.00,3418851.00
2016-03-01,0.00,-12.49,213.80,344.90,0.74,207.70,93.18,28.67,0.00,0.00,262.60,0.00,82.30,0.00,0.00,0.00,5637.00,240897.00,389970.00,1024.00,147176.00,48290.00,21478.00,0.00,740.23,61.01,0.00,0.00,0.00,21810727.00,446467.00,20724382.00,9372989.00,4969550.00,0.00,0.00,14799352.00,0.00,4553659.00
2016-04-01,0.00,-20.40,134.80,258.30,0.14,203.70,105.20,35.59,0.00,0.00,274.30,0.00,61.96,0.00,0.00,0.00,8758.00,158195.00,292087.00,190.70,144310.00,56348.00,25359.00,0.00,673.37,51.57,0.00,0.00,0.00,12080070.00,21322.00,12868085.00,6142121.00,2693048.00,0.00,0.00,9529201.00,0.00,3071976.00
2016-05-01,0.00,-34.08,144.10,74.06,0.47,241.70,88.05,39.49,0.00,0.00,513.00,0.00,44.23,0.00,0.00,0.00,8858.00,157910.00,83738.00,624.70,171251.00,47958.00,30176.00,0.00,452.57,75.08,0.00,0.00,0.00,2566766.00,137598.00,22823234.00,6930152.00,4627167.00,0.00,0.00,26543194.00,0.00,3124849.00
2016-06-01,0.00,-13.94,241.20,0.00,1.68,316.80,126.70,52.82,0.00,0.00,404.30,0.00,43.93,0.00,0.00,0.00,2839.00,259505.00,0.00,2067.00,224454.00,69002.00,40984.00,0.00,525.14,130.59,0.00,0.00,0.00,0.00,757621.00,49476839.00,15884717.00,11409311.00,0.00,0.00,36938598.00,0.00,5406904.00
2016-07-01,0.00,-17.96,172.00,0.00,10.87,313.80,162.00,93.03,0.00,0.00,475.40,0.00,35.05,0.00,0.00,0.00,3427.00,181578.00,0.00,14691.00,222322.00,85762.00,80061.00,0.00,480.50,254.43,0.00,0.00,0.00,0.00,6030425.00,91614686.00,31850102.00,43846313.00,0.00,0.00,55759367.00,0.00,8042222.00
2016-08-01,0.00,-9.04,292.80,0.00,0.54,276.80,126.10,33.09,0.00,0.00,423.30,0.00,38.83,0.00,0.00,0.00,1371.00,313144.00,0.00,712.90,196113.00,65805.00,27097.00,0.00,525.98,71.32,0.00,0.00,0.00,0.00,75183.00,23108102.00,10381476.00,3566685.00,0.00,0.00,16538348.00,0.00,2571322.00
2016-09-01,0.00,-12.21,289.30,0.00,1.42,234.30,143.40,33.07,0.00,0.00,347.30,0.00,81.79,0.00,0.00,0.00,1947.00,309842.00,0.00,2023.00,165981.00,73725.00,25240.00,0.00,554.58,63.17,0.00,0.00,0.00,0.00,22413.00,15517265.00,8327609.00,2660456.00,0.00,0.00,14291167.00,0.00,4894313.00
2016-10-01,0.00,-18.85,202.10,0.00,0.60,191.80,61.83,31.28,0.00,0.00,449.90,0.00,94.53,0.00,0.00,0.00,2214.00,209771.00,0.00,820.60,135926.00,29291.00,24359.00,0.00,433.19,62.82,0.00,0.00,0.00,0.00,52239.00,12464184.00,3967514.00,2061936.00,0.00,0.00,18079958.00,0.00,5600902.00
2016-11-01,0.00,-4.65,254.20,0.00,1.17,238.70,91.28,20.39,0.00,0.00,349.90,0.00,92.24,0.00,0.00,0.00,376.80,281072.00,0.00,1457.00,169160.00,44287.00,16454.00,0.00,538.45,64.35,0.00,0.00,0.00,0.00,299770.00,18679101.00,7226307.00,2616165.00,0.00,0.00,14301404.00,0.00,5705044.00
2016-12-01,0.00,-4.70,336.70,0.00,1.96,216.50,90.84,16.18,0.00,0.00,372.30,0.00,110.30,0.00,0.00,0.00,572.80,379055.00,0.00,2664.00,153386.00,43998.00,14231.00,0.00,575.62,95.97,0.00,0.00,0.00,0.00,1162274.00,22136189.00,7853774.00,4093641.00,0.00,0.00,19054466.00,0.00,10739911.00
2017-01-01,0.00,-3.15,303.40,0.00,2.10,261.60,172.40,28.13,0.00,0.00,355.50,0.00,117.30,0.00,0.00,0.00,555.90,348403.00,0.00,2818.00,185327.00,88760.00,22748.00,0.00,578.14,95.08,0.00,0.00,0.00,0.00,438607.00,26776665.00,16395181.00,4282433.00,0.00,0.00,22455717.00,0.00,9883698.00
2017-02-01,0.00,-7.21,235.30,0.00,3.94,240.40,160.20,40.97,0.00,0.00,331.60,0.00,96.20,0.00,0.00,0.00,1119.00,264907.00,0.00,5299.00,170313.00,80297.00,33644.00,0.00,550.48,265.90,0.00,0.00,0.00,0.00,6782219.00,74608878.00,36032845.00,29116190.00,0.00,0.00,35204367.00,0.00,17301570.00
2017-03-01,0.00,-14.22,238.00,0.00,3.37,228.70,235.30,36.65,0.00,0.00,396.30,0.00,93.31,0.00,0.00,0.00,2980.00,268856.00,0.00,4468.00,162043.00,119748.00,29388.00,0.00,517.32,132.16,0.00,0.00,0.00,0.00,1845415.00,42325536.00,34653826.00,11230279.00,0.00,0.00,36478220.00,0.00,11416478.00
2017-04-01,0.00,-29.24,206.90,0.00,0.01,125.70,262.20,56.54,0.00,0.00,319.70,0.00,66.72,0.00,0.00,0.00,4969.00,216055.00,0.00,9.32,89032.00,131630.00,42458.00,0.00,503.52,122.77,0.00,0.00,0.00,0.00,1149.00,16323331.00,31519250.00,8173832.00,0.00,0.00,31106871.00,0.00,7985716.00
