,Location,Location_code,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,wind_capex+wind_OM,pv_capex+pv_OM,hydrogen_storage_capex,electrolyser_capex+electrolyser_OM,wind_OM,pv_OM,electrolyser_OM,grid_electricity_cost,LCOH_sum
10,QLD1,Cell 1375,2021,3.8007695637237946,89750540.48809974,60,0.638721275196541,5066.751010049722,-6.346388027161528,-1.3247883906596718,-3.124258231882303,-3.469838943250168,32536783.013188064,-24830808.30091079,-1467886.2355570968,-12354.302026207775,AA,0,0,20167.992526080918,20236.435720566224,17516.415176052502,1717.4241932116279,Pipeline,998.54563957722,33395.0,-3297485.9624908757,1576800.0,0.0,0,1.0,0,1,2.3516142633933663,1.2251434441095501,0.08507931717949675,1.6028088542009529,0.22383299670625068,0.1527229737916908,0.4354705273873437,-1.463876315159572,3.8007695637237937
11,QLD1,Cell 1375,2021,3.8310585932393524,96218369.65707938,60,0.5687057177312919,5066.751010049753,-10.834420529037384,-5.077411772720825,-7.437317040779898,-7.655912818306416,38842388.1994154,-21839791.957294896,-2094656.6290687365,-21091.00529652611,AA,0,0,22184.79177868901,22260.079292622846,17516.415176052502,1734.7225774943581,Pipeline,998.5309908459524,36735.0,-4036875.4675196945,1576800.0,0.0,0,1.1,0,1,2.5867756897327037,1.3476577885205052,0.08593499953695768,1.6028088542009529,0.24621629637687575,0.16799527117085988,0.4354705273873437,-1.792118738751767,3.8310585932393533
12,QLD1,Cell 1375,2021,3.864388976762453,102703125.37176748,60,0.49285907225455644,5066.751010049755,-15.310590767882323,-8.811760308618567,-11.69322823167285,-11.774733129560397,45673141.511826165,-19523283.48550104,-2870786.768219004,-29804.61669481092,AA,0,0,24201.591031297106,24283.722864679472,17516.415176052502,1768.9986364967438,Pipeline,998.5019649687935,40074.0,-4771305.688437527,1576800.0,0.0,0,1.2000000000000002,0,1,2.82193711607204,1.4701721329314605,0.08763042575629253,1.6028088542009529,0.2685995960475009,0.18326756855002901,0.4354705273873437,-2.118159552198293,3.8643889767624526
13,QLD1,Cell 1375,2021,3.8998025189368866,109163865.61202615,60,0.41255564412498297,5066.751010049757,-19.79099837429065,-12.536461142806985,-15.913685242037786,-15.856497802519373,52905272.929718286,-17690447.950827375,-3729211.739008076,-38526.4768352858,AA,0,0,26218.390283905195,26307.36643673609,17516.415176052502,1779.1881388737897,Pipeline,998.4933362275403,43414.0,-5498359.657480659,1576800.0,0.0,0,1.3,0,1,3.0570985424113766,1.5926864773424152,0.08813441885102882,1.6028088542009529,0.2909828957181259,0.19853986592919803,0.4354705273873437,-2.440925773868887,3.8998025189368866
14,QLD1,Cell 1375,2021,3.9365674000897464,115623024.09793326,60,0.32960239162762484,5066.751010049758,-24.279610222262452,-16.238975302425843,-20.119534713281794,-19.92236138222941,60376047.68461999,-16131569.617719518,-4622950.574353391,-47264.30789933757,AA,0,0,28235.189536513288,28331.010008792717,17516.415176052502,1787.7912572037865,Pipeline,998.4860508784337,46753.0,-6222192.874019331,1576800.0,0.0,0,1.4000000000000001,0,1,3.292259968750714,1.7152008217533705,0.08855993943692422,1.6028088542009529,0.313366195388751,0.21381216330836716,0.4354705273873437,-2.7622621840522146,3.936567400089747
15,QLD1,Cell 1375,2021,3.9743747437993697,122073893.50658892,60,0.24413052995391457,5066.751010049757,-28.7807342971319,-19.938590985647025,-24.31859519681007,-23.97819522394325,68073648.5287429,-14821791.86801935,-5538963.903885163,-56026.49609841677,AA,0,0,30251.988789121377,30354.653580849335,17516.415176052502,1788.0801865114531,Pipeline,998.4858062054219,50093.0,-6942751.5444581825,1576800.0,0.0,0,1.5,0,1,3.5274213950900504,1.8377151661643252,0.08857423012025305,1.6028088542009529,0.33574949505937596,0.2290844606875362,0.4354705273873437,-3.0821449017762097,3.9743747437993724
16,SA1,Cell 266,2021,3.1039282526606224,24476735.35590582,60,1.0,5428.423041305802,37.60315858285714,29.49983359324646,12.96025685954341,13.136614285714288,0.0,-90060058.2857143,0.0,73200.81537462857,AA,0,0,0.0,0.0,16349.373217671196,2519.9999999990923,Pipeline,997.8659970670658,16591.0,3337909.7586673964,1576800.0,0.0,0,0.0,0,1,0.0,0.0,0.12475307651761314,1.497353238632115,0.0,0.0,0.40778954740036955,1.4818219375108939,3.103928252660622
17,SA1,Cell 266,2021,3.188144911224131,29790592.26959942,60,0.9799222425993445,5428.423041305803,33.434216752276484,26.594112280450528,11.622768310926466,11.74094634361852,1808204.0017494767,-82300048.32617417,0.0,65085.275277764886,AA,0,0,1881.8725409860895,1219.2311431773974,16349.373217671196,2529.524789572821,Pipeline,997.8579312222706,16591.0,2866003.501176117,1576800.0,0.0,0,0.1,0,1,0.21942879558033856,0.07381403832888936,0.12522359082428894,1.497353238632115,0.020885825385119586,0.0092014526914073,0.40778954740036955,1.2723252478584992,3.188144911224131
18,SA1,Cell 266,2021,3.272794186941808,35088273.30302873,60,0.9585771531212867,5428.423041305829,29.254299103540724,23.706782866079365,10.302987098396825,10.345278401522751,3730544.004257151,-74654174.36739226,0.0,56948.368921559275,AA,0,0,3763.745081972179,2438.4622863547947,16349.373217671196,2522.804216587762,Pipeline,997.8636223819774,16591.0,2396879.439050443,1576800.0,0.0,0,0.2,0,1,0.43885759116067713,0.14762807665777872,0.12489160257691072,1.497353238632115,0.04177165077023917,0.0184029053828146,0.40778954740036955,1.0640636779143264,3.272794186941808
19,SA1,Cell 266,2021,3.3579178844124593,40389853.91431607,60,0.9358151693077782,5428.423041305834,25.062110342246374,20.796961870062614,8.97315780647802,8.949610459426983,5780489.593200236,-67135905.99504574,0.0,48787.57479957294,AA,0,0,5645.617622958269,3657.6934295321926,16349.373217671196,2520.0,Pipeline,997.8659970670658,16591.0,1928388.2584131304,1576800.0,0.0,0,0.30000000000000004,0,1,0.6582863867410158,0.22144211498666808,0.12475307651765806,1.497353238632115,0.06265747615535877,0.0276043580742219,0.40778954740036955,0.8560830675350021,3.357917884412459
20,SA1,Cell 266,2021,3.443539921176218,45700274.06526604,60,0.9108238338363057,5428.423041305803,20.850614124889095,17.875743435131433,7.622387416737508,7.553942517331214,8031210.722398845,-59818413.16295475,0.0,40589.19549645077,AA,0,0,7527.490163944358,4876.9245727095895,16349.373217671196,2526.073250048355,Pipeline,997.8608540776152,16591.0,1460031.7823744996,1576800.0,0.0,0,0.4,0,1,0.8777151823213543,0.29525615331555743,0.12505308938426543,1.497353238632115,0.08354330154047834,0.0368058107656292,0.40778954740036955,0.6481622575229259,3.4435399211762174
21,SA1,Cell 266,2021,3.529674274060467,51017932.790741,60,0.8844816845901717,5428.423041305842,16.627419090294826,14.99228160928345,6.275887835136003,6.1582745752354455,10403586.218876734,-52622574.698143035,0.0,32368.042495773927,AA,0,0,9409.362704930447,6096.155715886986,16349.373217671196,2539.416359203061,Pipeline,997.8495547783808,16591.0,992020.4065204136,1576800.0,0.0,0,0.5,0,1,1.0971439779016927,0.3690701916444467,0.12571221560044643,1.497353238632115,0.10442912692559793,0.046007263457036485,0.40778954740036955,0.44039465028176655,3.5296742740604676
22,SA1,Cell 266,2021,3.6163565043648576,56329100.03015383,60,0.8551331201090764,5428.423041305803,12.378186786143475,12.103493109197196,4.9467400499505,4.762606633139676,13046719.646646162,-45697494.16462286,0.0,24096.203610359295,AA,0,0,11291.235245916538,7315.386859064385,16349.373217671196,2546.2401335502013,Pipeline,997.8437762250195,16591.0,525968.603190647,1576800.0,0.0,0,0.6000000000000001,0,1,1.3165727734820316,0.44288422997333615,0.12604929231704226,1.497353238632115,0.12531495231071754,0.0552087161484438,0.40778954740036955,0.23349696996033287,3.616356504364858
23,SA1,Cell 266,2021,3.705313153144522,61668160.20817015,60,0.8225431414530225,5428.423041305803,8.225566107899741,9.204192553060034,3.604939027230037,3.410496925425457,15981775.02394055,-39362955.68485734,-298620.1042296837,16012.435356711494,AA,0,0,13173.107786902627,8534.618002241781,16349.373217671196,2581.078726183572,Pipeline,997.8142739794406,18211.0,61922.98558034915,1576800.0,0.0,0,0.7000000000000001,0,1,1.53600156906237,0.5166982683022253,0.12777016726308005,1.497353238632115,0.14620077769583711,0.0644101688398511,0.40778954740036955,0.027489909884731354,3.705313153144522
24,SA1,Cell 266,2021,3.7980728973332547,67018614.11414147,60,0.786399280009878,5428.423041305858,4.2796783513827625,6.3804055880569965,2.284553253380591,2.1413615749661146,19236893.29218112,-33917323.42873142,-1166083.5411527976,8331.107190691777,AA,0,0,15054.980327888716,9753.849145419179,16349.373217671196,2627.3639270609488,Pipeline,997.7750784419709,20812.0,-394829.1650372015,1576800.0,0.0,0,0.8,0,1,1.7554303646427085,0.5905123066311149,0.13005629712166009,1.497353238632115,0.16708660308095669,0.0736116215312584,0.40778954740036955,-0.1752793096943436,3.7980728973332543
25,SA1,Cell 266,2021,3.893549984037611,72351844.4371812,60,0.746401060105974,5428.423041305863,0.4385013157693128,3.5719866259537594,0.994139006776294,0.9204683661148265,22839135.308051605,-29149546.263224903,-2364278.3210653868,853.6158946975954,AA,0,0,16936.852868874805,10973.080288596575,16349.373217671196,2656.3510972082277,Pipeline,997.750531336371,23414.0,-843535.5298730524,1576800.0,0.0,0,0.9,0,1,1.9748591602230472,0.6643263449600041,0.1314879467870922,1.497353238632115,0.18797242846607626,0.08281307422266568,0.40778954740036955,-0.37447670656464777,3.893549984037611
26,SA1,Cell 266,2021,3.991316488827008,77676778.78899056,60,0.7018391920120924,5428.423041305803,-3.3490342338506083,0.8306617743484216,-0.27562178358597933,-0.2678776737890277,26852379.74590664,-25015903.58925212,-3785605.170527173,-6519.453308562517,AA,0,0,18818.725409860894,12192.311431773973,16349.373217671196,2677.005882070341,Pipeline,997.7330403159444,26015.0,-1286157.7217943172,1576800.0,0.0,0,1.0,0,1,2.1942879558033854,0.7381403832888934,0.13250802453235913,1.497353238632115,0.20885825385119586,0.09201452691407297,0.40778954740036955,-0.5709731134297451,3.9913164888270076
27,SA1,Cell 266,2021,4.09541033368651,82974684.29729436,60,0.6477704357627292,5428.423041305851,-7.00039466660654,-1.7826709601155988,-1.4941809326238913,-1.3798874655233706,31721815.085160647,-22261786.58238999,-5730266.78570064,-13627.434950994064,AA,0,0,20700.597950846986,13411.54257495137,16349.373217671196,2670.509117507156,Pipeline,997.738541948735,28616.0,-1711506.5886484513,1576800.0,0.0,0,1.1,0,1,2.4137167513837245,0.8119544216177828,0.1321871727212766,1.497353238632115,0.2297440792363155,0.10121597960548027,0.40778954740036955,-0.7598012506683891,4.095410333686511
28,SA1,Cell 266,2021,4.201173114726129,88288662.02596141,60,0.5911183585906398,5428.423041305855,-10.621183228277255,-4.363008222407977,-2.7078729648510484,-2.4734010247098617,36823904.45728587,-19867127.34527496,-7801732.137749985,-20675.90335104639,AA,0,0,22582.470491833075,14630.77371812877,16349.373217671196,2680.157711990075,Pipeline,997.7303712626536,31218.0,-2134892.167623378,1576800.0,0.0,0,1.2000000000000002,0,1,2.633145546964063,0.8857684599466723,0.13266368078675708,1.497353238632115,0.2506299046214351,0.1104174322968876,0.40778954740036955,-0.9477578116034782,4.20117311472613
29,SA1,Cell 266,2021,4.308319892513242,93601340.00501612,60,0.5322270205580161,5428.423041305847,-14.211203118659126,-6.91226672465308,-3.9174726335907595,-3.549390573404262,42127661.793027654,-17794274.59240226,-9993336.0104251,-27664.475404323097,AA,0,0,24464.343032819164,15850.004861306164,16349.373217671196,2688.5007684678644,Pipeline,997.7233061408309,33819.0,-2555014.944858137,1576800.0,0.0,0,1.3,0,1,2.8525743425444015,0.9595824982755614,0.13307570689722284,1.497353238632115,0.27151573000655466,0.11961888498829489,0.40778954740036955,-1.1342658938360577,4.308319892513243
30,SA1,Cell 266,2021,4.416686802710124,98913290.86715476,60,0.4719066941544692,5428.423041305863,-17.767205785397568,-9.425787327301338,-5.113004723071347,-4.6091727611518705,47560113.90474459,-15961228.64481298,-12296051.912408486,-34586.82726224059,AA,0,0,26346.215573805253,17069.236004483562,16349.373217671196,2696.1134905552444,Pipeline,997.7168594855682,36421.0,-2972308.0295874407,1576800.0,0.0,0,1.4000000000000001,0,1,3.07200313812474,1.0333965366044506,0.13345165996729083,1.497353238632115,0.29240155539167423,0.1288203376797022,0.40778954740036955,-1.319517770618473,4.416686802710123
