,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time,,
124,0,0,0,0,0,0,-1542.934057,0,0,1542.934057,0,-1520.512289,1520.512289,-27.01417773,22.42176751,0,0,1227.215532,0.032663361,0,0,27.01417773,6/01/2021 4:00,,
125,0,0,0,0,0,0,-569.1911381,0,0,569.1911381,0,-560.9197079,560.9197079,-9.965578566,8.27143021,0,0,1227.215532,0.033733918,0,0,9.965578566,6/01/2021 5:00,,
126,-10877.59153,0,10877.59153,-10877.59153,0,-2856.491965,-655.9679828,-1.14E-13,0,655.9679828,2856.491965,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,1227.215532,0.031697273,7122.204946,8088.386781,251.945575,6/01/2021 6:00,,
127,-9042.649459,0,9042.649459,-9042.649459,0,-5347.402018,0,0,0,0,5347.402018,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,1227.215532,0.031894055,6113.65612,6533.263391,251.945575,6/01/2021 7:00,,
128,0,0,0,0,0,-7664.837556,-894.4537862,0,-9.09E-13,894.4537862,7664.837556,-8434.908554,8434.908554,-149.8587814,124.3827886,0,0,1227.215532,0.035030868,0,0,149.8587814,6/01/2021 8:00,,
129,0,0,0,0,0,-8515.582046,-1307.099949,0,0,1307.099949,8515.582046,-9679.939737,9679.939737,-171.9786248,142.7422586,0,0,1227.215532,0.03669341,0,0,171.9786248,6/01/2021 9:00,,
130,0,0,0,0,0,-8727.383696,-2549.470859,0,0,2549.470859,8727.383696,-11112.9804,11112.9804,-197.4387381,163.8741526,0,0,1227.215532,0.039445693,0,0,197.4387381,6/01/2021 10:00,,
131,0,0,0,0,0,-9071.502413,-2943.677606,-4.55E-13,0,2943.677606,9071.502413,-11840.57659,11840.57659,-210.365574,174.6034264,0,0,1227.215532,0.037615131,0,0,210.365574,6/01/2021 11:00,,
132,0,0,0,0,0,-9071.502413,-2884.908122,0,0,2884.908122,9071.502413,-11782.66114,11782.66114,-209.3366193,173.749394,0,0,1227.215532,0.040930714,0,0,209.3366193,6/01/2021 12:00,,
133,0,0,0,0,0,-9041.902071,-4086.784157,0,0,4086.784157,9041.902071,-12937.90144,12937.90144,-229.8611931,190.7847902,0,0,1227.215532,0.044045462,0,0,229.8611931,6/01/2021 13:00,,
134,0,0,0,0,0,-8259.438848,-3595.004483,0,0,3595.004483,8259.438848,-11682.17571,11682.17571,-207.5513452,172.2676165,0,0,1227.215532,0.045792619,0,0,207.5513452,6/01/2021 14:00,,
135,0,0,0,0,0,-7933.835086,-5664.436197,0,0,5664.436197,7933.835086,-13400.66253,13400.66253,-238.0828368,197.6087545,0,0,1227.215532,0.056056703,0,0,238.0828368,6/01/2021 15:00,,
136,11636.15758,-11636.15758,0,0,11636.15758,-6794.280885,-4841.876694,0,0,4841.876694,6794.280885,0,0,0,0,0,0,1227.215532,0.134749333,-8360.250221,-8224.905352,0,6/01/2021 16:00,,
137,0,0,0,0,0,-3983.191835,-5118.443445,0,-9.09E-13,5118.443445,3983.191835,-8969.371202,8969.371202,-159.3543107,132.2640779,0,0,1227.215532,0.04558795,0,0,159.3543107,6/01/2021 17:00,,
138,0,0,0,0,0,-650.2640862,-4727.566498,-9.09E-13,0,4727.566498,650.2640862,-5299.680474,5299.680474,-94.15675968,78.15011054,0,0,1227.215532,0.046913484,0,0,94.15675968,6/01/2021 18:00,,
139,5344.296317,-5344.296317,0,0,5344.296317,0,-5344.296317,0,0,5344.296317,0,0,0,0,0,0,0,1227.215532,0.116810026,-4159.987219,-3821.214418,0,6/01/2021 19:00,,
140,0,0,0,0,0,0,-3901.08175,0,0,3901.08175,0,-3844.39161,3844.39161,-68.30137377,56.69014023,0,0,1227.215532,0.047554354,0,0,68.30137377,6/01/2021 20:00,,
141,0,0,0,0,0,0,-3010.92313,0,0,3010.92313,0,-2967.168688,2967.168688,-52.71619496,43.75444182,0,0,1227.215532,0.03511892,0,0,52.71619496,6/01/2021 21:00,,
142,0,0,0,0,0,0,-2902.555141,0,0,2902.555141,0,-2860.375493,2860.375493,-50.81885393,42.17964876,0,0,1227.215532,0.035437648,0,0,50.81885393,6/01/2021 22:00,,
143,0,0,0,0,0,0,-2319.130462,0,0,2319.130462,0,-2285.429084,2285.429084,-40.60407002,33.70137811,0,0,1227.215532,0.035460241,0,0,40.60407002,6/01/2021 23:00,,
144,0,0,0,0,0,0,-1637.002683,0,0,1637.002683,0,-1613.213919,1613.213919,-28.66116101,23.78876363,0,-1227.215532,0,0.038440807,0,0,1255.876693,7/01/2021 0:00,,
145,0,0,0,0,0,0,-1626.198437,0,0,1626.198437,0,-1602.56668,1602.56668,-28.47199685,23.63175739,0,0,0,0.035852883,0,0,28.47199685,7/01/2021 1:00,,
146,0,0,0,0,0,0,-1591.531478,0,0,1591.531478,0,-1568.403497,1568.403497,-27.86503675,23.1279805,0,0,0,0.035677752,0,0,27.86503675,7/01/2021 2:00,,
147,0,0,0,0,0,0,-1908.025211,0,0,1908.025211,0,-1880.297974,1880.297974,-33.40630919,27.72723663,0,0,0,0.035527355,0,0,33.40630919,7/01/2021 3:00,,
148,0,0,0,0,0,0,-1712.681896,0,0,1712.681896,0,-1687.79337,1687.79337,-29.98617662,24.8885266,0,0,0,0.033007276,0,0,29.98617662,7/01/2021 4:00,,
149,0,0,0,0,0,0,-449.787257,0,0,449.787257,0,-443.2509923,443.2509923,-7.87501763,6.536264633,0,0,0,0.034473852,0,0,7.87501763,7/01/2021 5:00,,
150,0,0,0,0,0,-311.2163445,-1048.914447,0,0,1048.914447,311.2163445,-1340.365503,1340.365503,-23.81360031,19.76528826,0,0,0,0.034607111,0,0,23.81360031,7/01/2021 6:00,,
151,0,0,0,0,0,-1344.633861,0,0,0,0,1344.633861,-1325.093773,1325.093773,-23.54227515,19.54008838,0,0,0,0.037820184,0,0,23.54227515,7/01/2021 7:00,,
152,0,0,0,0,0,-2524.048284,-408.3402823,0,0,408.3402823,2524.048284,-2889.775381,2889.775381,-51.34118697,42.61318519,0,0,0,0.040222023,0,0,51.34118697,7/01/2021 8:00,,
153,0,0,0,0,0,-3934.48689,0,0,0,0,3934.48689,-3877.311309,3877.311309,-68.88624153,57.17558047,0,0,0,0.036766527,0,0,68.88624153,7/01/2021 9:00,,
154,0,0,0,0,0,-4333.442893,-599.6792655,0,0,599.6792655,4333.442893,-4861.434508,4861.434508,-86.37066384,71.68765099,0,0,0,0.037468088,0,0,86.37066384,7/01/2021 10:00,,
155,0,0,0,0,0,-6838.268644,-465.6157959,0,0,465.6157959,6838.268644,-7197.745103,7197.745103,-127.8787201,106.1393377,0,0,0,0.036381533,0,0,127.8787201,7/01/2021 11:00,,
156,0,0,0,0,0,-8340.810306,-789.4681519,0,0,789.4681519,8340.810306,-8997.59814,8997.59814,-159.8558045,132.6803178,0,0,0,0.036871991,0,0,159.8558045,7/01/2021 12:00,,
157,0,0,0,0,0,-6711.612201,-1864.743428,0,-9.09E-13,1864.743428,6711.612201,-8451.724864,8451.724864,-150.1575483,124.6307651,0,0,0,0.035942009,0,0,150.1575483,7/01/2021 13:00,,
158,0,0,0,0,0,-4015.740418,-2695.620287,0,0,2695.620287,4015.740418,-6613.831864,6613.831864,-117.504627,97.52884044,0,0,0,0.033924255,0,0,117.504627,7/01/2021 14:00,,
159,0,0,0,0,0,-2672.639642,-2976.205146,-4.55E-13,0,2976.205146,2672.639642,-5566.756326,5566.756326,-98.90176214,82.08846257,0,0,0,0.036049976,0,0,98.90176214,7/01/2021 15:00,,
160,-8013.748481,0,8013.748481,-8013.748481,0,-3478.099147,-2898.203849,0,0,2898.203849,3478.099147,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,0,0.031094179,6131.021262,5446.717681,251.945575,7/01/2021 16:00,,
161,0,0,0,0,0,-1680.969221,-5282.013348,0,0,5282.013348,1680.969221,-6861.797185,6861.797185,-121.9101023,101.1853849,0,0,0,0.033212952,0,0,121.9101023,7/01/2021 17:00,,
162,0,0,0,0,0,-155.0774888,-3349.586104,0,0,3349.586104,155.0774888,-3453.734163,3453.734163,-61.36075923,50.92943016,0,0,0,0.034842484,0,0,61.36075923,7/01/2021 18:00,,
163,0,0,0,0,0,0,-9555.10148,0,0,9555.10148,0,-9416.247675,9416.247675,-167.2937404,138.8538046,0,0,0,0.035823338,0,0,167.2937404,7/01/2021 19:00,,
164,0,0,0,0,0,0,-9299.90545,0,0,9299.90545,0,-9164.760129,9164.760129,-162.8256876,135.1453207,0,0,0,0.034979538,0,0,162.8256876,7/01/2021 20:00,,
165,-7886.343,0,7886.343,-7886.343,0,0,-6503.708477,0,0,6503.708477,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,0,0.031792588,5846.874073,5612.775996,251.945575,7/01/2021 21:00,,
166,0,0,0,0,0,0,-7312.380379,0,0,7312.380379,0,-7206.117579,7206.117579,-128.0274697,106.2627998,0,0,0,0.034138654,0,0,128.0274697,7/01/2021 22:00,,
167,0,0,0,0,0,0,-3595.858618,0,0,3595.858618,0,-3543.60395,3543.60395,-62.95743059,52.25466739,0,0,0,0.033523623,0,0,62.95743059,7/01/2021 23:00,,
168,0,0,0,0,0,0,-8128.264976,0,0,8128.264976,0,-8010.14582,8010.14582,-142.3122354,118.1191554,0,0,0,0.033719927,0,0,142.3122354,8/01/2021 0:00,,
169,0,0,0,0,0,0,-9097.912741,0,0,9097.912741,0,-8965.702758,8965.702758,-159.2891353,132.2099823,0,0,0,0.028406034,0,0,159.2891353,8/01/2021 1:00,,
170,0,0,0,0,0,0,-6291.3391,0,0,6291.3391,0,-6199.913973,6199.913973,-110.1507559,91.42512736,0,0,0,0.028625013,0,0,110.1507559,8/01/2021 2:00,,
171,0,0,0,0,0,0,-7389.108637,0,0,7389.108637,0,-7281.73083,7281.73083,-129.3708523,107.3778074,0,0,0,0.028545957,0,0,129.3708523,8/01/2021 3:00,,
172,0,0,0,0,0,0,-6660.685622,0,0,6660.685622,0,-6563.893187,6563.893187,-116.6173916,96.79243507,0,0,0,0.030596581,0,0,116.6173916,8/01/2021 4:00,,
173,0,0,0,0,0,0,-5716.6716,0,0,5716.6716,0,-5633.597485,5633.597485,-100.0892954,83.07411519,0,0,0,0.031849908,0,0,100.0892954,8/01/2021 5:00,,
174,0,0,0,0,0,-155.0774888,-6296.277163,0,0,6296.277163,155.0774888,-6357.604194,6357.604194,-112.9523588,93.75045779,0,0,0,0.031786808,0,0,112.9523588,8/01/2021 6:00,,
175,0,0,0,0,0,-117.3400011,-2535.327629,0,0,2535.327629,117.3400011,-2614.119323,2614.119323,-46.44374431,38.54830778,0,0,0,0.033692283,0,0,46.44374431,8/01/2021 7:00,,
176,0,0,0,0,0,-136.0908153,-5023.219645,0,0,5023.219645,136.0908153,-5084.335863,5084.335863,-90.3308402,74.97459737,0,0,0,0.03340124,0,0,90.3308402,8/01/2021 8:00,,
177,0,0,0,0,0,-418.650255,-7155.282819,0,0,7155.282819,418.650255,-7463.869416,7463.869416,-132.606817,110.0636581,0,0,0,0.033238339,0,0,132.606817,8/01/2021 9:00,,
178,0,0,0,0,0,-336.8070784,-9565.577134,0,-3.98E-13,9565.577134,336.8070784,-9758.483729,9758.483729,-173.3740764,143.9004834,0,0,0,0.030910463,0,0,173.3740764,8/01/2021 10:00,,
179,0,0,0,0,0,-725.7390618,-10441.35935,0,0,10441.35935,725.7390618,-11004.81922,11004.81922,-195.5170928,162.279187,0,0,0,0.032227686,0,0,195.5170928,8/01/2021 11:00,,
180,0,0,0,0,0,-575.02497,-13320.71865,0,0,13320.71865,575.02497,-13693.81203,13693.81203,-243.2910767,201.9315936,0,0,0,0.032596826,0,0,243.2910767,8/01/2021 12:00,,
181,0,0,0,0,0,-847.5603895,-13645.78877,-787.7687241,0,13645.78877,847.5603895,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,251.945575,0.032670643,0,0,0,8/01/2021 13:00,,
182,901.3621171,-901.3621171,0,0,901.3621171,-896.9729126,-14433.5575,0,0,14433.5575,896.9729126,-14180.93665,14180.93665,-251.945575,248.2316431,95.40686792,0,347.3524429,0.035702974,-814.5417707,-626.0840417,156.5387071,8/01/2021 14:00,,
183,818.4304329,-818.4304329,0,0,818.4304329,-878.2220983,-14433.5575,0,0,14433.5575,878.2220983,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,599.2980179,0.035161476,-726.2804498,-586.5875157,0,8/01/2021 15:00,,
184,942.483737,-942.483737,0,0,942.483737,-898.9777166,-14433.5575,0,-7.96E-13,14433.5575,898.9777166,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,599.2980179,0.035879104,-585.8653594,-691.2823348,251.945575,8/01/2021 16:00,,
185,710.5161168,-710.5161168,0,0,710.5161168,-667.0100964,-14433.5575,0,0,14433.5575,667.0100964,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,599.2980179,0.039555483,-633.4636516,-523.5111519,251.945575,8/01/2021 17:00,,
186,179.3609764,-179.3609764,0,0,179.3609764,-135.854956,-14433.5575,0,0,14433.5575,135.854956,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,599.2980179,0.046143739,-105.8513361,-132.4698996,251.945575,8/01/2021 18:00,,
187,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,599.2980179,0.047328136,-21.77269956,-32.19359167,251.945575,8/01/2021 19:00,,
188,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,705.4102627,0.034778731,0,0,145.8333302,8/01/2021 20:00,,
189,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,811.5225075,0.032978067,0,0,145.8333302,8/01/2021 21:00,,
190,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,917.6347523,0.03413629,0,0,145.8333302,8/01/2021 22:00,,
191,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,1023.746997,0.034076252,0,0,145.8333302,8/01/2021 23:00,,
192,0,0,0,0,0,0,-14390.05148,-43.50602036,0,14390.05148,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,-693.3305302,330.4164668,0.033389084,0,0,945.2761052,9/01/2021 0:00,,
193,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,436.5287116,0.032549818,0,0,145.8333302,9/01/2021 1:00,,
194,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,542.6409564,0.031466686,0,0,145.8333302,9/01/2021 2:00,,
195,0,0,0,0,0,0,-8267.962981,0,0,8267.962981,0,-8147.813747,8147.813747,-144.7581123,120.1492332,0,0,542.6409564,0.031846687,0,0,144.7581123,9/01/2021 3:00,,
196,0,0,0,0,0,0,-12159.18289,0,0,12159.18289,0,-11982.48683,11982.48683,-212.8868218,176.6960621,0,0,542.6409564,0.030657331,0,0,212.8868218,9/01/2021 4:00,,
197,0,0,0,0,0,0,-11708.08127,0,0,11708.08127,0,-11537.94057,11537.94057,-204.9887918,170.1406972,0,0,542.6409564,0.030811657,0,0,204.9887918,9/01/2021 5:00,,
198,0,0,0,0,0,-916.0775158,-13577.27165,-567.4249641,0,13577.27165,916.0775158,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,794.5865314,0.029375077,0,0,0,9/01/2021 6:00,,
199,0,0,0,0,0,-2674.526516,-7397.507631,0,0,7397.507631,2674.526516,-9925.668328,9925.668328,-176.3443612,146.3658198,0,0,794.5865314,0.028520443,0,0,176.3443612,9/01/2021 7:00,,
200,0,0,0,0,0,-59.79166539,-14433.5575,0,-2358.002005,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,1046.532106,0.030316555,0,0,0,9/01/2021 8:00,,
201,0,0,0,0,0,-1348.52554,-13144.82362,-1288.733874,0,13144.82362,1348.52554,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,1298.477681,0.029279206,0,0,0,9/01/2021 9:00,,
202,0,0,0,0,0,-59.79166539,-14433.5575,0,-1592.402721,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,1550.423256,0.027311024,0,0,0,9/01/2021 10:00,,
203,0,0,0,0,0,-59.79166539,-14433.5575,0,-1640.282159,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,1802.368831,0.030076578,0,0,0,9/01/2021 11:00,,
204,0,0,0,0,0,-59.79166539,-14433.5575,0,-2965.575558,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,2054.314406,0.030383519,0,0,0,9/01/2021 12:00,,
205,0,0,0,0,0,-59.79166539,-14433.5575,0,-2838.447396,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,2306.259981,0.030099072,0,0,0,9/01/2021 13:00,,
206,0,0,0,0,0,-2215.780181,-12277.56898,-2155.988515,0,12277.56898,2215.780181,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,2558.205556,0.031669498,0,0,0,9/01/2021 14:00,,
207,0,0,0,0,0,-59.79166539,-14433.5575,0,-2323.448617,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,2810.151131,0.032307402,0,0,0,9/01/2021 15:00,,
208,1449.581229,-1449.581229,0,0,1449.581229,-1406.075209,-14433.5575,0,-9.09E-13,14433.5575,1406.075209,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,2810.151131,0.036370368,-1097.881088,-1070.641393,251.945575,9/01/2021 16:00,,
209,798.2557759,-798.2557759,0,0,798.2557759,-754.7497555,-14433.5575,0,0,14433.5575,754.7497555,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,2810.151131,0.044076515,-493.4900193,-579.9763839,251.945575,9/01/2021 17:00,,
210,183.9447668,-183.9447668,0,0,183.9447668,-176.1868961,-14397.80935,0,0,14397.80935,176.1868961,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,2810.151131,0.047178352,-76.5716681,-132.2605554,251.945575,9/01/2021 18:00,,
211,0,0,0,0,0,0,-11254.27998,0,0,11254.27998,0,-11090.73388,11090.73388,-197.0434954,163.5461011,0,0,2810.151131,0.054015342,0,0,197.0434954,9/01/2021 19:00,,
212,0,0,0,0,0,0,-8125.098962,0,0,8125.098962,0,-8007.025815,8007.025815,-142.2568038,118.0731472,0,0,2810.151131,0.040755433,0,0,142.2568038,9/01/2021 20:00,,
213,0,0,0,0,0,0,-6765.301335,0,0,6765.301335,0,-6666.988635,6666.988635,-118.4490367,98.31270043,0,0,2810.151131,0.035495941,0,0,118.4490367,9/01/2021 21:00,,
214,0,0,0,0,0,0,-10159.88923,0,0,10159.88923,0,-10012.24671,10012.24671,-177.8825557,147.6425212,0,0,2810.151131,0.035574566,0,0,177.8825557,9/01/2021 22:00,,
215,0,0,0,0,0,0,-7574.145186,0,0,7574.145186,0,-7464.078446,7464.078446,-132.6105308,110.0667405,0,0,2810.151131,0.033898114,0,0,132.6105308,9/01/2021 23:00,,
216,0,0,0,0,0,0,-6153.83613,0,0,6153.83613,0,-6064.409183,6064.409183,-107.7433103,89.42694759,0,0,2810.151131,0.041577428,0,0,107.7433103,10/01/2021 0:00,,
217,0,0,0,0,0,0,-10737.18955,0,0,10737.18955,0,-10581.15775,10581.15775,-187.9901123,156.0317932,0,0,2810.151131,0.036248675,0,0,187.9901123,10/01/2021 1:00,,
218,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,2916.263376,0.034429548,0,0,145.8333302,10/01/2021 2:00,,
219,0,0,0,0,0,0,-13304.58448,0,0,13304.58448,0,-13111.24356,13111.24356,-232.9408754,193.3409265,0,0,2916.263376,0.03356723,0,0,232.9408754,10/01/2021 3:00,,
220,0,0,0,0,0,0,-11045.38939,0,0,11045.38939,0,-10884.87887,10884.87887,-193.3861728,160.5105234,0,0,2916.263376,0.033265073,0,0,193.3861728,10/01/2021 4:00,,
221,0,0,0,0,0,0,-12898.78109,0,0,12898.78109,0,-12711.33726,12711.33726,-225.8359412,187.4438312,0,0,2916.263376,0.031847862,0,0,225.8359412,10/01/2021 5:00,,
222,0,0,0,0,0,-1353.714444,-12511.59621,0,0,12511.59621,1353.714444,-13663.82131,13663.82131,-242.7582467,201.4893447,0,0,2916.263376,0.026358808,0,0,242.7582467,10/01/2021 6:00,,
223,0,0,0,0,0,-1671.534849,-3893.991511,0,0,3893.991511,1671.534849,-5484.648673,5484.648673,-97.44299673,80.87768729,0,0,2916.263376,0.023082164,0,0,97.44299673,10/01/2021 7:00,,
224,0,0,0,0,0,-2738.916105,-7027.939667,0,0,7027.939667,2738.916105,-9624.924774,9624.924774,-171.0012016,141.9309973,0,0,2916.263376,0.022370748,0,0,171.0012016,10/01/2021 8:00,,
225,0,0,0,0,0,-2963.336228,-8939.336517,0,0,8939.336517,2963.336228,-11729.70426,11729.70426,-208.395761,172.9684816,0,0,2916.263376,0.023562885,0,0,208.395761,10/01/2021 9:00,,
226,0,0,0,0,0,-2822.174437,-8472.171644,0,0,8472.171644,2822.174437,-11130.21774,11130.21774,-197.7449853,164.1283378,0,0,2916.263376,0.020370342,0,0,197.7449853,10/01/2021 10:00,,
227,0,0,0,0,0,-3957.719031,-8759.014548,0,0,8759.014548,3957.719031,-12531.93524,12531.93524,-222.6485957,184.7983344,0,0,2916.263376,0.018821931,0,0,222.6485957,10/01/2021 11:00,,
228,0,0,0,0,0,-3766.437139,-8820.039785,0,0,8820.039785,3766.437139,-12403.57147,12403.57147,-220.368021,182.9054574,0,0,2916.263376,0.025658473,0,0,220.368021,10/01/2021 12:00,,
229,0,0,0,0,0,-1894.068097,-8958.177489,0,0,8958.177489,1894.068097,-10694.54181,10694.54181,-190.0045499,157.7037764,0,0,2916.263376,0.026697178,0,0,190.0045499,10/01/2021 13:00,,
230,0,0,0,0,0,-1159.838101,-10534.95703,0,-2.27E-13,10534.95703,1159.838101,-11524.8475,11524.8475,-204.7561739,169.9476243,0,0,2916.263376,0.028766681,0,0,204.7561739,10/01/2021 14:00,,
231,0,0,0,0,0,-1409.613098,-11704.70554,0,0,11704.70554,1409.613098,-12923.74264,12923.74264,-229.6096408,190.5760019,0,0,2916.263376,0.029308839,0,0,229.6096408,10/01/2021 15:00,,
232,0,0,0,0,0,-3063.34057,-11430.00859,-484.3003404,0,11430.00859,3063.34057,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,3168.208951,0.030466096,0,0,0,10/01/2021 16:00,,
233,0,0,0,0,0,-1389.800917,-10495.48466,0,0,10495.48466,1389.800917,-11712.56977,11712.56977,-208.091341,172.7158131,0,0,3168.208951,0.041037405,0,0,208.091341,10/01/2021 17:00,,
234,8555.860311,-8555.860311,0,0,8555.860311,-73.47017151,-8482.390139,0,-9.95E-14,8482.390139,73.47017151,0,0,0,0,0,0,3168.208951,0.071533715,-2582.54289,-6326.521695,0,10/01/2021 18:00,,
235,7767.956773,-7767.956773,0,0,7767.956773,0,-7767.956773,0,0,7767.956773,0,0,0,0,0,0,0,3168.208951,0.059529919,-3370.618212,-5690.130084,0,10/01/2021 19:00,,
236,0,0,0,0,0,0,-5540.939203,0,0,5540.939203,0,-5460.418814,5460.418814,-97.012517,80.52038911,0,0,3168.208951,0.044487819,0,0,97.012517,10/01/2021 20:00,,
237,0,0,0,0,0,0,-4119.570897,0,0,4119.570897,0,-4059.705694,4059.705694,-72.1267509,59.86520325,0,0,3168.208951,0.037112878,0,0,72.1267509,10/01/2021 21:00,,
238,0,0,0,0,0,0,-5280.183642,0,0,5280.183642,0,-5184.141521,5184.141521,-92.10403718,96.04212088,47.79456102,0,3216.003512,0.035073106,0,0,44.30947617,10/01/2021 22:00,,
239,0,0,0,0,0,0,-7253.391493,0,0,7253.391493,0,-7097.04045,7097.04045,-126.0895511,156.3510434,126.0895511,0,3342.093063,0.032399908,0,0,0,10/01/2021 23:00,,
240,0,0,0,0,0,0,-7940.152724,0,0,7940.152724,0,-7824.767198,7824.767198,-139.0187066,115.3855264,0,0,3342.093063,0.033407709,0,0,139.0187066,11/01/2021 0:00,,
241,0,0,0,0,0,0,-5763.679126,0,0,5763.679126,0,-5679.921902,5679.921902,-100.912318,83.75722398,0,0,3342.093063,0.030240912,0,0,100.912318,11/01/2021 1:00,,
242,0,0,0,0,0,0,-8996.921744,0,0,8996.921744,0,-8866.179353,8866.179353,-157.520953,130.742391,0,0,3342.093063,0.028353407,0,0,157.520953,11/01/2021 2:00,,
243,0,0,0,0,0,0,-12637.61836,0,0,12637.61836,0,-12453.96972,12453.96972,-221.2634215,183.6486398,0,0,3342.093063,0.026892323,0,0,221.2634215,11/01/2021 3:00,,
244,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,3448.205308,0.029554145,0,0,145.8333302,11/01/2021 4:00,,
245,0,0,0,0,0,0,-13634.67906,0,0,13634.67906,0,-13436.54124,13436.54124,-238.7202758,198.1378289,0,0,3448.205308,0.031753507,0,0,238.7202758,11/01/2021 5:00,,
246,0,0,0,0,0,-1748.307051,-12002.71394,0,-4.55E-13,12002.71394,1748.307051,-13551.19249,13551.19249,-240.757227,199.8284984,0,0,3448.205308,0.030178653,0,0,240.757227,11/01/2021 6:00,,
247,0,0,0,0,0,-2085.585848,-3991.648117,0,-4.55E-13,3991.648117,2085.585848,-5988.920192,5988.920192,-106.4021354,88.31377238,0,0,3448.205308,0.029141735,0,0,106.4021354,11/01/2021 7:00,,
248,0,0,0,0,0,-4320.94235,-4565.301268,0,-9.09E-13,4565.301268,4320.94235,-8757.109591,8757.109591,-155.5831653,129.1340272,0,0,3448.205308,0.028163516,0,0,155.5831653,11/01/2021 8:00,,
